,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,58.805959275853276,8.691973310665224,17.745956127713438,2.6469998280925284,0.7324222922325134
1,0.1,58.61472334535387,11.17557484849737,22.643698390106163,2.673816209206382,0.738091786702474
2,0.2,59.41609295887517,12.066179034456033,23.390945580535526,2.729489623583092,0.7474316755930582
3,0.30000000000000004,59.791279641569226,12.649831457813079,24.414164254543806,2.7793908064025685,0.7529887159665426
4,0.4,60.8330601391469,13.037361010596095,26.01387117873791,2.854631777017262,0.7628889083862305
5,0.5,61.7764907296106,12.813043437993281,25.106052646692593,2.9199892699422096,0.7698461810747782
6,0.6000000000000001,63.572287181728775,11.337774692293785,24.25541312004763,3.0056193022550772,0.7780217528343201
7,0.7000000000000001,64.82898043929625,10.715063739176102,23.842964378620334,3.09804824309277,0.7856989105542501
8,0.8,66.25869668160128,9.062728412661116,21.12596300001149,3.191662683238144,0.7916279236475626
9,0.9,67.78129894729175,7.899678313325912,20.1279667010794,3.324739949765588,0.8015273809432983
10,1.0,69.0744180963829,6.296609655973925,17.33790038144493,3.45901476355287,0.8084852695465088
