,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,98.50681990563976,0.8467516215123437,0.8467516215123437,4.178565987993605,0.9847368399302164
1,0.1,98.50645260225268,0.7936134295630727,0.7936134295630727,4.179528644542761,0.9847684899965922
2,0.2,98.50663625394621,0.6727870887437497,0.6727870887437497,4.176777431394295,0.9846861958503723
3,0.3,98.78339935611717,0.8633959996553199,0.8633959996553199,4.177754836349387,0.9847008387247721
4,0.4,98.61719457345976,0.5987119468831744,0.5987119468831744,4.1729678985520655,0.9845618804295858
5,0.5,98.39607793443265,0.2799440081231996,0.2799440081231996,4.169500711929863,0.9844600558280945
6,0.6,98.7281201963604,0.6002605446711495,0.6002605446711494,4.171191451384715,0.9845163822174072
7,0.7,98.61728639930654,0.3811369460496569,0.3811369460496569,4.1694534880429766,0.9844633539517721
8,0.8,98.83840303833362,0.553512350154009,0.553512350154009,4.17108570264346,0.9845139185587565
9,0.9,98.56173176200944,0.332981133520304,0.332981133520304,4.172707800782777,0.9845639069875082
10,1.0,99.05979515490104,0.6443036111907893,0.6443036111907892,4.174895892667429,0.9846311012903849
