Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,TS,Cluster NN,Cluster LR,Cluster Ensem,CPCS,TransCal,HB TopLabel
Art,Product_RealWorld,True,False,Art,69.6019029813067,81.33949222634129,67.43353900326227,85.39121140497414,85.77541262836446,79.3955414492917,84.79412455034712,83.00198811473281,86.58633047864026,89.88764044943818
Art,Product_RealWorld,False,False,Clipart,62.409256902454125,48.74179260128351,28.0991673790735,38.842436192777015,36.62672432099097,40.793662331268585,36.211468075951196,32.93709434519666,34.719074208135936,55.5857108887613
Art,Product_RealWorld,False,True,Product,52.632671140942385,39.218192007476226,22.5647945417598,23.56201395595478,25.843442425686618,25.298421665801254,22.97133738056938,20.44327030022489,24.176901564953422,46.927534260358115
Art,Product_RealWorld,False,True,RealWorld,45.42135619711881,39.4626616681803,31.776188408474173,21.722986119549905,26.00241264901486,22.807984077676473,23.568584058954002,21.953288290991935,22.713639622108214,39.48735314564341
Art,Clipart_RealWorld,True,False,Art,69.6019029813067,81.33949222634129,67.43353900326227,79.13292473203896,87.26892621280133,81.12564061649263,85.36978702912054,80.32849494094044,83.01694653868648,90.98231115468337
Art,Clipart_RealWorld,False,True,Clipart,62.409256902454125,48.74179260128351,28.0991673790735,32.79200987499612,34.033147858314386,34.683317919234625,36.810004643953924,34.164562198720944,32.165877512198215,55.46973981485248
Art,Clipart_RealWorld,False,False,Product,52.632671140942385,39.218192007476226,22.5647945417598,20.194686594910234,23.84800263826123,26.25974534739217,23.592218896771424,22.058671209906905,20.813437372098612,49.43127309700527
Art,Clipart_RealWorld,False,True,RealWorld,45.42135619711881,39.4626616681803,31.776188408474173,24.01257931304857,21.908566353860916,27.2250373428677,25.748473773489668,26.37382324480065,22.1330653402491,44.11240128694478
Art,Clipart_Product,True,False,Art,69.6019029813067,81.33949222634129,67.43353900326227,79.80388109779742,78.91578068516733,82.94539278232091,80.36645847927312,79.97427873869317,80.46493742321472,94.02985074626868
Art,Clipart_Product,False,True,Clipart,62.409256902454125,48.74179260128351,28.0991673790735,27.932403015255346,30.79660889715071,30.217747786413717,26.92273791037227,32.24721075728728,33.686190105682755,53.25728158837154
Art,Clipart_Product,False,True,Product,52.632671140942385,39.218192007476226,22.5647945417598,24.4117808803045,23.720733687765396,25.946242192145736,25.792874876912435,26.025731270399245,24.039088156223073,49.522308478557925
