Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,TS,Cluster NN,Cluster LR,Cluster Ensem,CPCS,TransCal,HB TopLabel
Art,Product_RealWorld,True,False,Art,69.6019029813067,81.33949222634129,67.43353900326227,84.31255865082395,82.81650535088951,75.97891796234771,75.77801369229894,84.3483121668485,79.8788282324571,83.54819604558847
Art,Product_RealWorld,False,False,Clipart,62.409256902454125,48.74179260128351,28.0991673790735,38.01686506258959,41.65085981449865,38.818320625833074,34.27346682346249,37.16594949848164,30.217278420298403,53.97507033569618
Art,Product_RealWorld,False,True,Product,52.632671140942385,39.218192007476226,22.5647945417598,23.49540032287983,27.013401117888442,28.555098691797173,27.1430275572987,24.212915804634466,24.910271252211295,49.51819805533199
Art,Product_RealWorld,False,True,RealWorld,45.42135619711881,39.4626616681803,31.776188408474173,25.483905767019294,26.131486439210175,26.930513943368375,23.96652708244853,23.53037628302671,25.7835988518097,36.802272407990884
Art,Clipart_RealWorld,True,False,Art,69.6019029813067,81.33949222634129,67.43353900326227,83.88455809705131,84.41129202290436,77.23972426694313,84.61548031959114,85.33543381612272,78.35322923609839,87.45978253049455
Art,Clipart_RealWorld,False,True,Clipart,62.409256902454125,48.74179260128351,28.0991673790735,36.08027315865665,38.73942974422952,33.15904094480393,32.9182146647581,38.69041338303505,30.207805107014345,52.526848772853405
Art,Clipart_RealWorld,False,False,Product,52.632671140942385,39.218192007476226,22.5647945417598,23.259285789364494,25.177416721688292,26.70781334415912,23.050628821338428,24.215529219721972,23.553172464956955,49.65038942574743
Art,Clipart_RealWorld,False,True,RealWorld,45.42135619711881,39.4626616681803,31.776188408474173,23.330342983680673,26.24566394780563,33.36435870525692,23.92660687376469,21.722709020739618,25.70660446911425,34.16761799098982
Art,Clipart_Product,True,False,Art,69.6019029813067,81.33949222634129,67.43353900326227,79.14903714002652,86.7797005241792,80.42262866770702,83.93225135813664,80.16650122433022,79.6726486994355,86.64752205451866
Art,Clipart_Product,False,True,Clipart,62.409256902454125,48.74179260128351,28.0991673790735,32.885701462654325,37.736449211944574,31.88011495597102,31.709969456270834,34.98877311203197,32.130429446220376,52.637949192260564
Art,Clipart_Product,False,True,Product,52.632671140942385,39.218192007476226,22.5647945417598,20.43820174847317,23.510059233830432,28.189191358375048,24.473987809642107,21.34583558565933,26.097128897518957,48.4740011442086
Art,Clipart_Product,False,False,RealWorld,45.42135619711881,39.4626616681803,31.776188408474173,24.27164155219207,21.504334786258546,21.671125023791532,22.089698679609363,22.139402059376295,25.43239814816277,42.04274429466227
Clipart,Product_RealWorld,False,False,Art,77.01267411374226,68.59741857147353,46.37980132071691,53.04226158792534,47.96281556085037,45.83837130958243,48.62287158069152,61.745589323077034,58.84380651174356,68.97655682814748
Clipart,Product_RealWorld,True,False,Clipart,30.611026701850875,36.2779503530789,28.025799797859786,58.41367294220239,51.12837584523199,50.967540752004794,48.30378869044618,44.790640029144605,43.25767177777216,50.389462854616305
Clipart,Product_RealWorld,False,True,Product,57.47194192202526,38.71531024385379,32.10912430315324,28.456764475534747,27.728640798489657,29.39204667715316,24.25684429825024,27.212264618165204,29.934727645253957,48.774852213614786
Clipart,Product_RealWorld,False,True,RealWorld,59.1745752275142,44.772547885711234,26.566734932234272,29.57914591862456,26.789270430248205,30.720540938263518,28.537021424550566,32.98563846373525,31.504395087781624,34.26977259481815
Clipart,Art_RealWorld,False,True,Art,77.01267411374226,68.59741857147353,46.37980132071691,52.44793696034934,58.11062234194649,51.25745833909201,40.586274545063056,60.549319364046404,59.631254468132376,66.1235174959409
Clipart,Art_RealWorld,True,False,Clipart,30.611026701850875,36.2779503530789,28.025799797859786,54.22866350597982,51.14305233696996,50.80934156989157,47.22358906082031,47.38236109585124,46.03336955323217,48.615069782248746
Clipart,Art_RealWorld,False,False,Product,57.47194192202526,38.71531024385379,32.10912430315324,26.61029913209245,25.788857947693316,30.019341429539537,23.656734828981293,29.00208534358425,26.306901283153838,46.89726847795961
Clipart,Art_RealWorld,False,True,RealWorld,59.1745752275142,44.772547885711234,26.566734932234272,28.722490375194138,27.21340161635598,33.51446050451743,24.155275931162002,30.551831194612987,33.25952848181849,34.46508426401019
Clipart,Art_Product,False,True,Art,77.01267411374226,68.59741857147353,46.37980132071691,52.815748000439626,50.69197854952332,56.5337664236488,41.394759964436325,60.12125737633096,61.78873931312529,62.58399591393116
Clipart,Art_Product,True,False,Clipart,30.611026701850875,36.2779503530789,28.025799797859786,54.3317254798431,52.507431722582965,52.78881440952085,55.10041407564279,46.14543359586973,45.546800888322444,46.578656603176405
Clipart,Art_Product,False,True,Product,57.47194192202526,38.71531024385379,32.10912430315324,27.45292735261769,27.885816296753205,28.554549746103408,21.212643361707148,30.613658358704367,25.382111990476513,45.10439961878053
Clipart,Art_Product,False,False,RealWorld,59.1745752275142,44.772547885711234,26.566734932234272,28.011398361920897,24.508122172174332,27.889710973536374,27.93375504457377,31.867042217564585,33.30787907214396,34.54223151508624
Product,Clipart_RealWorld,False,False,Art,68.92481835314179,61.70327193978329,43.695129186076244,53.39795115115146,39.67694813480225,41.32287163105011,42.34546528201725,54.150851247901265,58.142970558565295,59.93343165859502
Product,Clipart_RealWorld,False,True,Clipart,62.352254610206614,56.72232603062196,35.47762459816225,39.81121320818896,38.25972379409052,35.74686614806941,37.48811834035634,39.56232143328937,47.39388300551004,43.363613412017195
Product,Clipart_RealWorld,True,False,Product,57.081350467189566,61.350495385514236,60.136870272428965,74.25659387479493,69.31751243950595,71.32532624901305,69.73591955263593,73.49994014025974,67.05962289209592,83.97578313010519
Product,Clipart_RealWorld,False,True,RealWorld,48.78646754396422,38.174081719075716,17.14006177880929,29.29772838045011,30.148780505840683,17.69418956296041,15.444310561124343,29.209251449436515,33.05305878207851,32.077716343192414
