Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,TS,Cluster NN,Cluster LR,Cluster Ensem,CPCS,TransCal,HB TopLabel
Art,Product_RealWorld,True,False,Art,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.3254228019054605
Art,Product_RealWorld,False,False,Clipart,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.7457090250096092
Art,Product_RealWorld,False,True,Product,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.259114870917368
Art,Product_RealWorld,False,True,RealWorld,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5198355174162779
Art,Clipart_RealWorld,True,False,Art,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2749545416973512
Art,Clipart_RealWorld,False,True,Clipart,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.7450214898390233
Art,Clipart_RealWorld,False,False,Product,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.163885394377439
Art,Clipart_RealWorld,False,True,RealWorld,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.6212340978402837
Art,Clipart_Product,True,False,Art,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.2861817604250848,0.32787192621510014
Art,Clipart_Product,False,True,Clipart,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.6630093204789935,1.705285899783375
Art,Clipart_Product,False,True,Product,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.264420455657474,2.032215539749661
Art,Clipart_Product,False,False,RealWorld,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.5350570021989411,1.6417977951014557
Clipart,Product_RealWorld,False,False,Art,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2278436382536673
Clipart,Product_RealWorld,True,False,Clipart,1.7394251924127118,1.7394251924127118,1.7394251924127118,1.7394251924127118,1.7394251924127118,1.7486852203870198,1.7486852203870198,1.7394251924127118,1.7394251924127118,1.562657992012329
Clipart,Product_RealWorld,False,True,Product,1.5248278591368918,1.5248278591368918,1.5248278591368918,1.5248278591368918,1.5248278591368918,1.4822617852457762,1.4822617852457762,1.5248278591368918,1.5248278591368918,1.4852272553383878
Clipart,Product_RealWorld,False,True,RealWorld,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.9453534383242546,1.8861601204563738
Clipart,Art_RealWorld,False,True,Art,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2963024338479043,1.2815615474880626
