,Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,CPCS,TransCal,HB TopLabel,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
0,Art,Product_RealWorld,True,False,Art,69.60187977241,81.33947828975049,67.43349403771637,71.16304508616017,72.15205483714149,87.40111240949103,80.95136264118943,83.70710410629572,84.3483121668485,79.8788282324571,83.54819604558847,84.31255216872412,82.8164933104826,75.97890781888324,75.77800456165687,43.391598410431,23.79080781408368,73.29783080838064,49.29255085667938,22.551261555127272,76.71707547503351,54.92267011505466,47.58889499010476,82.4718002160834,66.59009254909735,39.39068628116173,77.55683072422819,67.36841994228575,46.29469838731345,75.76360031318417,66.2100667367857,57.78320726517181,80.91212396496178,65.36419461502263,49.82529619380422,78.15657445952374,65.03534613651881,45.594173984022206,76.7720172935986,63.519170948960834,45.74046177048793,75.37449851862816,62.83244594456645,52.24257918118413,75.6524213258412,63.70137826138358,55.39674751278443,71.72142788995193
1,Art,Product_RealWorld,False,False,Clipart,62.40925538174248,48.74179314253456,28.099167636217,51.74681311392734,49.42443936572668,35.876137898363645,29.19943695854953,50.79725352439894,37.16594949848164,30.217278420298403,53.97507033569618,38.01686181137461,41.650858702307154,38.81831874948145,34.273464197660054,23.59605229021364,48.33658775139173,25.039679544501254,25.34549822972519,45.73130403673173,26.34264792386275,28.20749082466289,41.45891422509375,25.937528211072458,28.426540167478123,44.00061229804753,27.055094231903023,35.26428053586615,41.15700188910951,33.47637899083213,34.41006803278018,39.85294440169129,27.770631197040256,40.35246629616807,37.13246002644421,29.88076599063625,36.38646962734126,37.437232806886506,31.846947911698017,37.173369392752655,45.08614850021462,30.350528864501623,32.706903279616526,40.40011738877349,33.357652674654986,35.76074564712755,33.99111052038506,31.355320923182624
2,Art,Product_RealWorld,False,True,Product,52.63267333705373,39.218194946538446,22.56479332789355,45.00793804721822,39.15972305216455,23.610352610080344,26.51191967084084,40.48924125845086,24.212915804634463,24.91027125221129,49.51819805533199,23.49540145813281,27.013402260716497,28.555098824314832,27.1430279545595,27.952872250680183,24.57220783039692,27.41841124244187,41.13003624129051,36.98342829225091,21.32184594035637,38.40958833144524,24.367943015254426,23.696183431159128,36.27355851368088,22.891739025468656,21.860445251266423,37.86951196801941,23.28392841929629,24.556045430781914,37.03720676697201,24.35014021811673,23.704304476083795,39.51950809342734,24.01513635819317,21.007459286679897,35.330680984994224,26.530449451184,24.86650681896372,31.65343360052728,30.122187392668536,22.661018783908357,30.86974497410384,33.592664241879326,24.276640031935763,25.953746779883023,28.6221194254967,26.57446609842785
3,Art,Product_RealWorld,False,True,RealWorld,45.421356571989726,39.462662591657406,31.776191624452984,32.710582558804084,38.52878601834563,20.296678577328755,18.9991940771316,34.20806338410082,23.53037628302671,25.7835988518097,36.80227240799088,25.483906680240448,26.131487482004683,26.930515105658287,23.96652762475293,22.16088137545247,29.899728470934,19.412677615362234,29.822343746321053,30.569489469975643,23.31205532415051,31.086365422293607,26.900141192888025,22.1121639166554,40.94612993541617,28.716715532988893,25.036664871385685,37.72531813736316,25.600344608961752,24.97779310136704,36.757929405954044,27.54439553991555,31.233198823048102,35.75194406576658,24.403374023804076,28.71891902397302,35.0179717288256,22.82508378838107,23.87899867076961,33.61631671257645,33.68407739628395,25.948629090558967,32.29542500412332,35.22326023274492,26.712094444017453,25.87691423436156,22.960761724904643,23.116894892316687
4,Art,Clipart_RealWorld,True,False,Art,69.60187977241,81.33947828975049,67.43349403771637,66.98633587091982,70.10053221967661,93.65805426265388,88.77162536935836,83.82108406814996,85.33543381612272,78.35322923609839,87.45978253049455,83.88455128880555,84.41128477518053,77.23971380983303,84.61547175700204,45.525069984571566,40.64588623454945,81.77498382060038,48.01821914965084,29.69639181655916,78.63305850891103,55.653497252390665,28.95463275291891,82.6845119331788,65.83167571683836,46.42078689778707,80.06711443406755,67.3906212381675,48.96059631079677,80.65634663270713,63.31974770558062,45.64484857859013,79.30654749752622,63.31021897155042,48.33867872540515,78.48439571404916,64.90284628836778,44.692036697724326,77.29234935869283,63.39043182594105,46.71247045860559,75.42935199162288,61.77042575069068,50.02268572343905,74.84953715915282,61.25991640525816,52.43506550043698,71.47883703316828
5,Art,Clipart_RealWorld,False,True,Clipart,62.40925538174248,48.74179314253456,28.099167636217,61.515873015873,46.0687332112188,29.39958555742306,29.26016864168481,59.82057557878752,38.69041338303505,30.207805107014345,52.526848772853405,36.08027287932914,38.73942876470403,33.1590391758967,32.918213731642055,25.85971997953111,26.53591276817837,21.579204707695883,30.012929092192127,25.769262483821983,22.15384667937215,35.63739565778082,26.08032963037673,23.86356668613349,37.69394797995166,28.27573008725999,31.369645937465208,34.85888404378376,26.579118968376008,28.089775300232,38.32821015023261,30.010171443619573,28.225245188760283,39.36333163999139,32.560656097228375,24.829969227086558,39.81857679006986,32.80414978954265,25.40754759633361,39.15391466317196,34.52828347664703,29.28528906083861,39.434481182700246,34.937939580849026,36.77923535488189,38.266893339594674,37.264216351731065,34.11794380082572
6,Art,Clipart_RealWorld,False,False,Product,52.63267333705373,39.218194946538446,22.56479332789355,41.97040210234418,48.372794894340274,24.633821654751547,24.10160127006736,42.33491088775563,24.21552921972197,23.553172464956955,49.65038942574743,23.259284709180022,25.1774169946452,26.70781326512052,23.05063114640612,25.72840145566581,35.43551051905722,19.0435833462498,22.25137302687937,34.15030471300117,21.60997413757008,27.3846683503962,34.721554388163376,23.014853731402336,29.43413663408537,36.0999480257937,23.710776775534576,34.153835868513056,35.56463627393548,21.943212556012316,34.01622412367767,33.574289322687136,23.820123641029262,34.52057303128868,35.70826939180137,24.88666174534432,29.989174701348283,34.72248052709901,27.660875930993,31.395897273119395,35.23990671278072,24.278117895951503,27.37109281395765,32.51053409946249,25.986076987380567,30.17970320866221,32.34673717588289,27.921075538639396
7,Art,Clipart_RealWorld,False,True,RealWorld,45.421356571989726,39.462662591657406,31.776191624452984,31.65551080159909,27.15020449202698,23.871051979360185,21.18278700531361,50.33696164970888,21.722709020739615,25.70660446911425,34.16761799098982,23.33034351528735,26.24566775966299,33.364356495791895,23.926607869466807,21.90636897511032,29.67612790094024,31.42320435996845,30.347029790157094,32.34183614426986,30.97212048909048,29.850069589414584,27.98839522901636,29.527954430527267,32.194618707354465,27.834232709962112,24.56854203461935,33.117658494415664,25.860056016273692,27.016933196585946,31.6935580488926,25.03885970308481,23.774534606092164,33.64270238276176,31.77107407676537,25.329320918127543,32.2632165093763,27.422686650411187,22.512340505305406,31.844016804805115,30.52919342073078,23.66620610040109,30.108392448953577,27.376462474157886,24.102494987361943,29.371997033157573,22.629791989277827,22.38851830843412
8,Art,Clipart_Product,True,False,Art,69.60187977241,81.33947828975049,67.43349403771637,71.91331506246277,76.31212121212121,93.4447141413944,86.60563511944386,85.69910202059019,80.16650122433022,79.6726486994355,86.64752205451866,79.14902846727716,86.77969375896254,80.42262414730747,83.93224655656743,61.28217524065938,38.48378725476,75.71997041299718,45.85173023198785,39.20631455979395,77.33975818681597,59.98528127796038,29.22813432558841,75.52036693979993,61.52395443704158,47.010256549487,77.1572136481737,60.74683784206261,38.85552954324085,77.36284419794772,66.82866039882674,47.95750521900509,78.80272271763558,63.31114497419228,43.21202114444399,78.02138975971832,64.46813695005504,44.4157024272319,78.1914962720345,63.46403746412044,58.11080291068829,75.83670794687166,61.78665408416553,50.155249925350525,74.44910957540333,58.97299960719519,52.02997564375181,73.1681621666367
9,Art,Clipart_Product,False,True,Clipart,62.40925538174248,48.74179314253456,28.099167636217,54.95284309037216,48.53321488096101,33.65194401125559,34.28860682439023,45.35226393305037,34.98877311203197,32.130429446220376,52.63794919226056,32.88570146727982,37.736448852931055,31.88011005116666,31.709970999157367,32.83544468475252,31.59748043398525,24.596626334296666,29.918011542846983,29.446876474807432,29.64094328608432,34.41736135728961,26.425538164860978,29.022342558225542,38.124842501202096,26.630759138978902,32.26928173905331,40.470594398808416,27.03852311839637,33.24256042482294,41.28394027698339,28.76601285456312,29.16296753104733,41.158223471032976,28.638956004735725,29.40016328270865,46.01147655760472,39.9036002215805,29.9951141407576,42.798169154991264,30.745650569411545,27.71465101002729,42.22757662336032,37.75369117293651,26.51639459290858,40.75034797209359,33.17336241877268,29.145430127505847
