,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,42.017738359201765,5.967917073041707,21.71095948887734,1.6943818948543596,0.5447633465131124
1,0.1,41.278640059127866,4.726334046145677,16.799758840598983,1.6440341752356844,0.5339985092480978
2,0.2,40.724316334072434,5.024568925846399,13.115394250787233,1.6378239052295804,0.5338770151138306
3,0.3,41.46341463414634,5.2607627485032795,17.143166424517613,1.6775316400658438,0.5408270359039307
4,0.4,42.128603104212864,5.978091844995639,19.25895559168326,1.7060424750487506,0.5494175553321838
5,0.5,43.200295639320025,7.069792105084599,18.191027942915976,1.7524287451435152,0.5621457497278849
6,0.6,44.161123429416115,6.732954943231846,20.36701014011042,1.796077273487396,0.5704851945241293
7,0.7,46.19364375461936,6.235678935477183,14.94727136718406,1.8809477265326142,0.5869346459706625
8,0.8,48.11529933481153,5.646665646926572,16.948864715439935,1.9619759833322916,0.6000480453173319
9,0.9,49.2239467849224,5.44680948572265,17.38106065105509,2.041041987394996,0.6125108997027079
10,1.0,50.59127864005912,4.188470741498498,19.177757601560273,2.1392891996007175,0.6245806415875753
