,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,62.472464816708104,5.974773247698656,15.4937549692465,2.9079509733916145,0.7583829760551453
1,0.1,62.55130200865895,8.564372645520839,19.324338337267196,2.922347175739994,0.7647422949473063
2,0.2,63.08002669876972,10.55785315869604,21.903256079492724,2.97012335305246,0.7752573092778524
3,0.30000000000000004,63.63657973434321,11.450875760817453,24.681662184225317,3.0285732314119755,0.7851505279541016
4,0.4,64.74271202231081,12.193319264472828,26.00303095042497,3.0879266314267313,0.797630230585734
5,0.5,65.96943773278242,11.89997922802023,26.54921864934246,3.152836123992625,0.8074515263239542
6,0.6000000000000001,67.71560809271168,11.128259991690376,26.367070651370117,3.236715002593605,0.8207462430000305
7,0.7000000000000001,69.55452659088571,10.066933193107106,24.710914591207768,3.3260455206464052,0.8322001894315084
8,0.8,72.36741927352729,6.7952252425845545,17.869105609213857,3.46155698579947,0.8472973306973776
9,0.9,73.94893452953501,5.78183773442332,17.161314245468777,3.5809448148936838,0.8589784900347391
10,1.0,75.85743502257499,3.7640762093080435,13.470548941925594,3.76885813826723,0.872388223807017
