Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
Art,Product_RealWorld,True,False,Art,1.4077262418246623,0.8964685677540991,1.8518798828124996,1.0000000000000004,1.763668919211509,1.6996593902064507,1.6366049864593577
Art,Product_RealWorld,False,False,Clipart,1.4077262418246623,2.496984789397076,1.8518798828124996,1.0000000000000004,1.763668919211509,1.773865543486476,1.8655126842069953
Art,Product_RealWorld,False,True,Product,1.4077262418246623,2.04736927517758,1.8518798828124996,1.0000000000000004,1.763668919211509,1.7920442061717345,1.8575890855809056
Art,Product_RealWorld,False,True,RealWorld,1.4077262418246623,1.6861208353883044,1.8518798828124996,1.0000000000000004,1.763668919211509,1.735429167229658,1.7232657643577063
Art,Clipart_RealWorld,True,False,Art,1.4077262418246623,0.8964685677540991,1.9658203125,2.11403439156449,1.9421833123128867,1.8234740595547099,1.7505095336564391
Art,Clipart_RealWorld,False,True,Clipart,1.4077262418246623,2.496984789397076,1.9658203125,2.11403439156449,1.9421833123128867,2.1766854585515785,2.3789272210008416
Art,Clipart_RealWorld,False,False,Product,1.4077262418246623,2.04736927517758,1.9658203125,2.11403439156449,1.9421833123128867,1.9284985930273488,1.9850112865502154
Art,Clipart_RealWorld,False,True,RealWorld,1.4077262418246623,1.6861208353883044,1.9658203125,2.11403439156449,1.9421833123128867,1.8231178133467423,1.7592601483774544
Art,Clipart_Product,True,False,Art,1.4077262418246623,0.8964685677540991,2.1804687500000006,4.511996416581018,2.0682016681936144,1.9402954489253836,1.8367510756322467
Art,Clipart_Product,False,True,Clipart,1.4077262418246623,2.496984789397076,2.1804687500000006,4.511996416581018,2.0682016681936144,2.1951494711852746,2.329533536054032
Art,Clipart_Product,False,True,Product,1.4077262418246623,2.04736927517758,2.1804687500000006,4.511996416581018,2.0682016681936144,2.0112518936197676,2.018932873078834
Art,Clipart_Product,False,False,RealWorld,1.4077262418246623,1.6861208353883044,2.1804687500000006,4.511996416581018,2.0682016681936144,1.9309483253463202,1.8405484534414132
Clipart,Product_RealWorld,False,False,Art,1.85330905751632,3.2252267939230825,1.9847656250000003,1.044702803057004,2.1354108099906086,2.2928117307758096,2.3971916683238055
Clipart,Product_RealWorld,True,False,Clipart,1.85330905751632,0.6862476549139669,1.9847656250000003,1.044702803057004,2.1354108099906086,2.0752407794657586,2.0071821804802816
Clipart,Product_RealWorld,False,True,Product,1.85330905751632,2.195170142547484,1.9847656250000003,1.044702803057004,2.1354108099906086,2.1108886076500846,2.1103122434262196
Clipart,Product_RealWorld,False,True,RealWorld,1.85330905751632,2.3040563828193372,1.9847656250000003,1.044702803057004,2.1354108099906086,2.194382905636169,2.254983045652705
Clipart,Art_RealWorld,False,True,Art,1.85330905751632,3.2252267939230825,2.1763671875,1.1222062465724747,2.331107698878101,2.7121775746328334,2.8361884421061765
Clipart,Art_RealWorld,True,False,Clipart,1.85330905751632,0.6862476549139669,2.1763671875,1.1222062465724747,2.331107698878101,2.116224192418886,1.9149324944964896
Clipart,Art_RealWorld,False,False,Product,1.85330905751632,2.195170142547484,2.1763671875,1.1222062465724747,2.331107698878101,2.2052567101428577,2.1321583740561287
Clipart,Art_RealWorld,False,True,RealWorld,1.85330905751632,2.3040563828193372,2.1763671875,1.1222062465724747,2.331107698878101,2.4111997071484716,2.487816377763125
Clipart,Art_Product,False,True,Art,1.85330905751632,3.2252267939230825,2.1341796875000005,1.111205244326769,2.2917484599245603,2.743108328094391,2.9031868185323124
Clipart,Art_Product,True,False,Clipart,1.85330905751632,0.6862476549139669,2.1341796875000005,1.111205244326769,2.2917484599245603,2.11758061833362,1.9937055537739972
Clipart,Art_Product,False,True,Product,1.85330905751632,2.195170142547484,2.1341796875000005,1.111205244326769,2.2917484599245603,2.2489348649340952,2.260834885428886
Clipart,Art_Product,False,False,RealWorld,1.85330905751632,2.3040563828193372,2.1341796875000005,1.111205244326769,2.2917484599245603,2.481268393051248,2.633478864318793
