Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
Art,Product_RealWorld,True,False,Art,1.4077262418246623,0.8964685677540991,2.0259765624999995,1.414860489511543,1.8663468522607776,1.7629305168646066,1.6720469159719233
Art,Product_RealWorld,False,False,Clipart,1.4077262418246623,2.496984789397076,2.0259765624999995,1.414860489511543,1.8663468522607776,1.8377609904424592,1.9077363678658088
Art,Product_RealWorld,False,True,Product,1.4077262418246623,2.04736927517758,2.0259765624999995,1.414860489511543,1.8663468522607776,1.8559156534558952,1.9058117310489302
Art,Product_RealWorld,False,True,RealWorld,1.4077262418246623,1.6861208353883044,2.0259765624999995,1.414860489511543,1.8663468522607776,1.7981336576474427,1.7539390134653718
Art,Clipart_RealWorld,True,False,Art,1.4077262418246623,0.8964685677540991,2.208203125,1.5253072983480889,2.1056133362844642,1.9132558450788508,1.7473811960374004
Art,Clipart_RealWorld,False,True,Clipart,1.4077262418246623,2.496984789397076,2.208203125,1.5253072983480889,2.1056133362844642,2.2316541415188675,2.4078038818102248
Art,Clipart_RealWorld,False,False,Product,1.4077262418246623,2.04736927517758,2.208203125,1.5253072983480889,2.1056133362844642,2.008063666028068,1.977447111753591
Art,Clipart_RealWorld,False,True,RealWorld,1.4077262418246623,1.6861208353883044,2.208203125,1.5253072983480889,2.1056133362844642,1.9066402683773742,1.7656823553215095
Art,Clipart_Product,True,False,Art,1.4077262418246623,0.8964685677540991,2.4935546875000014,1.7678373628099444,2.278347946490226,2.1245230695389115,1.9711039523018923
Art,Clipart_Product,False,True,Clipart,1.4077262418246623,2.496984789397076,2.4935546875000014,1.7678373628099444,2.278347946490226,2.2938619680390366,2.37093434714973
Art,Clipart_Product,False,True,Product,1.4077262418246623,2.04736927517758,2.4935546875000014,1.7678373628099444,2.278347946490226,2.1628682514630344,2.1188694544677005
Art,Clipart_Product,False,False,RealWorld,1.4077262418246623,1.6861208353883044,2.4935546875000014,1.7678373628099444,2.278347946490226,2.103542497197096,1.961992127387409
Clipart,Product_RealWorld,False,False,Art,1.85330905751632,3.2252267939230825,2.09326171875,2.0879076219559503,2.2537478225459804,2.481252601563862,2.601686302251216
Clipart,Product_RealWorld,True,False,Clipart,1.85330905751632,0.6862476549139669,2.09326171875,2.0879076219559503,2.2537478225459804,2.1459281549432183,2.080000966781403
Clipart,Product_RealWorld,False,True,Product,1.85330905751632,2.195170142547484,2.09326171875,2.0879076219559503,2.2537478225459804,2.175417041430356,2.1309010698935813
Clipart,Product_RealWorld,False,True,RealWorld,1.85330905751632,2.3040563828193372,2.09326171875,2.0879076219559503,2.2537478225459804,2.2863238721076184,2.3428737160306556
Clipart,Art_RealWorld,False,True,Art,1.85330905751632,3.2252267939230825,2.482421875000001,2.095955027914941,2.6326613414792424,2.872353762992085,2.9407048621513203
Clipart,Art_RealWorld,True,False,Clipart,1.85330905751632,0.6862476549139669,2.482421875000001,2.095955027914941,2.6326613414792424,2.2497895625251703,1.708920132207279
Clipart,Art_RealWorld,False,False,Product,1.85330905751632,2.195170142547484,2.482421875000001,2.095955027914941,2.6326613414792424,2.2970171124902437,2.0667758288712506
Clipart,Art_RealWorld,False,True,RealWorld,1.85330905751632,2.3040563828193372,2.482421875000001,2.095955027914941,2.6326613414792424,2.53998934984291,2.4949744671074203
Clipart,Art_Product,False,True,Art,1.85330905751632,3.2252267939230825,2.381445312500001,1.861259246653103,2.5562570068967876,2.951237649691372,3.138860100529329
