,Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,CPCS,TransCal,HB TopLabel,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
0,Art,Product_RealWorld,True,False,Art,46.44871810192807,36.26555493901802,39.57280454341638,78.82710113960113,54.24951231275431,96.67042852252736,77.4274676620889,95.69793889607452,36.46517839728794,36.22476754279492,90.47619047619044,45.98566967692861,38.6674549891235,45.762389396771,36.72967474481519,28.958787061518525,36.26609742837684,61.477542867850936,25.66524910847476,39.212252290397565,62.96795216225733,44.68846215585936,45.35690812472283,58.16612426889166,48.85451060623289,39.019792639303446,56.67180435231656,55.56057953016243,37.15855320117304,55.86223101472084,60.43183689519064,43.55437301560527,61.30843806954213,72.78225805653423,60.95290606965621,57.99396756280389,71.11841139829619,66.32184858123462,49.86147859646006,80.07336467243942,67.83862340911513,65.94018795499424,82.85853617982654,80.01133197497624,69.10314588579067,79.93833838458478,83.98383742123751,50.26545649734321
1,Art,Product_RealWorld,False,False,Clipart,66.92115587986453,60.14886361841248,43.82381846352271,65.85694369741195,66.00371747835491,46.98607076908222,58.811003164721456,61.85805735404796,53.58070223117125,59.23215766012525,66.51535332446387,55.34368791329903,51.846232227129576,50.48558492948747,54.84200255517851,53.32448548538152,61.44269517792158,44.25039367273517,49.343940645446125,60.554173047798976,44.64038978260195,43.54675554764837,64.6312203759907,46.02532476062923,36.308621977655534,61.03331188412814,44.97827659747208,39.61996399640014,58.00902519059438,45.48316520116588,39.88083384397766,58.01911990912339,46.91129207490171,38.997793779013655,57.955521674137366,44.23596577834506,42.80304031582578,57.63368477915823,50.807493505251465,42.70268252086631,58.006104092755166,49.80342606956107,47.68023097861543,58.57126820382773,48.49555969414119,55.77537595468855,54.44562483062041,50.99826855481713
2,Art,Product_RealWorld,False,True,Product,60.62309754402139,52.42131282450265,40.83611779893014,48.47875677285797,48.052938268484006,24.238879880450245,30.003830827180337,46.5844548320145,38.789266647504576,52.25073677443112,54.14617029176346,45.015051519791925,40.92205573586557,35.518076388898606,43.224955304613374,16.10358802477406,28.692220819592517,22.577406648895213,18.112978557910445,27.6054140190152,24.675297843356283,25.10024836442095,30.53859591370396,24.42582147602835,28.56697439814968,33.77858432525646,24.282911595932163,31.55045954756064,29.76386332303371,28.501488013621177,31.218444871033977,29.08209775875625,30.942542628606606,29.613300856341247,31.59290176031803,31.13527721159243,28.17553833333509,39.181735007207536,35.48778049170512,28.11227419064645,39.45403350310652,39.82418598889557,35.08100820651854,43.53255380737328,36.82378534549453,37.557209040874085,45.52567347543492,38.696214162283226
3,Art,Product_RealWorld,False,True,RealWorld,49.65576784745844,37.30007769781723,29.231057555186585,34.466515128136905,24.242494961214756,35.22173653055248,31.54840861971117,78.05656302680413,24.01999613964685,37.01977956473441,45.61936976440386,26.82130911044131,25.55690805360141,26.01470782532444,28.14321981493705,26.30645746549453,42.04236513123819,42.13995723684478,19.305695551465725,37.17077008056239,24.01940528443555,25.80225483142444,37.68070583780062,25.287203670472984,23.058517524387803,34.99352215637158,25.103774540692942,28.63776551687954,33.65390179657232,26.261248062541245,29.44857586638769,33.3177524050267,24.826504086786333,31.397166156748018,32.27472227783935,27.46879544841782,31.064714248982234,30.796814744805907,24.56584439282535,30.07050975089296,39.4582755053462,26.375116815370557,28.852903908588964,30.881715417844912,26.67775953455693,31.41560859102484,34.710004276339326,25.21894501769617
4,Art,Clipart_RealWorld,True,False,Art,46.44871810192807,36.26555493901802,39.57280454341638,80.12704277564117,74.39083878741403,93.54220542109805,74.33287153050058,91.12218008694198,46.18776643600869,41.61242661155988,94.11764705882352,46.42208366734336,49.64696845002384,67.1067281815631,49.072555742181606,24.33071080965649,34.431884038779415,68.72351386753074,23.033994082484195,39.25965774813376,72.99228279973433,37.525579222758026,40.30915756086036,66.94269642351749,40.00348534765966,44.6424067984468,64.15684697019618,71.58334066234134,62.03673308094342,62.323276200869046,62.4577128734976,41.539285865567976,63.19743331952084,67.4508249270389,42.42973549912373,59.97459816862685,69.02513311623258,47.542264302808135,60.74223260209742,78.74916088069449,66.70000039429947,58.61911211972925,80.7633567273288,68.56326795952101,69.12861940915869,74.42972152200552,71.93545784303927,70.79202550818854
5,Art,Clipart_RealWorld,False,True,Clipart,66.92115587986453,60.14886361841248,43.82381846352271,61.76890560364291,62.84299931586254,38.90583076405176,47.06132403874928,43.63968967252893,52.766855410697886,58.272656852574265,63.06737329533473,55.11078463312617,48.823844897616944,42.8311138357891,39.94061733546578,23.16582308787999,35.3921698641904,28.390057405345736,18.83412672547204,32.31355207558319,28.664070470816966,27.45273500969035,38.82082646975326,34.10239439316324,27.717314372872515,35.36929898645172,31.925798600074167,35.63706468642697,36.08485429689619,40.57500753159073,32.96374729990756,36.50661035461002,40.63550333259917,38.87982405171405,38.47639783825964,46.39341265530211,40.28845567859189,45.80142782276623,46.82988322160212,40.014204854411744,55.27797914046962,41.76404016032852,48.66421643046888,57.230676456912896,48.79601465081574,49.74141269354594,53.980226306492206,50.8893276738781
6,Art,Clipart_RealWorld,False,False,Product,60.62309754402139,52.42131282450265,40.83611779893014,60.64785165496844,56.42310215905926,40.03013002621971,34.05536697616715,59.89413695575276,34.75051963870512,50.59468306777927,68.73430899809713,38.48005821491685,36.4558277520424,42.49223527425931,43.36446397617704,39.38504350626936,45.43061036809938,29.651186845271667,30.61219046642196,45.37049618581069,30.381441434129957,24.00361493575413,50.70204700071962,25.44941775450497,26.052889084623267,47.8133144785239,26.61923926644212,24.8780268614778,48.35298542603418,24.2930046762067,24.124473669293156,47.99522663582822,29.48102592644504,23.91672338663025,47.2682379604334,30.47387337689546,25.423624921856803,48.771420443621416,29.32206992921857,33.27540701282948,47.32388831132671,33.190388927812016,34.961908677778744,46.97738504291491,31.521220493525306,37.19465321555233,42.22635942436454,36.78548379319555
7,Art,Clipart_RealWorld,False,True,RealWorld,49.65576784745844,37.30007769781723,29.231057555186585,42.281350508546815,40.98925196508508,24.96075679144176,25.2666471176453,80.18748022915713,26.53687167677469,37.17281179651826,55.75439712238259,24.121452854347464,26.904098778765736,29.66794969294038,27.060146585359234,27.53450643062815,44.4260733134136,22.23185242482048,21.21651986372805,34.16956371831323,25.036265222574837,34.824668545888635,40.70885270450752,25.93990211112676,22.27069124149081,43.40911372094764,26.734745926342036,26.540458831678723,44.8306614083093,28.81566104680479,29.682859404834343,47.458316469877495,28.395840728420477,28.02064943017735,37.00833770758524,28.438880783938977,28.894864508919152,32.40574272725304,28.329768503778467,29.544729847642635,29.90207652092398,27.804640511411797,27.01536656959552,31.83172014914038,27.049512707111752,28.88155685599241,27.55003742615289,26.87989966999678
8,Art,Clipart_Product,True,False,Art,46.44871810192807,36.26555493901802,39.57280454341638,84.89463333290843,56.1227788407604,95.3494799555582,93.57911355675591,89.97033368588095,51.07622220646754,43.90689845618177,96.45581656905186,37.71163561619804,48.80962915163964,52.34698018101483,47.426682824367454,34.033796096069416,47.63719185308737,70.54775578121281,26.39685562978152,35.97495099052471,74.13796153699188,37.02968922508791,39.62075585978722,74.11470780034381,43.64082534983348,45.46459560434357,69.66072842002964,52.06590148181567,33.900736987432914,70.58563169904599,62.96801892885484,47.95481365012787,61.75510822161948,66.38638800583898,61.94766736811115,68.09473364363889,80.4275951645613,64.81771501080999,62.09528809592159,77.8839856989308,74.78865538550708,73.31594659155198,71.72644058117334,69.75360436361743,74.38659364956554,68.89686252264313,67.47404687936407,77.93537729461443
9,Art,Clipart_Product,False,True,Clipart,66.92115587986453,60.14886361841248,43.82381846352271,54.02761446511447,68.68666243775179,52.05656300065981,43.09857737634948,47.47204976253014,42.85996327130656,58.430819813409,63.171550173043805,50.55140847473272,50.33840159832491,42.0058571962232,48.699616679877934,24.87439144340686,38.27098054890636,29.15736342211796,20.67443289402419,40.00976109449092,28.52386559668639,23.631590373079867,38.28491902266229,33.30832343892566,29.7748150059377,40.75936417798706,32.15884349415747,32.88844881300625,41.10426035127684,34.186074434831816,31.57635817587757,41.888144144652856,37.666249471910064,37.30953031880789,41.59842596816951,40.02405110475566,41.68076669314222,44.472301790157374,38.17806027395465,42.30077976733447,51.38783564406191,42.55130845805151,57.04658480756211,52.39333811132631,48.63136257454876,59.58978372225256,54.47478589667128,51.113733636243225
