,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,37.24172742193742,4.341218570554528,15.640513697471567,1.394325936905501,0.4885806441307068
1,0.1,37.28440375150564,5.748849814547088,13.85138489232437,1.4240166155408744,0.4981132447719574
2,0.2,38.189687927947205,8.684537813229722,18.16134895975333,1.4603369985165928,0.5124029517173767
3,0.3,39.093133567997434,10.726003734602516,22.950115571988775,1.5188908615565675,0.5291616717974345
4,0.4,39.95674425290238,13.182082257530467,27.39610705007567,1.5746460942788385,0.5494511524836222
5,0.5,41.76770259835334,13.686980854626308,28.298347172782503,1.6471879786937718,0.5712894996007284
6,0.6,43.148053435667386,14.066894594882976,24.160712412457702,1.7212773482605506,0.59663325548172
7,0.7,45.775879071104555,13.584580916275982,25.828158260113184,1.8058994226088696,0.6205601493517557
8,0.8,48.189153080996995,12.47040346556249,22.784545696643804,1.916008784087649,0.6492414871851603
9,0.9,51.465759209674495,9.914147470594758,26.800143995331847,2.0265410384088285,0.6706811587015787
10,1.0,53.837025448686454,8.050623108400334,17.267204178904844,2.1679311485213706,0.696320633093516
