,Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,CPCS,TransCal,HB TopLabel,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
90,clipart_real,infograph_painting_quickdraw,True,False,clipart,11.81,11.81,11.81,32.510000000000005,34.489999999999995,13.13,13.760000000000002,12.18,42.760000000000005,42.760000000000005,43.83,11.81,11.81,11.81,11.81,54.86999999999999,54.86999999999999,23.32,52.40000000000001,52.40000000000001,21.049999999999997,52.21,52.21,20.389999999999997,51.470000000000006,51.470000000000006,19.43,49.29,49.29,18.9,48.25,48.25,19.04,48.23,48.23,19.06,47.5,47.5,19.12,48.95,48.95,19.77,51.41,51.41,20.46,55.61,55.61,22.219999999999995
91,clipart_real,infograph_painting_quickdraw,False,True,infograph,85.81,85.81,85.81,86.73,84.47,83.59000000000002,83.53999999999999,85.59,92.18999999999998,92.18999999999998,91.75,85.81,85.81,85.81,85.81,83.39999999999999,83.39999999999999,80.85,83.13000000000001,83.13000000000001,81.47,83.82000000000001,83.82000000000001,82.00999999999999,83.99999999999999,83.99999999999999,82.7,84.14000000000001,84.14000000000001,83.18,84.52000000000001,84.52000000000001,83.78000000000002,85.33000000000001,85.33000000000001,84.34,86.21000000000001,86.21000000000001,84.8,87.83,87.83,85.63000000000001,89.46,89.46,86.29,90.97,90.97,87.35999999999999
92,clipart_real,infograph_painting_quickdraw,False,True,painting,66.01999999999998,66.01999999999998,66.01999999999998,66.78,63.61,61.65999999999999,61.71999999999999,65.62000000000002,82.14999999999999,82.14999999999999,81.28,66.01999999999998,66.01999999999998,66.01999999999998,66.01999999999998,62.48,62.48,57.95,61.29,61.29,58.470000000000006,62.36,62.36,59.260000000000005,62.77,62.77,60.04,63.040000000000006,63.040000000000006,61.13,64.30000000000001,64.30000000000001,62.16,65.88,65.88,63.23,67.51000000000002,67.51000000000002,64.16,70.31,70.31,65.74,73.02000000000001,73.02000000000001,67.09,75.6,75.6,68.44000000000001
93,clipart_real,infograph_painting_quickdraw,False,True,quickdraw,90.11999999999998,90.11999999999998,90.11999999999998,88.53,85.61999999999999,85.28,85.45,89.66,90.52,90.52,89.67999999999999,90.11999999999998,90.11999999999998,90.11999999999998,90.11999999999998,58.99,58.99,66.81,60.03,60.03,70.80000000000001,61.25,61.25,73.78999999999999,62.82000000000001,62.82000000000001,76.71000000000001,66.27000000000001,66.27000000000001,80.24,70.14,70.14,82.47,75.89000000000001,75.89000000000001,84.96000000000001,81.83000000000001,81.83000000000001,87.29000000000002,87.13,87.13,89.01000000000002,90.9,90.9,90.48,93.93999999999998,93.93999999999998,91.96
94,clipart_real,infograph_painting_quickdraw,True,False,real,13.510000000000003,13.510000000000003,13.510000000000003,33.190000000000005,35.66,12.830000000000002,13.580000000000002,13.510000000000003,57.04,57.04,56.77,13.510000000000003,13.510000000000003,13.610000000000005,13.610000000000005,55.42,55.42,22.75,53.86999999999999,53.86999999999999,21.23,52.17999999999999,52.17999999999999,20.41,51.78000000000001,51.78000000000001,19.83,51.220000000000006,51.220000000000006,19.919999999999995,50.49,50.49,20.04,50.11000000000001,50.11000000000001,20.07,50.02,50.02,20.47,50.870000000000005,50.870000000000005,21.79,51.96,51.96,22.649999999999995,55.15999999999999,55.15999999999999,23.95
95,clipart_real,infograph_painting_quickdraw,False,False,sketch,65.41,65.41,65.41,70.36,66.97999999999999,62.46,62.42999999999999,64.95,67.75000000000001,67.75000000000001,67.43,65.41,65.41,65.42,65.42,73.89999999999999,73.89999999999999,63.67999999999999,72.43999999999998,72.43999999999998,63.38,72.15,72.15,63.52,71.91999999999999,71.91999999999999,63.38,71.77,71.77,63.96999999999999,71.56,71.56,64.45000000000002,71.55999999999999,71.55999999999999,64.83,72.43999999999998,72.43999999999998,65.69000000000001,74.19,74.19,66.71000000000001,76.24,76.24,67.73,79.55,79.55,69.37
96,clipart_sketch,painting_quickdraw_real,True,False,clipart,14.74,14.74,14.74,23.96,25.21,14.28,14.9,14.580000000000002,31.570000000000004,31.570000000000004,32.09,14.74,14.74,14.74,14.74,48.03,48.03,22.68,44.94,44.94,20.989999999999995,44.14000000000001,44.14000000000001,20.3,42.900000000000006,42.900000000000006,19.99,42.540000000000006,42.540000000000006,19.92,41.67,41.67,19.899999999999995,40.78,40.78,20.11,40.41,40.41,20.56,42.42,42.42,21.64,43.13000000000001,43.13000000000001,22.2,44.75,44.75,23.52
97,clipart_sketch,painting_quickdraw_real,False,False,infograph,89.79,89.79,89.79,89.39,88.16000000000001,87.69000000000001,87.72,88.83999999999997,92.88,92.88,92.28,89.79,89.79,89.79,89.79,89.55,89.55,87.74000000000001,89.57000000000001,89.57000000000001,88.11,89.74,89.74,88.33,89.36,89.36,88.29999999999998,89.42,89.42,88.8,89.67999999999999,89.67999999999999,88.97999999999999,89.89000000000001,89.89000000000001,89.27,90.44,90.44,89.47,90.92,90.92,89.82,91.76,91.76,90.29,92.32,92.32,90.68
98,clipart_sketch,painting_quickdraw_real,False,True,painting,74.73,74.73,74.73,73.43,70.61999999999999,69.64000000000001,69.30000000000001,73.24000000000002,81.23000000000002,81.23000000000002,79.78999999999999,74.73,74.73,74.73,74.73,67.06000000000002,67.06000000000002,65.93,67.05,67.05,66.76000000000002,67.66999999999999,67.66999999999999,67.77999999999999,67.50999999999999,67.50999999999999,68.83,69.28,69.28,70.09,69.84,69.84,71.19000000000003,71.71000000000001,71.71000000000001,71.93,74.09,74.09,73.11999999999999,76.7,76.7,74.55,78.29999999999998,78.29999999999998,75.84,81.03999999999999,81.03999999999999,76.94000000000001
99,clipart_sketch,painting_quickdraw_real,False,True,quickdraw,89.93999999999998,89.93999999999998,89.93999999999998,88.44999999999999,85.91999999999999,85.4,85.59000000000002,89.31,89.71000000000001,89.71000000000001,88.86,89.93999999999998,89.93999999999998,89.93999999999998,89.93999999999998,60.99,60.99,69.39000000000001,61.96,61.96,73.28,63.17,63.17,75.65,65.8,65.8,79.36999999999999,67.60999999999999,67.60999999999999,81.43,71.85000000000001,71.85000000000001,83.92,75.84000000000002,75.84000000000002,85.77000000000001,81.28999999999999,81.28999999999999,87.64,87.39,87.39,89.22999999999999,90.8,90.8,90.24,93.23,93.23,91.33
