,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,58.79462136748518,6.100890180107728,14.493672353473912,2.7750757474383234,0.719314714272817
1,0.1,58.76446579270544,8.500860367929064,18.810735164726697,2.7937806309846884,0.7249353329340616
2,0.2,59.23753524378759,10.831846063667962,21.658369327127957,2.8383713408793096,0.7353451251983643
3,0.30000000000000004,59.66652962373689,12.224378696116318,24.867785517295108,2.8902375276980763,0.7453054587046305
4,0.4,60.21845352821015,13.363351235564181,26.256570004959773,2.945546921280446,0.7556023796399435
5,0.5,61.51009983807317,12.722734330082453,25.014385708138324,3.007606312744599,0.7646386623382568
6,0.6000000000000001,63.02668384744597,12.1819272527676,24.80457713381581,3.089345610630867,0.7765940030415853
7,0.7000000000000001,64.65690782269918,11.51384402499948,24.193854915280554,3.1747062145281233,0.7874418497085571
8,0.8,66.71147930139564,9.914441323091259,23.465982586349156,3.288593634106953,0.8008002042770386
9,0.9,68.85421511868249,7.868882213645492,20.341467118876448,3.4144885308708104,0.8116608262062073
10,1.0,70.55863795943965,6.071368048782649,18.875089665001532,3.5700001009147506,0.8228252331415812
