Trainer,Calib,Train,Valid,Domain,Uncalibrated,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Clipart,Art_RealWorld,False,True,Art,1.5668462329144277,0.7322164895223594,1.3656846826486504,1.2039491322853413,1.0424255657290729,1.1003526524347498,1.0937360942351873,0.5980613455676315,1.2851004718103949,1.0839360519546655,0.9533074683662849,1.4707817569021915,1.2213442552346625,0.9337398570486961,1.3516295141224406,0.7778921645601719,0.9600208396837662,1.2743557584194647,1.2194705510377641,0.8672745876354058,1.2544199809111836,1.1206210107552268,1.2187576009022665,1.5124323807163254,1.0176787569141206,1.1947528865849013,1.7703268916774184,1.1795850762789286,0.9830644193637532,1.5062605407591332,0.8942715871638464,0.7125683086655896,0.6939927163136049,1.0187259338096606
Clipart,Art_RealWorld,True,False,Clipart,0.21375118499396464,1.111123670928271,1.667172456197629,1.0709722630814047,0.9337753181067969,1.5795082119160995,0.8380765695659038,1.4138459200636664,1.4422537479107345,0.8356358381793004,1.4957557271680821,1.3739833869879758,0.7021098553171672,1.2594116086154792,0.7404241779212019,0.6215223335090533,0.8021697280877156,0.22550898942677267,0.4708312134241976,0.7658768859323096,0.3299052327430413,0.5360473062874878,0.5960504131908958,0.2501202541715919,0.5097019767111857,0.6348763012207886,0.24321889210643213,0.4855875592322812,0.47741167582636074,0.17304892492819982,0.4690499615939282,0.3957577954693617,0.38555826597925763,0.3735063285376897
Clipart,Art_RealWorld,False,False,Product,1.907703625357536,1.6954718918589182,2.1710211117258975,1.3081063774063557,0.845985408216478,1.7549877508310212,1.429157596231744,1.261237730339793,1.5338323660092417,1.2555766615693982,1.186543980794485,1.7289081908172663,1.4902624180942192,1.1418081220877367,1.5677534688895143,1.58282089091606,1.1163210732725917,1.3509052095806824,1.3899005220942517,1.1902311781856192,1.7557059663247598,1.4079083829864332,1.282428247104466,1.6226048954606356,1.419850528168855,1.522115189916097,1.699448813428653,1.3502796316679517,1.375074699045153,1.6774293763118806,1.4156316575133105,1.4320223851323821,1.3688042834170373,1.5979761837856736
Clipart,Art_RealWorld,False,True,RealWorld,1.3891628131859515,0.9509194130118234,1.3232411210757484,1.1737887434068421,1.1363372665818605,1.5892690098654687,1.3366441672930307,1.343308124589406,1.1030758965182186,1.494049017141734,1.5217724934922319,1.5691878508139396,1.2739680192825582,1.1065040594836328,1.5299176501173632,1.1070901482388806,1.2530098972753885,1.168324013236317,1.2347184642535933,1.5822399386673955,1.5306058966178895,1.272398121316519,1.1497335794440013,1.5342592781393465,1.3986358484465398,1.0961749849505829,1.3918168840051726,1.3193344119057206,1.422092049188381,1.3997707370516146,1.30674006393205,1.0397546158830024,1.0053540397342526,1.2387153056596327
Clipart,Art_Product,False,True,Art,1.5668462329144277,1.6212977362581746,1.7947100690157174,0.7792895191914421,1.5580198503383096,1.5460911366590981,1.1639811845008472,0.959797930740062,1.314827432901368,0.8561876633447786,1.000387626696741,1.3700328892439062,1.1648158234781312,0.9025122623220714,1.3853339523133852,0.8068469220588345,1.1275273722716563,1.358176398408495,1.2835165246851137,0.8918108061986633,1.6184197494108137,1.0802591392690712,1.0947589670117608,1.453025718897606,1.0104647168161176,0.894448289718717,1.6247070105744779,0.9619281245126028,1.3540155515671304,1.5382763427067163,1.1341684627569475,1.0052361133705134,0.9824433483934127,0.8816065631999961
Clipart,Art_Product,True,False,Clipart,0.21375118499396464,1.1312693090865875,1.6734263294369347,0.7405692396245834,1.149501710720692,1.3337282238253463,0.8302244131032703,0.9057661826653889,0.7978295075385228,0.6191478251352976,1.3244861603616056,0.8045820892092307,0.6190449172709769,1.0592044552159692,0.5926222407235828,0.5167834337280469,0.8185208864432784,0.4634711859614,0.4806067827737588,0.5718837687755506,0.3611729590751517,0.47205208254471026,0.5680363101446727,0.28990350667329706,0.51988167791461,0.5016456940067978,0.22177106431103452,0.4392365735596956,0.4929457710395878,0.28444076425994724,0.4678966040106308,0.5623556530713711,0.5766557545248242,0.41921434797849344
Clipart,Art_Product,False,True,Product,1.907703625357536,1.0790474417897025,1.6896757982524082,1.529247780356207,1.5591545208111663,1.5904364280506642,1.4398697329180825,1.1932773212329215,1.5088633255702735,1.7261349962747516,1.5288519116691148,1.7748210866653338,1.7347689113013183,1.717319975567111,1.8034676826424394,1.8013498683265177,1.6788293655827198,1.5554172842726117,1.4866311823028684,1.622828248657262,1.8860591944554073,1.6988345369197426,1.9118886817080685,2.243401948365744,1.832844004580681,1.7768496162970724,1.9212522384641686,1.4805374478008595,1.5150644441348564,1.520210342735982,1.418290720786761,1.5720419673057204,1.6124759097058938,1.5567813207611585
Clipart,Art_Product,False,False,RealWorld,1.3891628131859515,1.1697556338513995,1.2017495606702069,1.1342181399726974,1.2757284504614341,1.070189942793249,1.4389569001212674,1.1823977007031754,1.6622240517830702,1.418220972948922,1.142921842904511,1.2550998797979156,1.1808544302480546,1.4127280854841764,1.406769082939946,1.261142986778819,0.9417366514084629,1.2586646321994264,1.4211280875491195,1.1582930256460084,1.2404340326581837,1.1376753877949235,1.0944787644780114,1.1581967248817797,1.2597334126048907,1.549465346825616,1.4338693570817798,1.3020789312621894,1.3160355898653195,1.1881479631057519,1.2935270788548774,1.1682756452172613,1.2074780745813487,1.4443179523798673
Product,Clipart_RealWorld,False,False,Art,1.1257611057830794,1.2224079464637032,1.3779363466051093,0.7189727882121543,1.5378754731677624,1.6009767534910297,0.9028720953471875,1.2826822091455647,1.5675435336799854,0.9301732192132575,1.3900881523246233,1.7239353509942457,0.9530752186384323,1.2800536772499116,1.7844961910547112,1.1932663654985067,1.4321019681883287,1.6691056304754124,0.9638210877461194,1.1176068054715163,1.664629921667063,1.1936558477098806,1.2160723402676747,1.7369846648893006,1.0532618302931867,1.1367274473460387,1.502107283528948,1.1520606033058565,1.10646708521401,1.3662524551368738,1.312527439858381,0.9191579448672297,0.9118383569828383,0.8621581967903436
Product,Clipart_RealWorld,False,True,Clipart,0.9320281695258961,0.8922697555475716,1.3805748591339644,1.276476980498693,1.0427615501711078,1.6803371211668847,0.9866911698081244,0.9792364980242328,1.2303017237038623,1.2450032731911207,1.2232656463931282,1.134011919553963,1.2553077785523452,1.5601258338438193,1.4185960659484005,1.2162955711088872,1.3838566343582723,1.4407320672108106,1.469926068066995,1.7803706173262661,1.4551437002748067,1.2200823816365896,1.2273008944829902,1.0042820339372769,1.0918375113814398,1.3456390629470365,1.40384587828789,1.187891121950961,1.0879069087665831,1.3324557916040802,1.399008485092432,1.4689781224729879,1.619758490487659,0.9494195877796053
