Trainer,Calib,Train,Valid,Domain,Uncalibrated,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,0.0017141523272021708,0.0105754575,0.012369151,0.0029765176806037744,0.00948442,0.011362436,0.0025046780137705994,0.0036645734,0.004088837,0.001984728153386812,0.0030034017,0.0032701795,0.0019014990566068818,0.002719755,0.003651694,0.001999521072610132,0.0023152365,0.003108368,0.0018534889580664338,0.0021708321,0.0028877873,0.0018168948369905054,0.0020501367,0.0026998927,0.0018160900113033812,0.001888733,0.0021030263,0.0017524702337757888,0.0018943298,0.001960993,0.001780091088729523,0.0019265504,0.0019266679,0.0018156806041759626
Art,Product_RealWorld,False,False,Clipart,0.023878079949662318,0.018413076,0.023729704,0.015120623889750894,0.016215207,0.021230064,0.015355078860946723,0.01325946,0.017374972,0.013682477528831435,0.013173036,0.0179178,0.013892285827939626,0.014084248,0.020803213,0.013827280638935294,0.012109649,0.019301644,0.013095610818218528,0.013166732,0.022557633,0.013505732406716556,0.012624305,0.022704188,0.013133795582603665,0.013434513,0.023667842,0.01365834433185481,0.013170692,0.02039253,0.013494015202842385,0.014023813,0.014007775,0.013894177282588313
Art,Product_RealWorld,False,True,Product,0.03500018621444163,0.02792539,0.0343287,0.027607945982013857,0.02953452,0.03866702,0.027968873281459538,0.02747226,0.032967772,0.026510180705428522,0.027894266,0.036030628,0.02615602087330623,0.026470304,0.036332797,0.02543787177643251,0.026194958,0.03771497,0.025255175600775247,0.026128614,0.03856285,0.02510542814885008,0.025525955,0.039915547,0.02471841726760665,0.02378559,0.0377565,0.023821310671411876,0.024430001,0.035576742,0.0241424638515047,0.023371348,0.023350727,0.023612978141911992
Art,Product_RealWorld,False,True,RealWorld,0.025372448623195112,0.014674522,0.01777253,0.015299833377373503,0.01629904,0.021934355,0.016462815780273553,0.018977595,0.022704719,0.018254546486696093,0.019035406,0.02334074,0.018226061037783993,0.017051896,0.021904452,0.01728756069136871,0.017363045,0.022496875,0.017578408741555765,0.017433343,0.022672268,0.017682197195735255,0.016915657,0.02402743,0.0173201791642672,0.017165203,0.024315331,0.0175264586059919,0.016512025,0.02213478,0.01730428993356867,0.017912235,0.017898254,0.017935683731137797
Art,Clipart_RealWorld,True,False,Art,0.0017141523272021708,0.009935989,0.011007716,0.0021992707221153477,0.008314843,0.009492852,0.002604335110583915,0.00709675,0.008144784,0.0024120718726678776,0.0027197672,0.002908458,0.001978348628083305,0.0026766192,0.0029901944,0.0019699519929950366,0.0023320485,0.0026210016,0.0019157195045467921,0.0022358494,0.0027677142,0.0019038753717319573,0.0023336655,0.002990185,0.0019317419177902078,0.0020137858,0.0024893864,0.0018653256553072687,0.0018333383,0.0017776217,0.001819401531756486,0.0019933097,0.0019950026,0.001883302432062587
Art,Clipart_RealWorld,False,True,Clipart,0.023878079949662318,0.018644271,0.025696956,0.014977481820759248,0.017139038,0.024630722,0.014215750187182553,0.01753234,0.025354914,0.013719895325556645,0.017111946,0.02174059,0.014280101233025326,0.016027382,0.022834448,0.01367130149325316,0.01538684,0.023119735,0.013270699099430718,0.015193904,0.024878984,0.013163533804998802,0.013953804,0.02496009,0.012460335995230106,0.012836731,0.024797417,0.01211312252473224,0.011967663,0.020976776,0.011743078777675003,0.010430722,0.010365668,0.011031290246585805
Art,Clipart_RealWorld,False,False,Product,0.03500018621444163,0.022301922,0.029904699,0.023287518427037374,0.019896248,0.028049245,0.022052551273575936,0.021943646,0.031067407,0.02302465823191886,0.026153317,0.032011773,0.02391129104864758,0.024937056,0.031383287,0.02334638265388542,0.0249087,0.033532567,0.023118563080710964,0.023997549,0.032654874,0.022628978957445933,0.024647098,0.03573742,0.02280168222737657,0.023467548,0.034572132,0.022389942004233304,0.024178673,0.03590362,0.02258816315448282,0.022434521,0.022338646,0.021711276834577624
Art,Clipart_RealWorld,False,True,RealWorld,0.025372448623195112,0.015482405,0.02005187,0.014809545100636912,0.015964096,0.021003593,0.014952524571430533,0.015711557,0.021560775,0.01504183997057056,0.01774682,0.021908488,0.016345870491173385,0.01702428,0.021834956,0.01622238117738142,0.017623823,0.025499946,0.01634204756041708,0.017043475,0.024504378,0.01622234773559779,0.017515508,0.025401305,0.016713193056930354,0.017548928,0.02481988,0.016746370032512052,0.017606221,0.023516316,0.016789085653397283,0.017436769,0.01737598,0.016779130236309416
Art,Clipart_Product,True,False,Art,0.0017141523272021708,0.014093587,0.01860992,0.004087666306119239,0.011035535,0.013532667,0.0037988657816946532,0.0051298444,0.00525036,0.00216605091446124,0.004966733,0.005133227,0.002094817767729283,0.003867275,0.0046903356,0.00201896104954455,0.003446141,0.0042295037,0.0019605789005105313,0.002869622,0.0031876513,0.00199066627948032,0.0025730697,0.002812953,0.00201762610294779,0.0022103894,0.0025097386,0.0019594764316003,0.0021393662,0.0018168493,0.0019651834526841446,0.0018355999,0.0018407553,0.0018528722758185173
Art,Clipart_Product,False,True,Clipart,0.023878079949662318,0.016076835,0.02158534,0.014252508630591644,0.018289939,0.025556903,0.014589043985817597,0.017181236,0.021040555,0.014437155606187592,0.016567795,0.021207353,0.013768178468964483,0.015561265,0.021821802,0.0126966188073894,0.014772189,0.023852637,0.012500936566916438,0.014156605,0.02497694,0.012167079036994025,0.013632395,0.026059609,0.01185553247916838,0.0119148055,0.024015319,0.011146629244536061,0.011206491,0.02187746,0.010924131018387618,0.010111972,0.010029974,0.010431370421161655
