Trainer,Calib,Train,Valid,Domain,Uncalibrated,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Product,Clipart_RealWorld,False,False,Art,4.396553349425245,12.918049392709074,6.2719840993099725,7.542392473840115,21.019936635116,5.3685816732308576,9.119729681224456,9.178644539183429,6.422402764067984,8.69115289767648,8.541838696265968,6.231141587109389,7.225420938175665,8.508432078033064,6.059708038389354,13.407580939270932,7.679382573768606,6.169009004554876,7.702023998366878,7.407097136746063,6.0486205940785975,9.392481710693794,7.465620503838223,5.5070297895478735,6.872942261988643,8.65397531869632,4.996248738730804,12.710771764844605,6.335521029961407,5.892771399407235,8.346811784142226,5.845497932032551,5.489295224706482,10.769974545898773
Product,Clipart_RealWorld,False,True,Clipart,4.409179568024023,30.427298799380875,4.8283932097276585,5.535460505688693,4.410729379073982,4.912805942288955,4.739733566296328,6.663961625196913,4.622778228702266,6.90630597704841,7.292472752055605,6.180976253267096,7.469195156796135,6.485195058569214,4.723688692024316,6.842949522396124,17.88253534504561,5.118342172335212,6.457976296698817,18.5193698041084,11.27532094311827,7.525584630235935,6.056647150768844,6.549794684637573,5.9425850233502215,6.81177717349516,6.074814062874031,7.693017226584146,8.988137372502349,6.351570263376188,7.81969314425069,9.599758488487897,9.785601822285003,7.822903857324505
Product,Clipart_RealWorld,True,False,Product,23.804155870693524,23.573534533025175,19.52721682925606,10.259713727769991,5.170482608166994,10.387373223470991,6.999715213910565,11.071408884317027,10.874860817483606,14.307237387927264,9.609385691538385,6.8739300905143725,15.888504984209703,10.127918289898293,14.691383310881212,17.822955618273827,10.565865907794544,17.374394192186355,15.587245748172164,9.88779185086518,18.705024288476935,17.422197154852796,14.707907419882877,21.13745127494398,20.620478116357475,12.41995238298316,28.728169719386234,18.09721203256718,18.34290722241958,25.869956786975404,20.884540189293265,19.982058079987894,19.991402905393826,20.93027243461787
Product,Clipart_RealWorld,False,True,RealWorld,6.040558907910919,3.747389433350754,4.928126775091519,15.462589572931314,5.148257311171869,20.07880541247438,6.412720964601379,5.418717267849901,4.9486025477937785,9.090740106459814,5.555672408412862,6.198253418553605,4.5456715302675255,5.45328917810878,4.094678707285556,5.722380051484542,4.20634582153167,4.995132060935599,5.546040848532249,6.214646683696104,6.274427139837996,5.801713250256873,7.434204026944284,5.967820267193078,6.661102133768354,5.976765845383199,4.653897156232682,5.0976609751348345,6.064516102521197,5.337778135031635,5.800565752338134,5.97167344678073,5.894427416834987,5.8462355197326135
Product,Art_RealWorld,False,True,Art,4.396553349425245,9.325709696690415,7.935502985287366,8.90903330814531,8.453569391147433,6.155925119692046,8.506818822491182,8.648385414384027,4.611112003860513,8.00566995090042,9.725024191614434,5.7321587898802875,9.440789697571466,10.455698118611087,6.140971361457774,9.089526868828356,8.331292222813689,3.80382698858358,9.559977862568978,11.80361919847894,5.662347356492129,10.74140696069773,9.359330370040894,3.4316839455366708,9.27761428457183,15.736320602476672,6.3028201537776,14.674206080778996,9.994310171850596,4.570951672911978,10.04507236549384,9.662146975880663,9.001777975241476,7.921184506735578
Product,Art_RealWorld,False,False,Clipart,4.409179568024023,6.522267726049843,10.277448278943359,9.952821160315073,6.747591516923032,5.206535261044484,7.142111379540036,6.115700832405427,6.404028058407073,9.618601970860094,7.243379984960074,5.584731326942678,6.036349750613578,4.6219783990128,4.074832563698895,9.210972959807394,7.385550899434459,5.291842958137293,8.807492241553312,6.087888675239386,4.533531345711101,7.539404242456331,11.0912356520401,9.067840872871137,6.171090875795501,8.858976100204107,4.8439322596234495,7.292886983929294,5.881483496208614,6.037698963250787,6.0139939350875,9.568570119351788,9.74151843907714,7.638484491677304
Product,Art_RealWorld,True,False,Product,23.804155870693524,26.61873360907867,24.85094539985234,11.805622082892446,22.018961129559845,21.130767010915935,9.661962852050351,13.111432557544406,12.101998987000549,15.446957072760933,10.005421185161287,11.125357766013886,16.692056891383668,13.699965105325855,13.655495212041613,20.18995666226506,11.327685341311408,18.136500464264458,19.10363439690577,10.853643909563752,26.27706311522212,19.471682075473716,17.340976322879868,24.841133250008948,21.43174193661263,18.863604861048362,27.237493470211827,22.088425313919196,20.455420231020998,24.285634662054527,20.62869745460359,22.62274649532717,22.576381843141746,23.573957406529644
Product,Art_RealWorld,False,True,RealWorld,6.040558907910919,3.9587402045820363,13.144743291587462,7.089824685032419,5.4352339325272085,5.807863677134942,4.016773499226532,18.652836306517663,5.293450973488605,7.924742118481553,17.856587298951606,5.072916174263693,5.009468865600995,3.710414551080394,3.914730563583554,3.3441541622926967,5.152559152123103,3.491756297835947,4.607094462510498,7.179591399726386,5.966175806678955,4.63308100670314,6.337475558471971,6.026034126507557,7.186589459269407,6.692219783191983,4.296341784321432,4.6933522806915455,9.558575521902718,5.966889819345724,5.402531560281844,4.225536311788741,3.9972754205727643,7.656921043750835
Product,Art_Clipart,False,True,Art,4.396553349425245,18.257632048282545,5.323386555924914,7.756076929540545,7.387046250121707,6.135809162273083,8.132711629784547,10.307885240265453,6.381968498498148,11.045925244466074,6.6842269466459205,6.225766150291798,16.976813186686034,7.453874580286591,5.649933928103814,9.82958644772422,17.01765280443989,7.193984747612939,13.228042245279424,9.510106536551282,5.903432482608874,13.392886924288508,15.416610911395038,4.425549982734172,21.36186540628915,15.628036058106998,8.156949934324238,17.88131023006461,15.104495694349248,5.420501607015674,14.28243512680276,18.371575501471092,16.123533592046936,19.772892033661968
Product,Art_Clipart,False,True,Clipart,4.409179568024023,4.471746938277643,3.8091431312717483,4.799401736135632,25.552246569998314,16.711732637049895,7.282848499586511,3.834584976086733,6.505788775109653,6.004293614158087,7.82196943307227,5.634738256183062,7.749700018689994,15.658461302010007,5.160898741483485,14.244476887715471,7.4064723005535145,4.3213848924837315,16.86694222223004,4.782632267134816,5.690196043057263,16.736192568681503,10.602447656179903,4.2480967644451475,17.753878373687545,16.196251708402723,6.541701054816514,18.70578114928764,17.849684199852554,4.554839550416045,17.67114126553736,16.995257019241283,16.790591600611638,17.32269614810904
