Trainer,Calib,Train,Valid,Domain,Uncalibrated,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,0.002366866274414543,0.03188372000445687,0.04719384768169357,0.0062855549380650575,0.021086943232008843,0.02808266084230573,0.004777394745353378,0.009268172935687284,0.010398729317217218,0.003825192582477696,0.006823383068727792,0.007167056494070551,0.003778192387085394,0.005036993322779385,0.004682881930964895,0.0035961663424057175,0.004560927652653633,0.004509206597179319,0.003605099278320406,0.005442121896074785,0.0056427151340022255,0.0037974090186320437,0.0048068805961589195,0.004570515753728845,0.0037364491042370953,0.0041802628746227975,0.0032916439940525524,0.003501379807021747,0.003936339048581277,0.0025477707224546837,0.0035286407028496517,0.0039702201746772,0.003978482534046861,0.0035625150195457314
Art,Product_RealWorld,False,False,Clipart,0.12219234961458258,0.14627106413858734,0.22794368933498216,0.08705391255420745,0.13532234119732547,0.21980790984774615,0.0844545864737915,0.08006749985211649,0.11645872867528131,0.06456399495321734,0.068852291933769,0.10842746954087205,0.06177837629301267,0.06529083973920623,0.10669156105988942,0.061275924279092835,0.06651287325474914,0.11572314819595815,0.06280392960490437,0.06854776508687084,0.12812025382992825,0.0632374145261954,0.059555618805570774,0.11284626107247221,0.06040092121634429,0.05979848906054767,0.11375072190046466,0.061316133851488326,0.06040369804141547,0.0981439362048527,0.06212269510859073,0.06558340125287462,0.06546720435985015,0.06555933796281391
Art,Product_RealWorld,False,True,Product,0.14918087985606332,0.10010702492176023,0.1404330519338562,0.08390680298615436,0.09650550327271847,0.13993989176812655,0.08299654826954946,0.0861523067043098,0.1151406701917892,0.08113856987902429,0.08480585877071149,0.12200380639093819,0.08193978925045198,0.07997832902663927,0.12268286428878307,0.08015692064714319,0.07640604303970144,0.12424693382245015,0.07888878765325105,0.08052849861491038,0.13637958464246994,0.08133120882960816,0.078526083950279,0.1419301629721973,0.08025500648107628,0.07873127848316888,0.13638317797257463,0.08141452056935752,0.08001947842743985,0.1191671220904209,0.08314240889160165,0.08848964465303887,0.08837068699345524,0.08845263280703156
Art,Product_RealWorld,False,True,RealWorld,0.11417829396909684,0.06961834405929151,0.10444551572574327,0.055791243769118606,0.06161229539726447,0.0918345663688722,0.05400894142610245,0.06467223010760348,0.09032539971774421,0.05977435763905835,0.06457295881101811,0.09852396238016307,0.06082005553797703,0.056614703690517326,0.09084944576226724,0.05719235482384688,0.05968916399535114,0.10188622775602994,0.058972031601967644,0.055549598429843555,0.10110686977736848,0.057418511774798495,0.05659767064943229,0.1023963049495188,0.05819302353681006,0.05428348566640319,0.09890280067385258,0.05740658299038804,0.055346618460697654,0.08580184854314077,0.05819722579820513,0.06226142408972366,0.06215991289220958,0.062298989734538214
Art,Clipart_RealWorld,True,False,Art,0.002366866274414543,0.05173494854045666,0.06858874485896976,0.009982616066246171,0.040282521233731376,0.05255721812781704,0.00768167067559159,0.00781764524218178,0.007685722062239341,0.0043640416718820595,0.007440125051619319,0.006979408664475122,0.004613730877828891,0.005686020466632155,0.004326167501204839,0.004430652729497489,0.005219285226675884,0.0035691922569964607,0.00436118485250353,0.004771694113362782,0.0031382326110690013,0.0043113958816009155,0.005184535087591987,0.0037612972368738476,0.004480625206277569,0.00519781585421329,0.00347418148077243,0.004434922713992839,0.005147736573127863,0.0031138949428975277,0.004391146961446575,0.004923108825127678,0.004912673343300132,0.004361430032443782
Art,Clipart_RealWorld,False,True,Clipart,0.12219234961458258,0.07080695093198715,0.10525762448420473,0.05110482638680872,0.06983761348061905,0.1080694561957231,0.051075375729477186,0.05570399549581655,0.06944451230970136,0.05353767731528109,0.05572646245601379,0.07426963279429132,0.05302952811035674,0.055277060982194405,0.08164837333464986,0.05206749149675946,0.05089761882360991,0.0801944523252031,0.051226514840286924,0.04946073296348406,0.08305283872829652,0.050438289970718427,0.050967713201292904,0.09163322216457724,0.0510837812605505,0.047923576989315236,0.08565667191855811,0.0501068482293669,0.044458795376129165,0.07834429800085232,0.04930727905683467,0.051864608228150644,0.05192926686045661,0.054085695206396125
Art,Clipart_RealWorld,False,False,Product,0.14918087985606332,0.09559278280515898,0.14000732152212242,0.0794185080106978,0.098023911139655,0.1501970281541765,0.08085411734485694,0.09804260249686042,0.1261775770353541,0.08551579119370094,0.09051765582878102,0.1257273771404165,0.08184247583019476,0.09073581963299326,0.1314625630092377,0.08313779918303385,0.08790540550092225,0.13820921732484337,0.08154384672302778,0.08579626179409619,0.14284388156887562,0.0803213686686423,0.08228959593344529,0.14578516343938408,0.07912785623962185,0.08374221552719244,0.1511178056693385,0.08019945000633473,0.08304295680453799,0.13811672055442117,0.08023587264527328,0.08338125901955064,0.08346432060347612,0.08131169149427447
Art,Clipart_RealWorld,False,True,RealWorld,0.11417829396909684,0.05714599268772383,0.08755470634248155,0.04480338638544408,0.057327585065309085,0.09219878035821105,0.04700033302388283,0.06502236636421152,0.08910095400111133,0.053945191517343664,0.060800950710410286,0.09003134623165003,0.05250998173522305,0.05900710798903498,0.0919772274179934,0.052928832832723156,0.05706059977491316,0.09972295325002786,0.05237120258659965,0.05687734519584281,0.10232891064698614,0.052842773019505046,0.05252638404924394,0.09735967287792499,0.051480359053630353,0.057288204750107256,0.11519108054317768,0.053899588333116574,0.05552273136185413,0.09705976644997319,0.05410051164620512,0.0574650675733301,0.05753237442063013,0.05591346290942959
Art,Clipart_Product,True,False,Art,0.002366866274414543,0.04660201639891134,0.06520723315081299,0.010475697609202582,0.030121759534385766,0.03327558598649488,0.008231000373929074,0.02436420959721758,0.02878738430661553,0.007200015184548855,0.01612511822307058,0.016269842553957515,0.006417106262440848,0.013890298231297038,0.012308046771713429,0.006184230319245851,0.012845208573459386,0.011130236688566579,0.006012628814248744,0.010730774179901944,0.007532370139378806,0.006113618556743523,0.008017013810342711,0.004807914421648697,0.005506808898106627,0.006813170739492659,0.004581288697532543,0.005230851582438027,0.007120278395159279,0.003606792888629305,0.005418420234135476,0.005747654159616815,0.00575090325450091,0.004939331824467101
Art,Clipart_Product,False,True,Clipart,0.12219234961458258,0.07547076746386232,0.11020853406601458,0.05426452293728184,0.05879748294324019,0.07541474095727949,0.05140250347109928,0.05585729087371101,0.07951664140994268,0.0526029507143203,0.05097800505254164,0.07570163645433181,0.04959524655745219,0.05266963409617451,0.08569102208793974,0.05046790073639527,0.04843356427581778,0.0913369235386481,0.048142602258761324,0.04760443971543168,0.08408963437509041,0.04861981588443259,0.04464161457112769,0.08679391351247223,0.047201403600402966,0.042597447919413035,0.08872858024356403,0.04656856995013854,0.043418801472960615,0.07579597558336958,0.04757222918098314,0.049777995539719774,0.04975987200150009,0.05154721115793583
