Trainer,Calib,Train,Valid,Domain,Uncalibrated,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,0.0032635808757009075,0.27893072,0.286288,0.01987596289587639,0.18297246,0.18255724,0.010709624688716116,0.028096605,0.022319952,0.004671186985460716,0.016032428,0.012240304,0.004554217336438502,0.008625452,0.0067105503,0.004098212820387372,0.0069707804,0.0056100735,0.004050206108428634,0.0076268977,0.005836354,0.004324777669097996,0.005364263,0.0053856405,0.0040237748484366325,0.0048929392,0.0045469753,0.00400369079276576,0.00428842,0.003506375,0.0038427873868543414,0.0038144533,0.0038285037,0.0036557342188493725
Art,Product_RealWorld,False,False,Clipart,1.11730126932232,0.98146355,1.0946194,0.9158476427918918,0.96371377,1.0858933,0.9177413034800276,0.93201905,1.0267253,0.9221484365652847,0.9235344,1.0408105,0.9221164535435011,0.918822,1.047333,0.9243523123547993,0.91525584,1.0681533,0.9237230213395886,0.9165975,1.0799519,0.9265644217518207,0.9233366,1.0964625,0.9308514165934214,0.92314976,1.0905173,0.9310925722817729,0.9242361,1.046903,0.9320667666083715,0.9383542,0.9380261,0.9394842102587407
Art,Product_RealWorld,False,True,Product,0.9511231355200691,0.5293039,0.55306065,0.6233360642936077,0.52146786,0.53999,0.64153336662539,0.54797065,0.5565726,0.6858733814324267,0.5743512,0.58209896,0.7077774351945656,0.6084453,0.62028587,0.7286121797407705,0.63250667,0.6525615,0.7410157564055553,0.65719444,0.68591875,0.7528440103370475,0.69130415,0.7337533,0.7679780884120788,0.72577727,0.7811191,0.7822828106650163,0.767213,0.82064676,0.7995116386565831,0.8280838,0.8279581,0.82681788938031
Art,Product_RealWorld,False,True,RealWorld,0.7655875803185461,0.5791561,0.6122511,0.5838714107989003,0.57111585,0.60423434,0.5950286780074326,0.57541937,0.5919511,0.6257586626534681,0.58947927,0.6099265,0.639572081720756,0.6038581,0.62961525,0.6504578135186061,0.61497056,0.6464496,0.6576718597437057,0.6249171,0.66047657,0.6636499480866662,0.6407515,0.68109715,0.6725959360110465,0.6570853,0.69923323,0.6814400938152627,0.67684394,0.70281523,0.6911450288482268,0.7080579,0.70810974,0.7065825544894013
Art,Clipart_RealWorld,True,False,Art,0.0032635808757009075,0.3343137,0.33883518,0.046010939331984586,0.25079587,0.25244194,0.03186828924740055,0.02733783,0.023101246,0.005540835524313172,0.020224955,0.015022317,0.005503567059951262,0.012445826,0.0080526415,0.005234592134160156,0.00963854,0.005710494,0.005207748131237515,0.008292129,0.0048526013,0.005247245534063774,0.007610055,0.005275142,0.005359525653643019,0.0063076913,0.0045525245,0.005189835191981388,0.0060916855,0.003981569,0.005210270082564203,0.005656407,0.0056267437,0.0051816588026502245
Art,Clipart_RealWorld,False,True,Clipart,1.11730126932232,0.73655164,0.77078915,0.7885383791373406,0.7194107,0.7600679,0.7885843356437064,0.7067798,0.7193632,0.8179458148722463,0.7230462,0.73948574,0.8305170776769393,0.74405146,0.7653029,0.8430390719620858,0.76406705,0.7916404,0.8526816709767197,0.78542554,0.82346183,0.8625369359229408,0.80630493,0.85859174,0.8705983877083792,0.834226,0.90291137,0.8814153282106194,0.86311185,0.93604726,0.8921706794951575,0.9085606,0.9086348,0.9119410937088597
Art,Clipart_RealWorld,False,False,Product,0.9511231355200691,0.74947846,0.80129415,0.7395793019262127,0.7396542,0.80737674,0.7369207419848661,0.7309552,0.76671404,0.7634403500609404,0.7329788,0.780468,0.7680647027200049,0.74291694,0.8004278,0.7759663245829477,0.75336313,0.82453215,0.783520466897955,0.76050353,0.8454274,0.7876828507220904,0.76832443,0.8661699,0.7926105505872909,0.78440934,0.89200723,0.8006955456586361,0.79727185,0.88840616,0.8074684080196303,0.82630265,0.8263546,0.8221707145542542
Art,Clipart_RealWorld,False,True,RealWorld,0.7655875803185461,0.61770135,0.63829815,0.6153000244590755,0.5961213,0.62387025,0.6088025072875599,0.5946855,0.60703653,0.6383133404030803,0.604139,0.6217658,0.6474850597171642,0.61351556,0.634321,0.6561381579385841,0.6240212,0.65047383,0.6636402301552369,0.63379747,0.6672818,0.6705452998387037,0.6466452,0.6880826,0.6781071105743591,0.66034293,0.7029389,0.6859476051307606,0.67716336,0.7100674,0.6948799547445201,0.70868486,0.7086122,0.7109065722478721
Art,Clipart_Product,True,False,Art,0.0032635808757009075,0.48567253,0.51561964,0.07973875233304661,0.15661463,0.15080771,0.01806863680200014,0.12272322,0.108665526,0.015310442638591742,0.06255497,0.039748803,0.011195526255569306,0.051965244,0.026289174,0.010890183896242397,0.04788408,0.02295562,0.01091032021400612,0.025259217,0.008831537,0.00950659149078776,0.017625209,0.006752013,0.008838953827847645,0.015793763,0.0051733414,0.00896162003663487,0.01303483,0.0047095167,0.008861664452631922,0.0104676215,0.010493441,0.00845190454337539
Art,Clipart_Product,False,True,Clipart,1.11730126932232,0.73206127,0.7734187,0.7738087793137574,0.6871444,0.7051288,0.7867810653585035,0.6994792,0.7205887,0.8070908984843662,0.72030264,0.73854774,0.8257682796394231,0.73657894,0.75803393,0.8363182360211203,0.75441206,0.7811259,0.8455626704435903,0.78065765,0.81665736,0.8582372591904976,0.8069889,0.8628777,0.8687342563233098,0.83110636,0.9040023,0.877860796763214,0.8626081,0.93716097,0.889782476108927,0.9084853,0.9084681,0.9097845549266271
Art,Clipart_Product,False,True,Product,0.9511231355200691,0.5497358,0.5686249,0.6239385615573863,0.5160728,0.51742285,0.6431079689973803,0.5390774,0.5359751,0.67259549388137,0.5682864,0.55692244,0.6994180469100113,0.59065896,0.57692546,0.7153448285950474,0.619469,0.6120804,0.7311466603465551,0.65654594,0.6587111,0.7492112206275272,0.68921316,0.7093571,0.7638701101639039,0.7240956,0.7665788,0.7788649130085028,0.76185286,0.81179255,0.7943976324014088,0.8247,0.8246981,0.8227289645907098
Art,Clipart_Product,False,False,RealWorld,0.7655875803185461,0.70284,0.7594477,0.6411776142727377,0.6448113,0.6656235,0.6446546339853284,0.6421745,0.66721576,0.6560512180467789,0.6435584,0.66226655,0.6676183847701933,0.6483834,0.668509,0.6747206543752113,0.65378344,0.6779292,0.6810786611423134,0.66393054,0.69381094,0.6886673298299593,0.6755631,0.708897,0.6965566824922924,0.68613285,0.71595985,0.7031817803351901,0.7010578,0.7152504,0.7115255845662292,0.7247965,0.72484136,0.7241052111564864
Clipart,Product_RealWorld,False,False,Art,1.1540061648863271,0.9157901,1.0255992,0.8795599256477991,0.9043463,1.0189713,0.8832907061994881,0.88516474,0.9525345,0.8931345211302993,0.88205177,0.96942884,0.8962609148359523,0.8854834,0.98495734,0.9010501591094096,0.8867661,1.0107191,0.9021933870092971,0.898291,1.0385519,0.910358839543098,0.8997362,1.0554807,0.9117941789698729,0.9061454,1.0665373,0.9155930727208277,0.9119118,1.023599,0.9188365336468889,0.92767966,0.92771894,0.926931853077188
Clipart,Product_RealWorld,True,False,Clipart,0.01194729835559032,0.42948207,0.45573086,0.10604258377612971,0.34726033,0.35584944,0.0822689608885383,0.10403848,0.08426659,0.03737097927864602,0.09241515,0.06763854,0.037770816786822224,0.06592508,0.039849095,0.0346199102894124,0.07134128,0.037838936,0.036854747521309995,0.043375723,0.021091875,0.03213591324650542,0.042230885,0.016713161,0.032811238773693366,0.038620595,0.016153896,0.03260027379551083,0.03882038,0.014532654,0.03345797859620164,0.038310677,0.03824851,0.03420288328506579
Clipart,Product_RealWorld,False,True,Product,0.9427084333174708,0.56347,0.5781181,0.635717585865267,0.5623374,0.57227045,0.6520231965346596,0.5688235,0.5662652,0.6836028430222914,0.5909203,0.5887423,0.7014153966944245,0.61841977,0.61925155,0.7190423533339444,0.6376185,0.64208585,0.7300631094687766,0.6742218,0.6943862,0.748122063394095,0.69669616,0.7297639,0.7585437333231952,0.7287666,0.773427,0.7724536983769761,0.7602127,0.7976371,0.7858888556909476,0.81016904,0.81015885,0.808726884627875
Clipart,Product_RealWorld,False,True,RealWorld,0.963042301235339,0.6728655,0.71590716,0.6904714628738432,0.66631943,0.7104523,0.7011557565741781,0.6731707,0.69531554,0.7325630203170268,0.68363106,0.7107726,0.7437053324148459,0.70300496,0.7354083,0.7578087309247332,0.7106378,0.7556451,0.7631227881746703,0.7390119,0.8000556,0.7783549469026513,0.75131845,0.8245222,0.7850017350265904,0.7698751,0.8475693,0.7941801168517666,0.7887968,0.8425722,0.8035415734496875,0.82136375,0.8213624,0.8194486254467421
Clipart,Art_RealWorld,False,True,Art,1.1540061648863271,0.841564,0.92211455,0.8446264640887969,0.8309971,0.91414654,0.8490583765137272,0.82854414,0.9065107,0.8557080300625797,0.82936656,0.9188944,0.863173598666141,0.8353319,0.9225255,0.8714017277941581,0.85786974,0.9308729,0.888474959311849,0.86712503,0.9557549,0.8935923739537864,0.8764924,0.98186743,0.8984852219197463,0.8865635,1.0136703,0.9032965874625576,0.8980845,1.000952,0.9086981063970774,0.9182873,0.91838694,0.9184140141380579
Clipart,Art_RealWorld,True,False,Clipart,0.01194729835559032,0.52314675,0.56928074,0.15877706027691604,0.45507827,0.48645982,0.13828910018523582,0.38347667,0.38958353,0.11466318333276855,0.32335657,0.30406076,0.10030443457449431,0.2560913,0.21356805,0.08787477842414246,0.08987671,0.043428298,0.052176452114105445,0.07553848,0.03226688,0.04994356302043929,0.06810538,0.02573682,0.04937106191774949,0.06459065,0.02079727,0.04961738401583012,0.06280492,0.017028209,0.05063793158408934,0.059156716,0.05853207,0.05066961641930625
Clipart,Art_RealWorld,False,False,Product,0.9427084333174708,0.7775533,0.86406124,0.7455676202070188,0.76432335,0.8555611,0.7484435270379556,0.7588391,0.84948903,0.7538726872253283,0.7616726,0.85492,0.7637016154103804,0.7541648,0.83999383,0.7676822822136042,0.75508547,0.80880624,0.7771639423170562,0.7617078,0.8255286,0.7826515881178799,0.76785505,0.8410568,0.7870127711199111,0.7807544,0.86533564,0.794530004861312,0.7929808,0.85592663,0.8012862854143871,0.81671983,0.8165885,0.8135344543333174
Clipart,Art_RealWorld,False,True,RealWorld,0.963042301235339,0.6840038,0.7235271,0.7053063266997308,0.6771276,0.71790135,0.7126329262357795,0.6778966,0.7180786,0.7223278108569118,0.6894505,0.73001546,0.7371455263456101,0.6980914,0.7351672,0.7490835986012814,0.72792566,0.75978076,0.7710104411937414,0.74121106,0.78183115,0.7790794044468565,0.7545199,0.8106944,0.7864343579616253,0.768617,0.8378563,0.79392073113606,0.78693694,0.8414608,0.8032138174573509,0.8192622,0.81913537,0.8191200716746643
Clipart,Art_Product,False,True,Art,1.1540061648863271,0.87417203,0.9569718,0.8505454090225373,0.8575648,0.94063026,0.8528531048784975,0.8463174,0.89316785,0.8674175353887239,0.84557116,0.92146444,0.8696186230506854,0.84779024,0.9200904,0.8773325832019486,0.85466164,0.92913437,0.8835971829081151,0.8704902,0.95186126,0.8937689683198468,0.87659186,0.9701451,0.897243178263502,0.88796294,0.9964908,0.9030649150131123,0.89745826,0.9901272,0.9076207018041563,0.91743964,0.9174655,0.9173998320775109
Clipart,Art_Product,True,False,Clipart,0.01194729835559032,0.54145163,0.582749,0.16727033421449516,0.4407464,0.46183282,0.12745110366966084,0.20540638,0.18648177,0.06610093239811805,0.22618191,0.19524944,0.07515847269166978,0.15768418,0.10991331,0.0637190599278221,0.12726998,0.07363053,0.05946538179840384,0.07399186,0.030760342,0.050001399010595346,0.06622475,0.023836374,0.049831485163622395,0.06302344,0.020201327,0.05040120191835703,0.061626114,0.017545238,0.05112283676507269,0.062471222,0.061950922,0.05300793849109335
Clipart,Art_Product,False,True,Product,0.9427084333174708,0.5825775,0.60723054,0.635071288328904,0.5767623,0.5958599,0.6530789646031815,0.5812297,0.57989365,0.6831700706644799,0.5953764,0.5951273,0.6950653628017281,0.6194137,0.61724126,0.7150076489436175,0.6445312,0.6428009,0.731592812653691,0.67487466,0.68194044,0.7485696374433607,0.69863474,0.7218345,0.7597701874113003,0.72976214,0.7697948,0.7738739431493618,0.7595085,0.80105555,0.7869937070222577,0.8092092,0.80909216,0.8101232590177115
Clipart,Art_Product,False,False,RealWorld,0.963042301235339,0.7582785,0.826077,0.7297529338675831,0.7419262,0.8059055,0.7360312771008208,0.7259861,0.7559799,0.7523334759871562,0.73284125,0.78472465,0.7586557208129868,0.7366794,0.7817018,0.7684054502408447,0.7426029,0.788221,0.7758005278742225,0.75939506,0.80763483,0.787063239703674,0.76685566,0.82368594,0.7918717049464474,0.7823202,0.84605014,0.8002478924983427,0.7966584,0.8430292,0.8077301346005404,0.82009,0.81994456,0.8195375189147682
Product,Clipart_RealWorld,False,False,Art,1.0822260752103665,0.89863557,0.9797243,0.8750700897907366,0.89807093,0.9867052,0.8795233084773642,0.8953165,0.9521505,0.8954711928547041,0.89416677,0.9688082,0.8975443275246497,0.89340985,0.9885518,0.89849606459465,0.8963062,1.0087775,0.9011914300599951,0.89987534,1.0340049,0.9036535504441302,0.9017644,1.0489706,0.9055751952984247,0.90969276,1.0681269,0.9096831226387607,0.91433907,1.0408908,0.9123353505270426,0.92704976,0.92722243,0.9187608050469116
Product,Clipart_RealWorld,False,True,Clipart,1.0797792161180202,0.72285265,0.76282346,0.7684346998802701,0.7170773,0.75576663,0.7774316605323075,0.6966827,0.71046394,0.7990947848468057,0.7121867,0.7288919,0.8105775138134705,0.72818005,0.7532605,0.819941644720409,0.7412749,0.7747186,0.8260571200394662,0.76664466,0.81012547,0.8380226261258832,0.78525996,0.8439914,0.8456809244708128,0.8105237,0.8862435,0.8555821364679185,0.8371612,0.9124247,0.8659645477391409,0.88322246,0.88329536,0.8862298293536621
Product,Clipart_RealWorld,True,False,Product,0.0012941609343457207,0.28647166,0.2821328,0.0381583225459314,0.21865785,0.20967889,0.025002137611875204,0.015971944,0.0104308715,0.0037780648753175847,0.012618288,0.0066687604,0.0037298732080450784,0.012854363,0.0049038283,0.00393497411929154,0.011181468,0.0040424536,0.004124235811685846,0.008026691,0.0020193974,0.003835909479734961,0.007423967,0.0017422214,0.004043745934127275,0.005782127,0.001679467,0.00383106462194387,0.0050382703,0.0015476343,0.0038677440214378196,0.0039025173,0.0038602562,0.0036287454111284616
Product,Clipart_RealWorld,False,True,RealWorld,0.7515092879434461,0.6374931,0.66119426,0.6233934826425641,0.6318873,0.6566957,0.6281597993520068,0.61338115,0.624235,0.6438457434146765,0.6166593,0.6306719,0.6502175947543576,0.6235914,0.6404656,0.6563647846316074,0.63112754,0.65282303,0.6624674146777454,0.6417902,0.6716455,0.6694747867879988,0.6492981,0.6855996,0.6745150984352006,0.6633054,0.7069151,0.6819726170622438,0.6763845,0.7031458,0.6893755208144272,0.69959366,0.6994792,0.7013714170054828
Product,Art_RealWorld,False,True,Art,1.0822260752103665,0.8374637,0.90749055,0.8503716469216419,0.83962,0.9250242,0.8581948949475822,0.84394276,0.89041364,0.8781612158955472,0.8448261,0.9050109,0.8812461960550919,0.85321176,0.9313552,0.8880588654986653,0.8612669,0.955753,0.8926854522362742,0.868385,0.97671974,0.8967950275273321,0.87489825,0.996891,0.8997936977345116,0.8853755,1.0231565,0.9043979192192226,0.8997925,1.0147388,0.9107938961852605,0.9187851,0.9189638,0.9196241926102837
Product,Art_RealWorld,False,False,Clipart,1.0797792161180202,0.9404928,1.0828944,0.8860950884805977,0.9254025,1.075518,0.8843687099547484,0.9206724,1.0074214,0.9027048821968913,0.91072655,1.0186383,0.8998942302429865,0.9033643,1.0293038,0.8985379006161738,0.9039591,1.0488665,0.9007475753290475,0.89693975,1.0565741,0.898080686495212,0.8998045,1.0767208,0.9005290963627756,0.899676,1.0856513,0.9011005321767442,0.9031412,1.052963,0.9034827275362535,0.90597945,0.9063241,0.9051978285461357
Product,Art_RealWorld,True,False,Product,0.0012941609343457207,0.28376764,0.29125094,0.03774846134801757,0.20417354,0.19677624,0.025897689652559685,0.011622658,0.007899347,0.0022424963222567877,0.0128685925,0.008429608,0.002328774857510609,0.0063550984,0.0033843429,0.0021157498158570326,0.005523552,0.0026607965,0.002174284592991822,0.004566458,0.0026742688,0.0021743622004701786,0.003237484,0.0013206082,0.0021329186894834045,0.0033340342,0.0015998129,0.002255455874218048,0.0027902576,0.0013334744,0.0021712822508494784,0.0026391358,0.0026102464,0.002189981569672755
Product,Art_RealWorld,False,True,RealWorld,0.7515092879434461,0.6344196,0.6688546,0.6156678568826546,0.61817116,0.65060306,0.6158161198747245,0.6050854,0.62051314,0.6356420827140591,0.6112834,0.6342665,0.6412817465965804,0.6224404,0.64929056,0.6517333125884521,0.62763846,0.65795577,0.6562877910165318,0.6352651,0.6730229,0.6617000165260378,0.6425707,0.6880082,0.6666147315348585,0.6543423,0.70229733,0.6732800269123526,0.67011786,0.70342994,0.6816667520238998,0.69576,0.69562995,0.6949207198911096
Product,Art_Clipart,False,True,Art,1.0822260752103665,0.86634666,0.9285172,0.8587393862010202,0.8513142,0.9189228,0.8571254739438791,0.8399469,0.86817265,0.8678964384786877,0.839013,0.87587297,0.8706104333856753,0.8449275,0.8889365,0.8763166957095725,0.85890883,0.91222876,0.8856756970941044,0.8645853,0.9256566,0.8894558842037872,0.8736092,0.9513138,0.8939045733561656,0.88321054,0.97936153,0.8984120603763834,0.89428234,0.98500526,0.9034634973604427,0.9153371,0.9153536,0.9135780194471792
Product,Art_Clipart,False,True,Clipart,1.0797792161180202,0.7376818,0.7742171,0.7689583776970554,0.7225791,0.7586595,0.7720709045774619,0.689757,0.6964311,0.7881258942599754,0.70522106,0.7125307,0.7996306918283086,0.7192004,0.72822654,0.8096099867625147,0.746854,0.7627288,0.8259523455382043,0.7674493,0.7904042,0.8353413780719643,0.79035604,0.83040494,0.8449219403839674,0.8098707,0.8727638,0.8524587778706174,0.84112346,0.9187805,0.8650288751834732,0.885563,0.885574,0.8846929417250875
Product,Art_Clipart,True,False,Product,0.0012941609343457207,0.51197493,0.5435451,0.12022625208839763,0.42204934,0.42603952,0.08431199943944222,0.08771187,0.06759004,0.020348986502427203,0.08607337,0.05945586,0.021834597460468494,0.077427134,0.043455377,0.02179073655561993,0.040983073,0.015525478,0.017171959899360434,0.035014592,0.0076431544,0.01752353177171063,0.03162904,0.0042666188,0.017659473170669498,0.027538558,0.0018988563,0.01779383979069968,0.025478821,0.0015983455,0.01837753324678184,0.023148725,0.023897694,0.018716586477769057
Product,Art_Clipart,False,False,RealWorld,0.7515092879434461,0.77157015,0.82226884,0.699302917603269,0.7396538,0.78546995,0.6878462908791494,0.67468375,0.67659545,0.6815943937630007,0.67725724,0.6793302,0.6868232425416234,0.68341976,0.68283427,0.6935666446884527,0.68531674,0.6787721,0.7017672113443847,0.69432867,0.6851849,0.7086925707934931,0.6982535,0.68679845,0.7123521061728987,0.70793074,0.69777715,0.7183883714141845,0.7171328,0.69450605,0.7240927148250332,0.73941195,0.74016076,0.7361371790557282
RealWorld,Clipart_Product,False,False,Art,1.0010523591676155,0.93046427,1.0586051,0.8557915557796643,0.8987626,0.94255817,0.8531138101799455,0.8874542,0.96189725,0.851523926835732,0.8799752,0.9757948,0.851766156701888,0.8623659,0.9546194,0.8490984900454877,0.85835725,0.96312964,0.8496189248918805,0.8536626,0.9710272,0.848294804278033,0.856195,0.98413265,0.8508760474245036,0.85422313,0.979638,0.8509510296696264,0.8587556,0.94466954,0.8542273553001586,0.862401,0.8625001,0.8568326822595033
RealWorld,Clipart_Product,False,True,Clipart,1.0838590045328058,0.73871773,0.78193825,0.7803139634020686,0.7069733,0.72176313,0.7829426296307449,0.71666664,0.74147046,0.7968250886985226,0.7275655,0.7573818,0.8079347880734457,0.7455491,0.77092683,0.8221928280494633,0.7654191,0.7993108,0.8329081549419562,0.78215873,0.82543695,0.8409425807371316,0.8005263,0.8580171,0.8490258119810663,0.8201968,0.88942957,0.8571958309654711,0.8451413,0.90394294,0.8674557914810667,0.88331425,0.8834912,0.8847465691236722
RealWorld,Clipart_Product,False,True,Product,0.7860404228226219,0.5963142,0.6019193,0.616526016330054,0.55864125,0.56100255,0.6120873469682321,0.57154113,0.57330287,0.6278649200152795,0.5832126,0.5814166,0.640664016253053,0.59532267,0.5918897,0.6543989890035771,0.6103436,0.6085254,0.6650763787802546,0.6252908,0.6298622,0.6736829599978934,0.6409091,0.65400964,0.682290207148603,0.66051275,0.6843967,0.6922628018973096,0.68390006,0.7019072,0.703589360528442,0.7173908,0.7169561,0.7200307340303799
RealWorld,Clipart_Product,True,False,RealWorld,0.01580056936324572,0.4390297,0.43701833,0.22341749082857523,0.20215893,0.18197264,0.13013149640799324,0.2175338,0.1800473,0.14375572805215767,0.22171333,0.1653024,0.15258854986273868,0.16512433,0.092159145,0.13869719765497554,0.15339799,0.06735679,0.1390437942042087,0.15629251,0.05956949,0.14330214694629897,0.15611911,0.04885236,0.14656185734374916,0.15795147,0.042874098,0.1498756282838875,0.15837625,0.042809807,0.15290869346966876,0.16291425,0.16061024,0.15749372946744014
RealWorld,Art_Product,False,True,Art,1.0010523591676155,0.84862566,0.9426943,0.8172253894932071,0.8388149,0.9273136,0.8203747504437258,0.82902414,0.9129488,0.822534461944552,0.8248248,0.8819462,0.8353296126432497,0.8268467,0.89386857,0.8382957767375612,0.8267516,0.90298843,0.8397072004320678,0.8306929,0.9228551,0.8421156207807401,0.8339969,0.9281244,0.8443698557367885,0.8382257,0.9328786,0.8466398014005918,0.8454963,0.9137144,0.8501110759813496,0.8592776,0.8592909,0.8569967521605184
RealWorld,Art_Product,False,False,Clipart,1.0838590045328058,0.92702615,1.0615691,0.8802139312934874,0.9177542,1.0529237,0.8830836421054968,0.9073329,1.0423319,0.8856400455190758,0.91153306,1.0075902,0.8990745054219641,0.9071476,1.0236381,0.8989482309712737,0.9019564,1.03215,0.898267906083384,0.89875257,1.0465041,0.897961844186211,0.902936,1.0630097,0.9010801907675564,0.90116215,1.061843,0.9008599700160442,0.9004544,1.0215036,0.9011025121734587,0.9079757,0.90805376,0.9052666964350115
