Trainer,Calib,Train,Valid,Domain,Uncalibrated,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,0.1145084624719507,4.782744796723128,5.068215361237526,3.290014068865961,5.016837591305374,3.8550721451640144,2.6761797865111174,1.3056617414951333,0.5898231205344207,0.8288526631184668,1.4637846589088443,0.5022980970144271,0.9029813555368003,1.3048565629124649,0.4498190277814863,0.8956220055844512,1.1916601106524456,0.35417801022529594,0.8760406571460801,1.182129360437394,0.3415225797891629,0.8832922616004353,1.1222333940863598,0.2869504469633105,0.9160420039275229,1.198221669495107,0.27317791938781677,0.9209858105913895,1.0528533145785333,0.23745596110820855,0.9270774319032871,0.9210432362556451,0.9265693306922911,0.8966413889527448
Art,Product_RealWorld,False,False,Clipart,40.62909418958327,23.35354882985353,39.84352138243616,16.88488723544665,21.772237359359856,40.44890128433704,16.185343803899364,19.900953218862412,33.52188567303122,17.69562333439831,18.763087454773487,35.91519517995417,17.027950607248805,17.34120616704226,37.746545496806505,17.040451414129187,16.48421538814902,39.54951613284648,16.56939373280561,15.783776533566416,40.839908827319746,16.53289230400909,15.632515289783479,41.68516575217247,16.250115920417297,15.982064443007108,41.89953146010637,16.699783014848755,15.563454757444557,35.89180004574358,16.487666779140632,16.190043294951323,16.142489452138545,16.678424997241386
Art,Product_RealWorld,False,True,Product,31.328555934933707,5.654389453306794,14.971613830626012,7.244693376454738,6.0371249110996725,16.40279772773385,7.607972890832123,6.634446686133742,13.231799633353948,9.899521974231899,7.673529531136156,14.699699145257469,8.938917201353162,8.968047231435776,17.223363421335815,9.004506994507022,9.028475121557713,19.133388858661053,8.820569648961838,9.245458618663253,21.678869659304617,8.375039777139065,9.760563747026026,23.57832648657262,8.416937756613645,10.048133405409754,24.85754737213254,8.700038519435113,8.830105508901179,22.990163419991735,8.116030093271421,8.736383054442705,8.682652061581612,9.052276152901623
Art,Product_RealWorld,False,True,RealWorld,22.190860676711356,5.308074068576097,16.057746248841287,6.029929549700256,5.253599141538144,17.437673311531544,7.387044756584172,7.0968246585503225,15.233208758011461,7.767110299850273,7.216386054083705,16.721692909747365,8.003022500137265,7.301257833242415,18.47517787449062,8.055875613640747,7.837156532853841,19.489434814229607,8.237430263394662,8.672925503030418,20.89039497256279,7.397695494086672,7.979260005168617,22.567198005393145,7.5799396744848355,7.839407948181034,22.556621343195438,7.180804714144247,7.453017943613231,18.462961373925207,7.247972553282828,8.037259812131524,8.136139753013849,8.104073740514853
Art,Clipart_RealWorld,True,False,Art,0.1145084624719507,8.23956560432911,2.8600037515163423,5.225114274889416,8.338098528087139,2.684914975166321,4.739990730942761,8.518870655745266,2.400158382654188,4.109487620338667,1.604466994404793,0.46064642250537846,1.4022924796715128,1.6946621534228339,0.3528987699747093,1.4887204108634087,1.839563258588314,0.3683110955357551,1.593318070924435,1.6582428804039957,0.31724715828895567,1.6023243175211488,1.8494983556866635,0.27853841185569717,1.7088294016877164,1.5832202202081687,0.2782364600896843,1.5845819843899465,1.6443111923336982,0.23022000133991102,1.7327753717435346,1.5241452497243884,1.559193127453327,1.6564462278739083
Art,Clipart_RealWorld,False,True,Clipart,40.62909418958327,5.458957369402051,17.78935764655471,6.776280552181999,5.9336186594516045,17.51400374107063,6.204941390074078,6.028422331251203,18.971028225645426,6.703378314631382,8.178405012749135,13.821323857270182,7.562467779284837,8.349181501641871,17.23536730974913,7.980726801817063,9.720488373897968,18.75640619568527,7.635136084121508,10.517082266919314,20.672907363399865,7.603700836768328,10.968993678353726,22.39219034217298,7.679467265985816,10.276895967423915,25.05211341559887,7.803835474371935,7.879594592414795,23.434822557382283,8.299123183428886,7.189039846509695,6.961077258214355,8.999064544276733
Art,Clipart_RealWorld,False,False,Product,31.328555934933707,7.589171703681349,22.172368959337472,6.051295966866351,5.848603664189577,22.533653247281908,6.646035385240431,6.301401012912391,23.12001049444079,6.048097395395561,8.16724589522928,21.18563164569438,6.865075188340617,7.8335489217936995,23.38012876965106,6.842419072975291,7.343380249626934,26.2294151994586,6.866806108754444,7.394749289155007,27.330857392996553,6.851684513642364,7.220592139028012,29.948836036771535,7.108330418018878,7.415160107016564,30.429854866638777,7.334553293607615,7.635959405265749,26.71304313927889,7.488982363242823,8.979445182159541,8.782754461318255,7.419407246902763
Art,Clipart_RealWorld,False,True,RealWorld,22.190860676711356,5.7703308850526795,13.861947260648012,8.485843065072554,6.042845366485417,14.518411989212037,9.712317731226603,6.367836497202514,15.527851506546138,9.014255978523067,7.362999341264367,15.2429814132303,8.255440190096888,7.294625305831433,16.72844027370214,8.485640208192752,7.557413984537125,18.749363123551014,8.483865340536397,8.166744835041461,19.638663713261487,8.742268730762827,7.9326954401284455,21.772192990258336,8.77417106239709,7.674745937921107,22.81314323477447,8.135165889189121,8.110724384933711,19.326545606628056,8.8103408911757,8.075751847028732,8.169695642516016,8.857305512689665
Art,Clipart_Product,True,False,Art,0.1145084624719507,7.46152915492654,4.583595048040151,7.5726966060088206,7.129598282054067,3.5890902380645273,6.294611346919585,2.6080821314454075,1.091578021645545,2.0591549810291268,2.907915976345538,0.8970898440480222,2.2517655527215417,2.608768902122976,0.6439474254846568,2.1139837399953643,2.52835136026144,0.4994398826360702,2.2202995698834966,2.4453384257853044,0.4637252354621883,2.2725571943188583,2.6765102219581602,0.36492043256759665,2.3997382454082854,2.652842434942724,0.31690942049026477,2.4518415404005367,2.355532685369253,0.2590358400344838,2.4605769476079544,2.0035422950983035,2.0722737610340127,2.2913132578421784
Art,Clipart_Product,False,True,Clipart,40.62909418958327,5.648154429867863,17.13341590292752,6.9808015398412575,5.849424085244536,19.908211237490175,7.321682785059674,6.550112949758767,14.618141722232107,8.239209548668779,7.1206608087942005,17.012471276745202,8.21703311157087,8.91305132739246,17.85458453036845,8.58305559934691,9.839203913621603,20.485748390406364,8.260637479251933,9.836705448143183,23.10053477272391,8.371922683643554,10.86125816229731,24.499690671786666,7.7604228688289085,10.17021184992045,26.674054413288832,7.540133040310404,8.370488407313825,24.402533122673635,7.354927714519763,6.898486376628282,6.690976493097843,7.960199024882845
