,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,59.891570942765235,7.057058299478118,13.99600736346116,2.7261068119585032,0.7377463380495707
1,0.1,60.197001263148515,9.884815535609308,18.301109207215386,2.7680705333975575,0.7478120724360148
2,0.2,60.76270067069358,11.668731163981278,21.190932714496565,2.832644655397479,0.7599124312400818
3,0.30000000000000004,61.88505244229821,12.623105912272303,23.519901665788126,2.9119351078884415,0.7727681994438171
4,0.4,63.01463614553787,12.54543580478601,23.09493463466944,2.9887476768561,0.7822551727294922
5,0.5,64.2309739246772,12.64117384322377,23.87451209679862,3.0803477568869924,0.793897827466329
6,0.6000000000000001,66.34555865207385,11.381278595353978,21.645095477016994,3.1923201593500914,0.8067783117294312
7,0.7000000000000001,68.61196524162033,9.38026587523594,19.8839990619586,3.3111722956661356,0.8183425466219584
8,0.8,70.82414278008673,7.710911259810668,17.33428418366798,3.449171620429571,0.8297072251637777
9,0.9,72.72726908373988,5.981841263174993,17.522108715845253,3.5954740839680084,0.8390433192253113
10,1.0,74.5544854362414,4.174242297199182,12.66499260628398,3.795429015617779,0.850769023100535
