,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,52.44153903707138,9.07806053302234,22.393227595889282,2.1490789601440445,0.6626666585604349
1,0.1,51.87972240703033,12.64081423386673,35.608400682608284,2.1603677065310243,0.6722468137741089
2,0.2,53.60745415078997,12.854208403377136,35.71716945101549,2.238453103118868,0.6842613021532694
3,0.3,54.125532863360725,14.96912858034599,37.007080697351036,2.2901147817770156,0.6966876188913981
4,0.4,54.08196295325587,16.586493404531577,42.350853239135525,2.318133783941546,0.7067153056462606
5,0.5,57.23635724190149,14.90588218497968,38.58958800303769,2.4010652054976176,0.7243017554283142
6,0.6,58.92023906328054,14.721759786963597,41.891392395683624,2.484020406352837,0.7408889333407084
7,0.7,60.69064467786268,13.503927893566923,40.855389660760636,2.563398695882586,0.7536747852961222
8,0.8,62.46228234645807,12.428348929782253,42.67120963860083,2.670157978529126,0.7720233599344889
9,0.9,64.70826081015392,10.631252807669911,39.495883905698385,2.777158943900789,0.7855730255444845
10,1.0,66.47855441982577,9.484269121940017,38.36573455392738,2.918609291747675,0.8010785579681396
