,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,55.38805136795086,10.751708194255693,53.59622533999237,2.320372355182185,0.7186885674794515
1,0.1,56.22557230597431,6.786593046436625,21.88638039315548,2.2473316470327465,0.704951822757721
2,0.2,55.890563930764934,6.230697659999215,22.054100573729443,2.2341433165964024,0.7125591437021891
3,0.3,55.10887772194304,9.476497229802282,21.790927389201205,2.2297805604769074,0.71435546875
4,0.4,55.9463986599665,11.42950855124802,30.063782483568204,2.2883937407105104,0.7251368761062622
5,0.5,58.29145728643217,11.878323344080092,29.47241196836266,2.3795031329165877,0.7464666167894999
6,0.6,60.63651591289783,11.578990985696075,23.420319652073406,2.4826215619325622,0.7698336839675903
7,0.7,63.539921831379125,11.162923782073806,29.478111882058403,2.5762423512805888,0.7915302713712057
8,0.8,65.77331099944165,9.632091994523703,19.979508071034044,2.6922629421267996,0.8072514732678732
9,0.9,69.5142378559464,8.018841637825746,30.42240134543843,2.8382704858131493,0.8280446529388428
10,1.0,71.58012283640424,7.430587327372987,34.77415530502652,3.007687304351314,0.8470886747042338
