Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
Art,Product_RealWorld,True,False,Art,1.4388896347030586,0.8648245193693725,2.081640625,1.9358219613265415,1.8689252760907062,1.0,1.0
Art,Product_RealWorld,False,False,Clipart,1.4388896347030586,2.6575034455443047,2.081640625,1.9358219613265415,1.8689252760907062,1.0,1.0
Art,Product_RealWorld,False,True,Product,1.4388896347030586,1.977675576826354,2.081640625,1.9358219613265415,1.8689252760907062,1.0,1.0
Art,Product_RealWorld,False,True,RealWorld,1.4388896347030586,1.7284596941917247,2.081640625,1.9358219613265415,1.8689252760907062,1.0,1.0
Art,Clipart_RealWorld,True,False,Art,1.4388896347030586,0.8648245193693725,2.3756835937500016,3.8754366821737714,2.202434863542019,1.0,1.0
Art,Clipart_RealWorld,False,True,Clipart,1.4388896347030586,2.6575034455443047,2.3756835937500016,3.8754366821737714,2.202434863542019,1.0,1.0
Art,Clipart_RealWorld,False,False,Product,1.4388896347030586,1.977675576826354,2.3756835937500016,3.8754366821737714,2.202434863542019,1.0,1.0
Art,Clipart_RealWorld,False,True,RealWorld,1.4388896347030586,1.7284596941917247,2.3756835937500016,3.8754366821737714,2.202434863542019,1.0,1.0
Art,Clipart_Product,True,False,Art,1.4388896347030586,0.8648245193693725,2.6254882812500013,2.008664007151295,2.353321526583003,1.0,1.0
Art,Clipart_Product,False,True,Clipart,1.4388896347030586,2.6575034455443047,2.6254882812500013,2.008664007151295,2.353321526583003,1.0,1.0
Art,Clipart_Product,False,True,Product,1.4388896347030586,1.977675576826354,2.6254882812500013,2.008664007151295,2.353321526583003,1.0,1.0
Art,Clipart_Product,False,False,RealWorld,1.4388896347030586,1.7284596941917247,2.6254882812500013,2.008664007151295,2.353321526583003,1.0,1.0
Clipart,Product_RealWorld,False,False,Art,1.80238188525477,3.2254149214947083,2.350097656250001,1.9356232737642813,2.395120991822227,1.0,1.0
Clipart,Product_RealWorld,True,False,Clipart,1.80238188525477,0.7214339893114068,2.350097656250001,1.9356232737642813,2.395120991822227,1.0,1.0
Clipart,Product_RealWorld,False,True,Product,1.80238188525477,2.4253873773972807,2.350097656250001,1.9356232737642813,2.395120991822227,1.0,1.0
Clipart,Product_RealWorld,False,True,RealWorld,1.80238188525477,2.4446401397658075,2.350097656250001,1.9356232737642813,2.395120991822227,1.0,1.0
Clipart,Art_RealWorld,False,True,Art,1.80238188525477,3.2254149214947083,2.527832031250001,1.9985707863627211,2.6484473880943193,1.0,1.0
Clipart,Art_RealWorld,True,False,Clipart,1.80238188525477,0.7214339893114068,2.527832031250001,1.9985707863627211,2.6484473880943193,1.0,1.0
Clipart,Art_RealWorld,False,False,Product,1.80238188525477,2.4253873773972807,2.527832031250001,1.9985707863627211,2.6484473880943193,1.0,1.0
Clipart,Art_RealWorld,False,True,RealWorld,1.80238188525477,2.4446401397658075,2.527832031250001,1.9985707863627211,2.6484473880943193,1.0,1.0
Clipart,Art_Product,False,True,Art,1.80238188525477,3.2254149214947083,2.569531250000002,1.4813214414552909,2.670315174732225,1.0,1.0
Clipart,Art_Product,True,False,Clipart,1.80238188525477,0.7214339893114068,2.569531250000002,1.4813214414552909,2.670315174732225,1.0,1.0
Clipart,Art_Product,False,True,Product,1.80238188525477,2.4253873773972807,2.569531250000002,1.4813214414552909,2.670315174732225,1.0,1.0
Clipart,Art_Product,False,False,RealWorld,1.80238188525477,2.4446401397658075,2.569531250000002,1.4813214414552909,2.670315174732225,1.0,1.0
Product,Clipart_RealWorld,False,False,Art,1.3335394131798037,2.321061470750128,2.24013671875,1.0,2.1972230091595137,210.7199669287442,-18030.863375562167
Product,Clipart_RealWorld,False,True,Clipart,1.3335394131798037,2.564296000311459,2.24013671875,1.0,2.1972230091595137,210.7199669287442,17618.20712084347
Product,Clipart_RealWorld,True,False,Product,1.3335394131798037,0.8223307282076442,2.24013671875,1.0,2.1972230091595137,210.7199669287442,11016.572927805391
Product,Clipart_RealWorld,False,True,RealWorld,1.3335394131798037,1.6737456820674725,2.24013671875,1.0,2.1972230091595137,210.7199669287442,-4407.590995412906
Product,Art_RealWorld,False,True,Art,1.3335394131798037,2.321061470750128,1.9789062500000003,1.0,1.9498823968810295,183.04875827193007,-428385.5926285561
Product,Art_RealWorld,False,False,Clipart,1.3335394131798037,2.564296000311459,1.9789062500000003,1.0,1.9498823968810295,183.04875827193007,-431784.42452219175
Product,Art_RealWorld,True,False,Product,1.3335394131798037,0.8223307282076442,1.9789062500000003,1.0,1.9498823968810295,183.04875827193007,-428383.7195724732
Product,Art_RealWorld,False,True,RealWorld,1.3335394131798037,1.6737456820674725,1.9789062500000003,1.0,1.9498823968810295,183.04875827193007,-427325.08118476963
Product,Art_Clipart,False,True,Art,1.3335394131798037,2.321061470750128,2.737500000000002,3.141327939756615,2.6051265089516358,216.71403666394727,118000.02131859426
Product,Art_Clipart,False,True,Clipart,1.3335394131798037,2.564296000311459,2.737500000000002,3.141327939756615,2.6051265089516358,216.71403666394727,128249.31389370887
Product,Art_Clipart,True,False,Product,1.3335394131798037,0.8223307282076442,2.737500000000002,3.141327939756615,2.6051265089516358,216.71403666394727,147139.44067596333
Product,Art_Clipart,False,False,RealWorld,1.3335394131798037,1.6737456820674725,2.737500000000002,3.141327939756615,2.6051265089516358,216.71403666394727,127036.71801996401
RealWorld,Clipart_Product,False,False,Art,1.7893235847785287,2.594600103832475,2.375390625000001,2.290961780724074,2.505814486327262,1.0,1.0
RealWorld,Clipart_Product,False,True,Clipart,1.7893235847785287,2.935078635846126,2.375390625000001,2.290961780724074,2.505814486327262,1.0,1.0
RealWorld,Clipart_Product,False,True,Product,1.7893235847785287,1.9327811916142672,2.375390625000001,2.290961780724074,2.505814486327262,1.0,1.0
RealWorld,Clipart_Product,True,False,RealWorld,1.7893235847785287,0.5514885406444161,2.375390625000001,2.290961780724074,2.505814486327262,1.0,1.0
RealWorld,Art_Product,False,True,Art,1.7893235847785287,2.594600103832475,2.0494140624999995,1.7632669678490906,2.1422357131214986,1.0,1.0
RealWorld,Art_Product,False,False,Clipart,1.7893235847785287,2.935078635846126,2.0494140624999995,1.7632669678490906,2.1422357131214986,1.0,1.0
RealWorld,Art_Product,False,True,Product,1.7893235847785287,1.9327811916142672,2.0494140624999995,1.7632669678490906,2.1422357131214986,1.0,1.0
RealWorld,Art_Product,True,False,RealWorld,1.7893235847785287,0.5514885406444161,2.0494140624999995,1.7632669678490906,2.1422357131214986,1.0,1.0
RealWorld,Art_Clipart,False,True,Art,1.7893235847785287,2.594600103832475,2.8637695312500018,2.0579770647538274,2.955882852478164,1.0,1.0
RealWorld,Art_Clipart,False,True,Clipart,1.7893235847785287,2.935078635846126,2.8637695312500018,2.0579770647538274,2.955882852478164,1.0,1.0
RealWorld,Art_Clipart,False,False,Product,1.7893235847785287,1.9327811916142672,2.8637695312500018,2.0579770647538274,2.955882852478164,1.0,1.0
RealWorld,Art_Clipart,True,False,RealWorld,1.7893235847785287,0.5514885406444161,2.8637695312500018,2.0579770647538274,2.955882852478164,1.0,1.0
