Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Product,Clipart_RealWorld,True,False,Product,23.828803165781213,21.215738923521112,24.29314608697834,1.4210854715202004e-14,13.060166164552381,20.675279229596867,21.55536176939169,5.738992374072704,19.110373864110578,17.840832735981824,17.175741577757147,19.068585981637252,15.229894686492536,16.693508797592045,12.15545987193771,14.587431554234044,14.28405014001332,13.223516312019449,15.82451488144737,15.592163703049502,11.82600700681423,9.637491533523695,18.054012382125528,13.43200567824505,9.862037969991134,20.27723213445039,14.562023696027701,8.10099032104687,18.273270687479613,11.988454837841283,8.874019667599686,17.93727389202408,15.173377809935912,7.59745191004332,14.72022259901201,15.967445968913108,7.468297261819719,12.459780507248146,14.62949355508586,8.333221271767,11.982455591531462,15.922173479860376,9.643852504486155,9.615305919585323,15.732025973145127
Product,Clipart_RealWorld,False,True,RealWorld,4.213886501886568,5.202620819648803,4.714146840596294,7.959311292237602,8.447133866785427,5.692484958766629,6.147446516965246,3.9897996219489493,5.512431185924534,5.592418182473308,4.177177035380439,4.11192050030109,6.471322339371648,5.9657349438202285,3.741101386162892,4.32310005451278,6.246882756134119,3.713145804442256,4.592058162611256,5.25946117499241,5.795148971796788,22.466232437884937,17.68833001495005,5.264599500528786,16.795662738766413,13.449296993353933,17.26761350500631,7.8815475903355035,6.643001631946775,23.38621029235407,6.018143113351463,5.945993264219981,18.647271460901635,4.971111318460675,24.315289014950867,8.999581323470588,5.914313243942119,22.230785633054605,3.989605652382734,7.125661811128254,9.058403387853845,6.128771561167078,4.861413197451894,7.252096652445219,5.162006560587303
Product,Art_RealWorld,False,True,Art,5.554826814119897,6.99109939555045,25.54059917893469,7.6046515760511975,17.617348890128344,7.18489120738731,9.226012673483588,2.9011549371826555,4.900847926772097,4.4530881325259495,6.516571680319534,5.600532044406077,11.097556459397772,5.103091247408453,6.312767489691609,6.684638492065763,5.551878107600586,5.73760349399225,7.011206954190612,6.159302403443506,7.357348623931672,6.237195083063108,6.223778550947848,5.218790818575679,6.397779367667829,5.994927873577313,8.25168316782592,9.398851869856262,7.630735357072062,7.1963275582102435,8.218298479990668,4.444178484876359,5.984070940632293,7.381757382303101,11.523215395962186,7.161162188967225,7.595106050100587,8.12654381562631,6.937364356605006,7.5749570982173005,9.579388973449095,8.735953514350367,8.756083087456178,9.804585693071713,8.571947803395002
Product,Art_RealWorld,False,False,Clipart,5.627831228858426,4.860236124877709,27.757951829580144,4.210281054966325,10.018930063747266,7.38361256183091,7.354937327066476,3.0027445413538114,6.1193971440467445,5.168587677038946,4.697830981712285,4.885282536703543,5.587306488468145,4.412650364081914,6.139486730797429,6.145106304322049,2.7426793081114007,4.851217045532289,6.9149592415729115,4.938277658193494,4.3145784741411575,6.620111140194053,4.535061084211724,6.735016350323436,7.313695899560368,4.378425264065072,7.0018003599350065,7.621975093490551,4.092630447655256,14.908870191513218,6.340683433848452,3.629475218062932,4.170773010864628,6.724656239837436,3.5941056080059144,7.449740610867282,4.396810413028008,5.064612282243036,5.439694379857242,7.52070259692782,4.10991332625396,6.24451172230493,5.10837539067052,5.080090187076684,18.861684100586373
Product,Art_RealWorld,True,False,Product,23.828803165781213,21.215738923521112,24.29314608697834,3.4393263258951903,20.667236449873183,15.284861699709342,16.585126911971397,6.348044083667402,18.881129363053944,19.320319078566914,18.752227946217936,20.718934244073342,15.928374245034348,13.153259750978485,13.403846485424493,10.174528685409392,11.842478188339507,14.074721048562788,8.562986783390608,19.82731756449038,14.00986566266225,9.173581020784251,13.471152970058082,13.422896274608409,6.532990548806515,17.28891911991259,14.967121181004927,7.825652212025703,15.341882144324908,13.441323856790088,6.7560326389892245,11.126438848305412,14.615589134384855,6.87505537849527,18.771411943916238,14.210952485507724,9.283503707919811,14.028943577989658,14.316205800331275,8.586419858660669,13.734869199543445,16.91437567982872,9.683912619194528,8.426304262057794,14.550108388734989
Product,Art_RealWorld,False,True,RealWorld,4.213886501886568,5.202620819648803,4.714146840596294,9.0386359813484,16.249420951086492,5.489150640121531,7.306955463695829,14.022728477145122,4.352347765506679,5.753732273749974,6.592506538475548,3.7114666448295996,7.1226536458606,18.505920200555476,5.8339441133716905,3.721483008743944,7.389173733460276,4.474483709259516,5.012234763749795,5.526497571122421,4.305781856506064,4.908309079202368,5.859462915237796,4.003694789542738,16.539623504874235,6.482677214527474,4.562349557783103,6.643846256624817,7.997673790246526,19.561414814250483,6.088944139341565,5.112122388842687,19.780360507615523,5.293436409112268,15.873082823560525,7.734182745119973,3.660095830349355,9.407248698055183,4.814061216304469,5.1719246282793225,7.630907722089339,4.145197577561812,4.28326859918573,4.876223054243964,7.831406297602022
Product,Art_Clipart,False,True,Art,5.554826814119897,6.99109939555045,25.54059917893469,4.898292464750104,12.826341466356048,5.278246370804582,8.137037090776234,4.403504952901961,7.369939096153885,7.732731560056105,6.302468360201596,6.486635395856967,5.700296113022271,5.694571910698654,15.009264885730456,21.192703094230396,6.167879122645692,8.26785739541214,15.874757937300723,9.284464589696265,6.248088472974955,4.78480062564962,5.6861533399453,7.051715255590101,7.254925781451334,5.0429806663071375,8.459618445701619,6.414091264143746,5.486217379401716,8.668128750546254,6.169906485714712,5.435518125122749,8.2519763454289,7.320500368272466,5.447750650992411,8.855594740659127,10.318482782837581,7.131377234038944,9.237663989207476,12.90192426518624,8.949059326429158,7.95107690272461,9.188732401564584,9.508908940518154,7.949207848950448
Product,Art_Clipart,False,True,Clipart,5.627831228858426,4.860236124877709,27.757951829580144,5.480242816461972,16.58620182744518,8.407917233276379,8.427954518528095,2.5672024539192067,15.292129154715441,15.965388533344942,25.102811032745976,15.966263141389392,4.4752446695351065,15.988540975205824,6.114792363100078,4.237225332619059,5.907930585476934,5.441608442773902,4.655826032565627,5.427054050392525,22.343590469171495,3.21297190343239,6.418513778665562,8.698327431559512,5.055629988526882,5.175452767710519,17.62228177349954,4.288634162701288,5.891790226799471,4.738624020886199,3.4903754899923944,5.817003521955036,22.989111813911567,3.810223070840146,5.531376848230326,8.49162477529549,4.653577567411326,7.035697460687712,5.734665601353416,4.422535218410124,9.106498388128346,8.095816204539073,5.301696530717741,7.724937543577247,8.254396236767514
Product,Art_Clipart,True,False,Product,23.828803165781213,21.215738923521112,24.29314608697834,7.619721951899982e-15,17.044660108587706,21.43246485845213,19.94693470607259,4.2813431379470765,18.713026431002753,16.595064436860277,15.803298513480234,17.99369770293069,10.30378312490414,8.211261035847855,12.541998537642264,13.3670805389817,15.439673819072564,12.496409984048363,10.508437491450351,14.24421829159069,12.838110130184113,10.677340679753895,17.13598446433671,13.604686951735717,12.365400563857804,17.670530796368567,13.184614390632285,8.971350241059433,18.061263287611187,12.907491461878045,5.209335748652836,18.364528771156596,12.670004755714396,11.588820734627655,14.546093464218284,13.945513566472451,7.208737846822287,12.286024656726346,15.561178752410699,9.288302923676545,12.523928027124926,14.662238017329726,8.249926846036786,9.164665411954246,14.201417360192028
Product,Art_Clipart,False,False,RealWorld,4.213886501886568,5.202620819648803,4.714146840596294,8.752539990032322,8.470897742309793,23.402544914725095,3.8413459415473494,4.078371671661025,4.291486602753134,3.8483349205819195,4.205780005884799,5.854276973258006,6.787003570231933,18.143089197484684,5.857779497868115,18.315566215992337,12.235326999439724,7.847455429829715,27.642251675061033,5.093406663679027,13.417081963279701,6.0444420093556115,5.423538551914816,17.627587353687918,9.076887795790702,6.454223128160527,6.326194415889831,4.405707311396007,4.803199392936748,17.4797292479697,3.5951960951755244,4.915433627156721,6.744830154553949,5.001196340168704,8.696441950220944,4.143306423770751,6.787098435391986,7.240146273239861,5.63702925789111,4.2711213371493315,10.983797337060183,6.078830667652077,5.243494856425308,5.91423576641283,7.746650194066227
