Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,53.80120234064765,57.12001620062805,59.468856176387135,47.66311441600517,68.33605796924425,69.26237757077446,71.0287101542236,84.96621329029873,63.08366601723181,51.65341431252766,56.79362295206856,59.81891674804334,40.65777785158877,29.069090502945166,60.33477292493799,40.54118571529163,27.781003870860197,58.01680907868771,50.18615473284018,29.273516954224156,56.54418778077782,51.509525534592115,38.584475624448956,61.373102732696374,53.892216275593285,34.94588796634919,59.70573664878655,58.14765866983146,33.18505087131969,61.820892763710035,61.59825767246332,44.58604000812301,62.057676237007534,56.03019368822894,40.86853524776315,62.38682648970918,54.44686301728012,43.8993099950541,62.99420190267474,65.08915772076969,45.22977130227196,61.99628217415055,54.91440796434357,48.39060978162369,59.73625633934465
Art,Product_RealWorld,False,False,Clipart,46.575123861452255,31.95312314043118,35.871133801622676,60.448342552509224,37.71842249031902,26.350004240332726,23.038306586953244,38.03827429944805,31.567394634246693,31.331615513033675,32.015731877770996,33.96026415409047,29.6104481048575,48.96633165204691,24.258422596607144,30.604941516128957,51.148280044466794,20.39656743916002,17.3344444258289,43.52943778957181,19.776288996080897,17.65899193863331,41.7889895518439,18.886790566340963,19.052334132600993,38.45129437650696,20.590113896011285,23.200891404656165,37.45255766775289,21.34034180499969,25.256729477289447,32.93739221750132,21.097478786583878,27.089609708697395,30.679835108914375,23.329507937091943,23.740787697580295,31.576118769974716,22.14108296001529,25.276682952659463,28.23423631187999,32.01402369279812,27.481182439641884,28.41996359558694,32.276444307431305
Art,Product_RealWorld,False,True,Product,49.777965500266134,30.825964884359387,29.76518389654972,54.43155236576289,30.04047581203168,22.319751591663316,21.721919522667587,49.44587704971216,27.052700681081955,24.0420124895059,23.21484077899419,25.380316243309924,17.906503328807013,34.80472148717984,16.35866214091535,18.150742887313104,35.06673889449027,14.60661891201785,23.497097995283415,32.61764105668619,19.731557311246906,26.164077933578245,33.825026181682276,16.573122916073107,31.380889393624592,29.85440591984991,17.516346345012302,30.965323454350433,23.94126881679871,17.81869777517899,28.57554038454711,23.974963986480514,18.541443624140886,29.081005049422167,25.647574630152008,19.61884394412847,28.211649525263983,25.107091991760864,27.067816834683562,24.673679950696787,25.905022521184712,20.2865295862751,27.34898834484211,24.941026973006643,21.74419949403144
Art,Product_RealWorld,False,True,RealWorld,38.320591393044666,22.512825182678185,21.761059783797258,49.42806036556037,29.246067931373336,29.776897978130357,18.19461315177645,57.4089056313821,21.87994110532575,17.74959980515697,16.935007488063036,17.20469448776575,18.95207010089124,32.915830838420916,18.45687256514972,18.44730242231927,32.58885823899949,18.765644195142986,24.370428641011646,28.726206685109805,21.352079482227957,24.58803781826209,30.9281637090419,19.684419953580623,27.19814334266635,32.5464443090559,19.899234577118172,28.988150971375962,25.767542112210965,24.47237974602736,31.774041925900285,22.52241183942247,31.74637073189093,25.097891489905514,21.55269885608372,21.877977356379773,24.820162393534083,22.1455181058728,25.688469024597566,24.146821181303874,21.40026808353164,25.734124323373017,32.348658938286924,35.271719849722395,16.58820965965579
Art,Clipart_RealWorld,True,False,Art,53.80120234064765,57.12001620062805,59.468856176387135,58.29545454545455,68.31224763663302,71.50800239624438,73.57569827135126,88.95617845500274,64.29373550386228,63.78400764793652,63.7793904934808,62.50709261951672,34.26315121870389,27.526463263637833,62.31089172531988,38.49453173108084,30.013970296572545,70.61547957637697,43.4147358382335,38.645563540787734,62.76484194360351,46.00527903714791,28.6416960141485,70.58361923173936,51.56850793714973,39.1325836750009,59.93528953570799,49.78868093607794,43.35524690064667,61.22553622917845,55.80502634090679,37.804337153116094,62.863274792600215,65.410342741537,40.396600123217134,65.07750599127687,62.33660230768307,44.30178832127773,60.398134992614175,55.82292813192872,45.8672685972459,61.435259907398176,55.35846918968548,49.506489703528125,68.41913012945612
Art,Clipart_RealWorld,False,True,Clipart,46.575123861452255,31.95312314043118,35.871133801622676,44.489111994075,30.798711631216964,20.668774920482214,21.884904956803656,42.05966558082386,33.0121234681346,30.961963409193316,26.03886914985223,27.082913847891867,19.736794959053558,30.20723710836298,19.089437266186344,20.708406996716214,31.49897003784409,20.318386533611065,27.63814941175288,29.961369417008335,20.42374140323329,33.241423026143,28.354468116836706,21.852291133012482,28.755441719615156,28.225249842986717,21.2093271481596,30.016105731889617,25.62877157680458,19.402568732461102,29.854047095009797,23.2852939987674,23.135421951651978,29.25396705739742,43.06398198184843,26.94302993485339,28.295088595056626,23.524099590980757,30.166751424301815,29.97509255643525,38.63969224452869,34.91415215375546,29.402564644640695,36.379181783374875,45.990398196616084
Art,Clipart_RealWorld,False,False,Product,49.777965500266134,30.825964884359387,29.76518389654972,42.1303603015257,33.53324862977792,20.829905766626403,18.714189977839013,50.367934051574316,24.37591448632419,22.311284933177582,22.693999476935506,24.589631619463486,15.101318482853378,39.55774554902403,16.479529266058854,14.039025637946036,42.129178780748006,17.750584227619292,17.652318720009866,39.23121466895307,33.117769775098985,19.018804093879066,36.48348478623394,16.135251877584462,23.557302472178282,35.938833963977686,33.24794111673601,24.058167014433042,34.80624946742048,20.192918921334886,26.437791037687486,27.2943166373189,18.027074347606316,29.280057633063706,27.527115664901544,27.267134371958115,24.924823729751946,33.44253712990648,24.243057608581854,22.13310010820782,29.334229047804683,23.532782512035908,27.101777227599833,30.807854989986232,26.740564745795506
Art,Clipart_RealWorld,False,True,RealWorld,38.320591393044666,22.512825182678185,21.761059783797258,31.394308858692558,25.843963973751688,25.392313371018606,16.323907570721698,42.94866496659325,19.13406553939871,15.68520569814413,17.15256343545847,20.432336273370606,16.76273679549244,32.18426919252088,19.810824404265674,20.323288048995433,33.46790111967324,19.114750967396464,23.03955191857734,32.79093608185359,28.273604296721327,24.742338634615905,34.39166818770985,18.28976207241012,25.26776517506383,35.58467540690582,26.66945173194938,36.93833306535631,40.8643126179014,20.185565689327852,38.1575366546197,30.575221994556443,19.094620209325093,35.45119109119587,25.83782691145702,19.81404382005976,26.30523135982232,20.643405603875024,18.528501309376992,29.267010391889272,25.15506809521092,19.420518451395672,28.973915493305732,16.66056684875762,29.6393497872374
Art,Clipart_Product,True,False,Art,53.80120234064765,57.12001620062805,59.468856176387135,59.049328313280306,67.46555726429366,70.21796936234026,59.99826619388993,80.39147420895286,67.98877201318852,54.50258436836955,63.21553789671884,65.1131622496969,32.80235466353538,34.77727153820415,63.171699824910704,40.03337237595997,26.351178726514252,62.89624658300977,44.48220513913641,28.485451270225962,62.99233033099641,51.03243196257924,38.85124386610397,61.13662689094927,60.268807027454365,34.315464271651194,63.767443867712245,61.56985652916698,53.78181563048033,64.23224624264614,58.2261566461407,42.17854471957979,65.99772976959902,67.71458668333426,54.75621871262672,67.48837674354212,58.783478602985795,43.652569023996975,65.25540809416911,62.941586887660335,46.31872283091356,65.06471818306117,59.14990328371696,55.134989973453955,69.71373513254555
Art,Clipart_Product,False,True,Clipart,46.575123861452255,31.95312314043118,35.871133801622676,48.38077528625311,31.537102433696607,27.042775312023643,30.34935549270774,35.159081988629644,32.60323240868684,31.90810213562434,26.954282991926856,28.39398737754353,18.70241219271324,35.53298565736218,18.111707501482556,21.960212154294016,36.5974670354352,20.087645806368712,26.737530777562192,28.09956516574639,29.501547180778527,28.526371060428136,28.60052151241892,25.23471936895566,30.1755668201072,25.80679677789368,27.359447785667168,32.71276264004025,24.207800429448753,21.523018000775835,33.751184086534536,22.28154091035835,27.938115954291874,31.593409261770876,24.124103269097382,28.81739939644991,30.82080944424705,24.242000577686184,29.34239090078225,32.32926115797416,25.476847972093353,36.93919956914413,36.047240531551715,35.564982084100286,44.2287630996789
