Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,0.057953863893088944,0.08018381854985157,0.053893323939835446,0.29616135269588495,0.40812941803128944,0.11825275968477367,0.09578222165336331,0.16726933606130068,0.1074028239869147,0.10005841702851363,0.0985358494315058,0.09977358554935002,0.31357402,0.30310962,0.1441952508140681,0.29527453,0.25450918,0.14650707901396154,0.3011416,0.22932148,0.15349452959128362,0.31220964,0.20599517,0.16085683462800643,0.31832594,0.18920869,0.16619280068174386,0.3344276,0.18255483,0.17394688205025297,0.3558742,0.19537798,0.1829697017302912,0.36675638,0.21758905,0.188988412849871,0.38691908,0.2580959,0.1981724906882829,0.40059346,0.30053622,0.20535703845784936,0.41117826,0.3638399,0.2132955180822187
Art,Product_RealWorld,False,False,Clipart,0.885268768086728,0.8198546290945261,0.7961292686697115,0.9028019882322281,0.8134336258440692,0.776482375985041,0.7745230789772477,0.854641906349974,0.8018483272870925,0.7985743602189379,0.8013401340683576,0.799744447940392,0.7432399,0.8123846,0.7265165800359841,0.71880805,0.80066997,0.7316937939364946,0.71427727,0.7959596,0.7375187926942086,0.7185856,0.7899702,0.746178334228824,0.72738796,0.7920841,0.7538729375765242,0.73755896,0.78515184,0.7602999286232167,0.7550429,0.78847015,0.7693045198658393,0.7680267,0.79137933,0.7766352289392883,0.7843502,0.7986959,0.7842518127405754,0.79843736,0.8054408,0.7908271243997829,0.8181782,0.8205988,0.801419976271438
Art,Product_RealWorld,False,True,Product,0.8224896697856974,0.7634748310733611,0.7451800897863975,0.8028096029269882,0.7129214404335809,0.689314492172008,0.68763800411231,0.7780695424424418,0.7481586879634968,0.7388429369647902,0.7391897252681585,0.7408917281520839,0.41702276,0.43676406,0.5169080473530014,0.43433803,0.45080668,0.5582356201154676,0.46082512,0.46870136,0.5885804362444759,0.4918798,0.48726016,0.6131826158797915,0.52374995,0.5065666,0.6333792152614771,0.56258595,0.5366489,0.653926399257663,0.6049447,0.57910615,0.6740448073903348,0.64603573,0.629181,0.6927956452200318,0.6846424,0.67270154,0.7098884208182679,0.722431,0.71678305,0.726945729491242,0.7596509,0.75861037,0.7459284200073633
Art,Product_RealWorld,False,True,RealWorld,0.6868549787791629,0.6457187809703643,0.6399211155529854,0.7314252600265554,0.6511197769873418,0.6020137489067817,0.6009265169499473,0.6608593893059819,0.639356547348007,0.6358630247142687,0.6355190158883293,0.6355540995110995,0.4719488,0.49583164,0.49971258063873814,0.4714055,0.48929948,0.5215734945993143,0.48697552,0.49879986,0.5410281938519981,0.50439626,0.49980778,0.5562622671089001,0.525926,0.51309,0.5706432512939941,0.54851484,0.5264369,0.5837122142390037,0.5795545,0.5516371,0.5993730653556437,0.60272866,0.57714635,0.610721743190063,0.63091904,0.60954916,0.6240103783928562,0.6561627,0.6401612,0.6365133708685933,0.68299544,0.6758391,0.6511869086569849
Art,Clipart_RealWorld,True,False,Art,0.057953863893088944,0.08018381854985157,0.053893323939835446,0.2869481283516281,0.38728894567569505,0.12113709870825413,0.10447935953450745,0.14692313709629323,0.12272615861782177,0.11258186474961696,0.11031760932507215,0.11023201284727169,0.30445248,0.28593996,0.15276619141332692,0.2989963,0.24918337,0.15838151143004311,0.3036074,0.22417024,0.16629171496156642,0.31343597,0.21098676,0.17306853080687817,0.3307646,0.19291745,0.18304640550919057,0.3494929,0.19500048,0.19277607396494534,0.36384052,0.20445748,0.2008101202370367,0.39020252,0.23298939,0.2129551263531734,0.39943773,0.27191213,0.21910540519986688,0.41193104,0.3164378,0.22618855254405307,0.4213303,0.36749545,0.23234106263089305
Art,Clipart_RealWorld,False,True,Clipart,0.885268768086728,0.8198546290945261,0.7961292686697115,0.8484766453583148,0.7692413387711763,0.7455365293358581,0.7460449144357113,0.8389433775835793,0.7981312043799113,0.7944718643103578,0.7923176667350488,0.7932206579709764,0.54758054,0.5746883,0.6281360773920606,0.5612618,0.5803286,0.6560293708180573,0.5863077,0.5932093,0.6798762896816645,0.6105222,0.6051456,0.697312717660794,0.64019537,0.6259313,0.7141372841626462,0.6717335,0.6528375,0.7290088437193291,0.7010021,0.6824174,0.7437689065855186,0.73216593,0.7132666,0.7575245742553066,0.7567135,0.748206,0.7702757774843277,0.7863652,0.78005636,0.7844400350732633,0.8091339,0.80503863,0.7962869904845096
Art,Clipart_RealWorld,False,False,Product,0.8224896697856974,0.7634748310733611,0.7451800897863975,0.817792675888722,0.7469378462798015,0.7126225520725838,0.7022409451178555,0.7881436628986501,0.7455367548849476,0.7367827900620568,0.7373738306111367,0.7377975162801949,0.6158826,0.6685928,0.626896990789429,0.6154135,0.67391765,0.6451521114800585,0.6187534,0.67470616,0.6582668882450434,0.6248469,0.66756535,0.6669653461062124,0.6435667,0.6744866,0.6803522074733279,0.6665374,0.6882901,0.6947502042195939,0.6816772,0.68648696,0.7036635941955054,0.7067954,0.7016057,0.7167090696601631,0.7275469,0.72191143,0.7271065323481347,0.75146514,0.7471468,0.7394537560773156,0.77008504,0.7660098,0.7492526064556747
Art,Clipart_RealWorld,False,True,RealWorld,0.6868549787791629,0.6457187809703643,0.6399211155529854,0.7256547689042363,0.6693097942941666,0.6112715908435724,0.6062327810058965,0.6641445109180225,0.6404830714418152,0.6332234696948634,0.6365459709848412,0.6342509562322011,0.49611124,0.51987684,0.5174718393125204,0.4989592,0.515576,0.5361519098432969,0.5114427,0.5206151,0.5532493539271391,0.52404416,0.52281624,0.5646873030374955,0.54636735,0.5313703,0.5792498831978151,0.5720039,0.5507513,0.594348188592583,0.5916861,0.562483,0.6056732824644879,0.6200831,0.5870124,0.6194538106168843,0.6386047,0.61195564,0.6290947277185062,0.66326725,0.64331365,0.6417004912601781,0.68377507,0.6722002,0.6527334148235944
Art,Clipart_Product,True,False,Art,0.057953863893088944,0.08018381854985157,0.053893323939835446,0.3764723586471781,0.5050103798897569,0.14205882194501968,0.12669719526627693,0.18269382801646697,0.13604792053193066,0.12868115591867083,0.13586828352222594,0.13157900556266766,0.3559144,0.32908207,0.181848300171695,0.36511973,0.3023743,0.19375981679558274,0.3676192,0.2659487,0.20194556550635756,0.38402638,0.24491307,0.2116251492214524,0.401642,0.22273989,0.2211863644538023,0.4298505,0.23749018,0.23480406301795548,0.4543484,0.24861427,0.24550192515574273,0.4812978,0.28307444,0.2588986876989178,0.5038195,0.34624302,0.2711759571831628,0.5209837,0.40182954,0.2817832634650129,0.5369832,0.47765478,0.2911495448349012
Art,Clipart_Product,False,True,Clipart,0.885268768086728,0.8198546290945261,0.7961292686697115,0.8411293043631659,0.7754004826213563,0.747533897430766,0.7462429286896166,0.8397987226282277,0.7966109185904429,0.794454126266441,0.7953190594004588,0.7947493048578848,0.5534219,0.5781788,0.6269331513561656,0.56405485,0.5747793,0.6547873869098642,0.5911085,0.5903932,0.6800679400743018,0.6147748,0.6011181,0.6970710728935814,0.6463584,0.6232821,0.7153757639596429,0.67686,0.65292233,0.731041619822223,0.71031886,0.68770516,0.7474306213219706,0.7431124,0.7206272,0.7623420197102263,0.77192533,0.7570375,0.7762269289454247,0.8016766,0.7924954,0.791060935994069,0.82708186,0.8223163,0.80429274087251
