Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Art,Product_RealWorld,True,False,Art,0.0069455911860759655,0.0059087664253191195,0.008069467084705182,0.014062332981357976,0.013990070385969415,0.008316119362331625,0.006460651158123538,0.011667085707994525,0.005703587175672017,0.005991599606124749,0.0065009560169221135,0.006021230204163625,0.016956551,0.021503035,0.007497561340281293,0.01201771,0.01653381,0.00617565478940761,0.011607968,0.015641311,0.006462016051144937,0.011694478,0.014800627,0.006554750684040158,0.010603703,0.012163668,0.006464550226177017,0.010419802,0.009982162,0.006355945928568608,0.010266536,0.008939156,0.006678789632635447,0.010200285,0.008616185,0.006757020759389658,0.010749718,0.009751423,0.007020627740635251,0.0105030155,0.009707903,0.007038406885739833,0.010857151,0.010772196,0.007447135109516154
Art,Product_RealWorld,False,False,Clipart,0.019424880442927072,0.015217776105973689,0.011424682433831648,0.01688127806280811,0.014425921617306936,0.01610497784372288,0.015834146209726632,0.0163041359636615,0.013187358755858351,0.012821613055582904,0.01342695712666628,0.013154787411851186,0.018368538,0.02307735,0.015905102058150364,0.017057711,0.024280287,0.014608880111902244,0.015161776,0.024212455,0.013955535509390327,0.014436259,0.024366556,0.013492090816463222,0.013088235,0.022735208,0.013084928843987677,0.013241884,0.0233553,0.013306051448510941,0.01196087,0.021208268,0.01266718175686568,0.011198087,0.01906561,0.012479198916807844,0.011367978,0.017678624,0.012428759444661116,0.01081102,0.014975946,0.012165847078842097,0.010623958,0.012311469,0.012144834728842075
Art,Product_RealWorld,False,True,Product,0.03181383896996397,0.02539127246014606,0.020572782984536943,0.026883695965465835,0.021493521877639987,0.022447758065115515,0.022050113117627713,0.026800858431139152,0.02214422373374313,0.02228446309084841,0.02198929237065006,0.022172684401204814,0.018835124,0.02449869,0.019433162518022063,0.016527835,0.023779571,0.018275878916755653,0.016475739,0.026252137,0.01862651613126568,0.014958707,0.023839224,0.018494075269483098,0.014768466,0.022847785,0.018316488902627975,0.014427831,0.021603739,0.018162010440964417,0.014964565,0.022188129,0.01853984708088899,0.014777151,0.020556904,0.018464146149279995,0.01457758,0.019541673,0.018325866292580303,0.0150402505,0.019548088,0.018579313352960248,0.016299702,0.018523792,0.01912393784896181
Art,Product_RealWorld,False,True,RealWorld,0.027420420397458425,0.0218759266196982,0.01992824342901721,0.024516126158420446,0.021844142100616047,0.022431042546413836,0.022055145494501573,0.023901362428378255,0.019124178540602485,0.020312559629425533,0.020800417040214146,0.020101213518413062,0.016298456,0.020382714,0.018886951761919863,0.016727177,0.023680074,0.018413575707171653,0.016768768,0.025898194,0.01798795072212713,0.015973417,0.026973013,0.017538760463708072,0.015379726,0.025997281,0.01729871101165004,0.01494745,0.025673352,0.017145423604017957,0.014623579,0.024721982,0.016898537914690592,0.013942504,0.021358876,0.016424580349729087,0.013805191,0.019355256,0.016206023478083385,0.01389653,0.01797466,0.016162640643622998,0.014046226,0.015610803,0.015954251793299092
Art,Clipart_RealWorld,True,False,Art,0.0069455911860759655,0.0059087664253191195,0.008069467084705182,0.01688253230092202,0.01321356144401277,0.009232349411252862,0.006602826924694995,0.011728530252135334,0.005699778599837999,0.006200510201351943,0.007018088196446688,0.006241628124828565,0.013583206,0.015513095,0.006725702983111161,0.012373597,0.013725468,0.006491862972936903,0.011199933,0.014138264,0.006134816359869952,0.01053092,0.012277865,0.0061648744876789995,0.010765996,0.011046587,0.006295416451747317,0.010324626,0.009141963,0.006416255279669699,0.010193068,0.007978916,0.006471049132671183,0.010512829,0.008814242,0.006826843768216959,0.0104866335,0.009126191,0.006734890920546075,0.01056074,0.009957117,0.007011411344015784,0.010692268,0.010465187,0.0072664570137812535
Art,Clipart_RealWorld,False,True,Clipart,0.019424880442927072,0.015217776105973689,0.011424682433831648,0.017302165756997674,0.01639427669352789,0.01455781489028149,0.014182692109279037,0.016054887168101474,0.01242048673174574,0.01209784394493794,0.012969904955308007,0.012511546570496348,0.014320545,0.01941432,0.012569557808419554,0.012348915,0.018861145,0.011995292863845868,0.011661112,0.019895285,0.01203155823289213,0.01134997,0.020231519,0.011948435506312895,0.009581087,0.01759135,0.01115926191166257,0.009327301,0.016866079,0.011284161844365925,0.00927179,0.01564083,0.011201377151980673,0.008752287,0.015307155,0.010943882996187766,0.008871771,0.013563301,0.010951328348180455,0.008605246,0.011547643,0.01072735577846151,0.008952569,0.01033171,0.010901489719752295
Art,Clipart_RealWorld,False,False,Product,0.03181383896996397,0.02539127246014606,0.020572782984536943,0.023418730780268418,0.025544510714572102,0.024233275011511145,0.021705938029233453,0.028887198252319415,0.020895433955206145,0.021118103130494396,0.021426087351886215,0.021112673119260964,0.019501278,0.024180455,0.02045364685487185,0.018752994,0.024617035,0.020608637741730697,0.018225383,0.02663888,0.019607880288437674,0.018350424,0.026776463,0.019702886518885642,0.017476931,0.027239554,0.019132937861407195,0.016272614,0.025620814,0.018504439294545528,0.015815875,0.024583016,0.01825879769356615,0.015562727,0.023685856,0.018110363014057933,0.015345483,0.021831106,0.017962829558241886,0.014781476,0.019424647,0.0177587361574625,0.014923194,0.01729039,0.017606095469597922
Art,Clipart_RealWorld,False,True,RealWorld,0.027420420397458425,0.0218759266196982,0.01992824342901721,0.026006047210587618,0.02248322427122213,0.021535745990208677,0.020995119535205824,0.022951413868077853,0.018089678228239755,0.01951061989906916,0.020313743942380585,0.019336705048999,0.016428242,0.021397147,0.01699434669352319,0.014367767,0.020991344,0.01618198770870963,0.013325569,0.020058805,0.016161308106412527,0.013415554,0.021785174,0.015988699916811077,0.012259061,0.020907575,0.015426449524311499,0.011506414,0.020269277,0.015059851026898809,0.012058312,0.020140914,0.015198613020784896,0.011717276,0.018094422,0.01499929519160226,0.01185528,0.016546879,0.014936885011029927,0.012734269,0.015775122,0.015186903151012612,0.013380218,0.014885049,0.015372301157909775
Art,Clipart_Product,True,False,Art,0.0069455911860759655,0.0059087664253191195,0.008069467084705182,0.018820227275217937,0.016851574820758924,0.008589882989791792,0.00644024626599526,0.013124400812840475,0.0057225817285158215,0.006259858208630644,0.00576395265960366,0.005857343633418405,0.016089648,0.02009326,0.008293235475122038,0.015469222,0.019354917,0.008185556521063569,0.01188851,0.014482628,0.006541205394959407,0.012680672,0.014684371,0.00726100158952562,0.010964463,0.010993834,0.006689717615240806,0.011188812,0.009306618,0.006858383627075425,0.010574529,0.009019476,0.006907835358341012,0.010454778,0.007972638,0.006846403881136066,0.0105919745,0.008501252,0.006973647806554675,0.010252197,0.009065012,0.006898387217473726,0.010564843,0.010407488,0.007174236767611197
Art,Clipart_Product,False,True,Clipart,0.019424880442927072,0.015217776105973689,0.011424682433831648,0.011778890808866583,0.016688443636939342,0.01610131211289744,0.014907880368201048,0.01743450641620527,0.011866384019396848,0.011524560189978316,0.011915763470533993,0.011764851567997824,0.01991302,0.02602151,0.017478055371339663,0.018228063,0.026015548,0.01631091142975967,0.016006446,0.02445959,0.014653548682464154,0.015462112,0.02628274,0.014250761164625902,0.013946669,0.024872998,0.01332944308474745,0.012913801,0.023438115,0.012825827910382736,0.012111453,0.022619788,0.012341007114298369,0.011056687,0.02036704,0.01185886131296095,0.010749134,0.017820425,0.011692234188902254,0.009537979,0.013478032,0.011015670341241839,0.0096201515,0.011310214,0.010986801862289558
