,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,49.58983801849873,4.817037949784542,14.934051258056433,2.048980204544039,0.6179282863934835
1,0.1,46.824436783308585,4.639014924223555,16.488782461318703,2.0081710056329687,0.6020415226618449
2,0.2,46.824660793129176,4.485524878960497,19.080870553399574,2.0013184136892472,0.600314199924469
3,0.3,45.52971602275043,3.8493255475601686,16.012412971920437,1.960770956662559,0.581207791964213
4,0.4,46.8253888250461,4.151985169993031,15.369458508532837,1.9728411373423873,0.5896658102671305
5,0.5,46.090468606143695,4.187913920202347,16.300003985811827,1.953333314707269,0.5858523845672607
6,0.6,46.35082402012504,5.938849156711924,19.87629306331383,1.998362802557707,0.5945098400115967
7,0.7,48.07799573933321,5.173038067394891,27.047361368233833,2.0086001160325906,0.6010483105977377
8,0.8,49.762493587718886,4.715013802794501,18.114133293195835,2.0765813586156807,0.61201145251592
9,0.9,51.23126997887588,4.070343981595171,15.324985604695604,2.1632466533235317,0.6277573108673096
10,1.0,53.39106066409951,3.783417074868582,18.048793343584972,2.3465894002897305,0.6455515027046204
