Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
Clipart,Art_RealWorld,True,False,Clipart,2.010652377759391,0.8942363058149972,2.3438476562500004,1.18454814957328,2.3109022105991293,2.2744042846164048,2.164523477571692
Clipart,Art_RealWorld,False,False,Product,2.010652377759391,2.322087378700372,2.3438476562500004,1.18454814957328,2.3109022105991293,2.2869138320903857,2.258687630456701
Clipart,Art_RealWorld,False,True,RealWorld,2.010652377759391,2.3002896520250884,2.3438476562500004,1.18454814957328,2.3109022105991293,2.3379099862730786,2.3589325714759584
Clipart,Art_Product,False,True,Art,2.010652377759391,2.772477925878815,2.34345703125,1.1703995349825207,2.3017076466404167,2.366550312146169,2.4554389689508103
Clipart,Art_Product,True,False,Clipart,2.010652377759391,0.8942363058149972,2.34345703125,1.1703995349825207,2.3017076466404167,2.282832669597167,2.1987620503812457
Clipart,Art_Product,False,True,Product,2.010652377759391,2.322087378700372,2.34345703125,1.1703995349825207,2.3017076466404167,2.3031369643235493,2.3080267150062466
Clipart,Art_Product,False,False,RealWorld,2.010652377759391,2.3002896520250884,2.34345703125,1.1703995349825207,2.3017076466404167,2.329129420817101,2.365916955117662
Product,Clipart_RealWorld,False,False,Art,1.6453143692881305,2.611075584164796,2.3138671875000005,1.0213711982075133,2.2451321161822593,2.2196686025902794,2.234303171627883
Product,Clipart_RealWorld,False,True,Clipart,1.6453143692881305,2.6828043549194693,2.3138671875000005,1.0213711982075133,2.2451321161822593,2.3152919997659067,2.377920785551677
Product,Clipart_RealWorld,True,False,Product,1.6453143692881305,0.6811348429309858,2.3138671875000005,1.0213711982075133,2.2451321161822593,2.1731333927261023,2.093494438064938
Product,Clipart_RealWorld,False,True,RealWorld,1.6453143692881305,2.0767373142468037,2.3138671875000005,1.0213711982075133,2.2451321161822593,2.207582582253486,2.1857882082120907
Product,Art_RealWorld,False,True,Art,1.6453143692881305,2.611075584164796,2.23212890625,1.0,2.1316211698495313,2.1747497387378054,2.24184642111118
Product,Art_RealWorld,False,False,Clipart,1.6453143692881305,2.6828043549194693,2.23212890625,1.0,2.1316211698495313,2.0700661435507706,2.0429417063354722
Product,Art_RealWorld,True,False,Product,1.6453143692881305,0.6811348429309858,2.23212890625,1.0,2.1316211698495313,2.084833210917734,2.028812909282629
Product,Art_RealWorld,False,True,RealWorld,1.6453143692881305,2.0767373142468037,2.23212890625,1.0,2.1316211698495313,2.1264885138721326,2.1314233548827355
Product,Art_Clipart,False,True,Art,1.6453143692881305,2.611075584164796,2.372167968750001,1.425142185322564,2.349233743834577,2.414357867129112,2.4419915473227958
Product,Art_Clipart,False,True,Clipart,1.6453143692881305,2.6828043549194693,2.372167968750001,1.425142185322564,2.349233743834577,2.3851008393492394,2.4120877259611055
Product,Art_Clipart,True,False,Product,1.6453143692881305,0.6811348429309858,2.372167968750001,1.425142185322564,2.349233743834577,2.2723105542632536,2.2073794562993223
Product,Art_Clipart,False,False,RealWorld,1.6453143692881305,2.0767373142468037,2.372167968750001,1.425142185322564,2.349233743834577,2.3385329515568207,2.3211305612143893
RealWorld,Clipart_Product,False,False,Art,1.814341307940305,2.2590842220052925,2.1039062500000005,1.8973540343614612,2.0608254872902707,2.0712822332364196,2.060710423350632
RealWorld,Clipart_Product,False,True,Clipart,1.814341307940305,2.354999291171964,2.1039062500000005,1.8973540343614612,2.0608254872902707,2.0575464286394776,2.0616999639232683
RealWorld,Clipart_Product,False,True,Product,1.814341307940305,1.997174313896125,2.1039062500000005,1.8973540343614612,2.0608254872902707,2.054994665586627,2.0555063653560444
RealWorld,Clipart_Product,True,False,RealWorld,1.814341307940305,1.1185579425184602,2.1039062500000005,1.8973540343614612,2.0608254872902707,2.0547538251885813,2.0484524585816772
RealWorld,Art_Product,False,True,Art,1.814341307940305,2.2590842220052925,2.0148437499999994,1.9429425263751425,1.9921147621639868,1.976994233402829,1.9811880827897348
RealWorld,Art_Product,False,False,Clipart,1.814341307940305,2.354999291171964,2.0148437499999994,1.9429425263751425,1.9921147621639868,1.966893365858234,1.9495279862448747
