Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
Art,Product_RealWorld,True,False,Art,1.7256940870409256,1.3840561432648744,1.7882812499999996,1.7749067248845876,1.7677494896716888,1.772114859723684,1.749940500383315
Art,Product_RealWorld,False,False,Clipart,1.7256940870409256,1.800055492609679,1.7882812499999996,1.7749067248845876,1.7677494896716888,1.8094423427473292,1.8212740573257207
Art,Product_RealWorld,False,True,Product,1.7256940870409256,1.831618301395309,1.7882812499999996,1.7749067248845876,1.7677494896716888,1.803536135899589,1.8073575130425734
Art,Product_RealWorld,False,True,RealWorld,1.7256940870409256,1.6830847795100923,1.7882812499999996,1.7749067248845876,1.7677494896716888,1.7795954497014062,1.7973980743624782
Art,Clipart_RealWorld,True,False,Art,1.7256940870409256,1.3840561432648744,1.7587890624999996,1.9818350836528342,1.759499007100813,1.807744175180734,1.7738900448138082
Art,Clipart_RealWorld,False,True,Clipart,1.7256940870409256,1.800055492609679,1.7587890624999996,1.9818350836528342,1.759499007100813,1.790876440901299,1.814891782055065
Art,Clipart_RealWorld,False,False,Product,1.7256940870409256,1.831618301395309,1.7587890624999996,1.9818350836528342,1.759499007100813,1.784190423627254,1.7395360111033393
Art,Clipart_RealWorld,False,True,RealWorld,1.7256940870409256,1.6830847795100923,1.7587890624999996,1.9818350836528342,1.759499007100813,1.787484964310308,1.783236638360177
Art,Clipart_Product,True,False,Art,1.7256940870409256,1.3840561432648744,1.8554687499999996,2.079276707903913,1.8269704731878036,1.8338747531166433,1.829254420982462
Art,Clipart_Product,False,True,Clipart,1.7256940870409256,1.800055492609679,1.8554687499999996,2.079276707903913,1.8269704731878036,1.8383843751507825,1.8441454631349767
Art,Clipart_Product,False,True,Product,1.7256940870409256,1.831618301395309,1.8554687499999996,2.079276707903913,1.8269704731878036,1.8398724997068279,1.8329329248536124
Art,Clipart_Product,False,False,RealWorld,1.7256940870409256,1.6830847795100923,1.8554687499999996,2.079276707903913,1.8269704731878036,1.8308250780291004,1.8464028551331921
Clipart,Product_RealWorld,False,False,Art,1.1695198219553735,1.7644812910913923,1.4671875,1.9647657023057623,1.517898920345895,1.5245056387412466,1.5957044348907785
Clipart,Product_RealWorld,True,False,Clipart,1.1695198219553735,0.7585921298250464,1.4671875,1.9647657023057623,1.517898920345895,1.4787617281746201,1.3730580322524462
Clipart,Product_RealWorld,False,True,Product,1.1695198219553735,1.5922390993826787,1.4671875,1.9647657023057623,1.517898920345895,1.520440632426001,1.5061119977030886
Clipart,Product_RealWorld,False,True,RealWorld,1.1695198219553735,1.4800124421523193,1.4671875,1.9647657023057623,1.517898920345895,1.5367061140895286,1.5615900210406313
Clipart,Art_RealWorld,False,True,Art,1.1695198219553735,1.7644812910913923,1.5197265624999996,1.956915674115826,1.5824349929799335,1.6561308914705148,1.6976307511961093
Clipart,Art_RealWorld,True,False,Clipart,1.1695198219553735,0.7585921298250464,1.5197265624999996,1.956915674115826,1.5824349929799335,1.4910225885044488,1.2358429892607756
Clipart,Art_RealWorld,False,False,Product,1.1695198219553735,1.5922390993826787,1.5197265624999996,1.956915674115826,1.5824349929799335,1.5422718059896225,1.4609596750865936
Clipart,Art_RealWorld,False,True,RealWorld,1.1695198219553735,1.4800124421523193,1.5197265624999996,1.956915674115826,1.5824349929799335,1.5950314395243146,1.5650732632380637
Clipart,Art_Product,False,True,Art,1.1695198219553735,1.7644812910913923,1.5562499999999992,2.0373993804914576,1.6608971943258655,1.7464374926488364,1.7780114268633735
Clipart,Art_Product,True,False,Clipart,1.1695198219553735,0.7585921298250464,1.5562499999999992,2.0373993804914576,1.6608971943258655,1.551389318809506,1.4040524904768588
Clipart,Art_Product,False,True,Product,1.1695198219553735,1.5922390993826787,1.5562499999999992,2.0373993804914576,1.6608971943258655,1.655692562373575,1.6352802811011362
