Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,TS,Cluster NN,Cluster LR,Cluster Ensem,CPCS,TransCal,HB TopLabel
Art,Product_RealWorld,True,False,Art,15.302374206725393,10.548030945030305,5.646505903543491,11.468694316374389,11.101435646794377,9.608928649134304,9.864913528556237,11.952847241446316,11.640945051999386,6.533049768693698
Art,Product_RealWorld,False,False,Clipart,26.29270060300246,5.254452800574087,4.840958516026722,4.771570627690851,5.525788632624552,4.987709528337726,4.995728476157369,4.847289328946967,4.721700648678821,9.25523540992817
Art,Product_RealWorld,False,True,Product,26.575409890473054,5.277265966714603,4.724769875303309,5.170945050885894,5.316783496895238,5.578497266732684,5.367606734859027,4.858281886299334,5.085687157156635,8.322327162295778
Art,Product_RealWorld,False,True,RealWorld,24.562820473688273,4.860438960877613,4.823838686036356,4.86280183852124,4.743219591281661,4.5656226208197825,4.591164824274691,5.038319418109831,4.800632821964098,7.3295128610362
Art,Clipart_RealWorld,True,False,Art,15.302374206725393,10.548030945030305,5.646505903543491,11.293663062513366,10.341458935525612,8.554467044026321,9.36154065263206,11.291298053917746,16.183403472991596,6.922119901682008
Art,Clipart_RealWorld,False,True,Clipart,26.29270060300246,5.254452800574087,4.840958516026722,4.988279857883294,4.787941009120444,5.65846644076839,5.2956723864429325,4.976282811659784,4.950319335499431,9.485836933279767
Art,Clipart_RealWorld,False,False,Product,26.575409890473054,5.277265966714603,4.724769875303309,4.940767041084831,5.3869476545201564,7.410324575496124,5.785656644555003,4.883273123522511,5.09218163063783,10.241583513533016
Art,Clipart_RealWorld,False,True,RealWorld,24.562820473688273,4.860438960877613,4.823838686036356,4.6985270543147575,4.5993115854959425,5.133034898563045,4.750876108821608,4.712623576691152,6.283847369562038,8.444030906491607
Art,Clipart_Product,True,False,Art,15.302374206725393,10.548030945030305,5.646505903543491,12.871819122985855,11.821081935868715,11.029604189942535,11.517238049440873,13.507369860847664,18.013801196573386,7.411666676322992
Art,Clipart_Product,False,True,Clipart,26.29270060300246,5.254452800574087,4.840958516026722,4.875832187231788,4.485329372352071,4.551959375832846,4.782543822982714,4.711075527734712,5.180356240733774,8.791629371384653
Art,Clipart_Product,False,True,Product,26.575409890473054,5.277265966714603,4.724769875303309,4.778804708857325,4.285883722252787,4.8395449993362,4.637475017181278,4.86250617029226,5.468930186611816,8.161847248420163
Art,Clipart_Product,False,False,RealWorld,24.562820473688273,4.860438960877613,4.823838686036356,4.804981184714719,4.521532092143636,4.389219579289849,4.220214260801671,4.868890113237185,7.410595278798612,7.085441025604089
Clipart,Product_RealWorld,False,False,Art,21.486452493194847,14.803859453061083,5.006727205602764,5.882261063461162,5.909279136770808,5.134428313177534,6.168994384669814,6.601261154770104,6.013440267077192,12.738678734712218
Clipart,Product_RealWorld,True,False,Clipart,5.573539688681251,10.339202072009762,3.444530202308885,23.382701254718967,21.601777673577335,17.771422693678016,20.34843288255383,21.347835900249866,40.929716639762376,14.608307445537497
Clipart,Product_RealWorld,False,True,Product,20.497167460365056,13.641935078424916,4.817394671142437,5.171818393338561,5.670817750522765,6.567539327139261,5.571648188237294,5.447970710055917,10.30629970004394,11.372655199292089
Clipart,Product_RealWorld,False,True,RealWorld,17.257307880199498,10.46982294769268,5.209334142138824,5.497784262373569,5.146931849907771,5.001453665900142,5.130700311843545,5.4100405891117145,13.113763159449064,9.595896849916505
Clipart,Art_RealWorld,False,True,Art,21.486452493194847,14.803859453061083,5.006727205602764,4.875070889289366,4.910082277521186,4.64319146631569,4.790948925679477,5.907597087250828,5.911594973839238,12.669270325442877
Clipart,Art_RealWorld,True,False,Clipart,5.573539688681251,10.339202072009762,3.444530202308885,25.9979685924552,22.064820131500575,13.609136070914678,18.633630655267048,23.45646294094796,40.652497207687084,10.914665649244231
Clipart,Art_RealWorld,False,False,Product,20.497167460365056,13.641935078424916,4.817394671142437,4.986472727226728,5.4961725434924675,7.74508473003849,5.618338376920595,5.054762417796939,10.110001575555536,15.10496473168791
Clipart,Art_RealWorld,False,True,RealWorld,17.257307880199498,10.46982294769268,5.209334142138824,5.981803267648025,5.663769187056556,5.483144968456342,5.3285194960341,5.494992972335519,12.99227750973306,11.62255712373221
Clipart,Art_Product,False,True,Art,21.486452493194847,14.803859453061083,5.006727205602764,4.423185446055851,4.672618815095741,4.397011699402406,4.802971545398194,5.281360889566472,6.710705426794663,13.790723762657432
Clipart,Art_Product,True,False,Clipart,5.573539688681251,10.339202072009762,3.444530202308885,29.182871909854622,24.44713417966458,19.037592547443076,22.947912532044807,24.9337609395593,43.50455625177366,10.684858440934736
Clipart,Art_Product,False,True,Product,20.497167460365056,13.641935078424916,4.817394671142437,5.886170817650429,5.283431128497702,5.775250366999945,5.411360236519334,5.115172093163224,11.546985930764947,13.710181412331536
Clipart,Art_Product,False,False,RealWorld,17.257307880199498,10.46982294769268,5.209334142138824,7.359655277019179,6.9220097683843544,6.45091124742534,6.46209144903743,6.022495596378295,14.37947643495537,12.762876017041538
Product,Clipart_RealWorld,False,False,Art,40.38267759830154,28.377974830827462,4.829816179436685,9.54366286689483,9.638821592235,9.711538092809839,9.637224955100475,8.364810004261274,6.614058433609316,16.043640974790325
Product,Clipart_RealWorld,False,True,Clipart,34.73032217291813,23.190754788578847,4.646171594147701,5.289205278591053,5.851550596125357,6.426388182095863,5.898981401282013,4.688342398773233,4.196911360963805,12.096828523512963
