Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,TS,Cluster NN,Cluster LR,Cluster Ensem,CPCS,TransCal,HB TopLabel
Art,Product_RealWorld,True,False,Art,1.3005636719841418,1.4532727397448755,0.8640703195596222,1.419663275627337,1.5155949583954724,1.2473936118738702,1.3432800174504973,1.437804000126825,1.4582789399112772,1.4024002167532885
Art,Product_RealWorld,False,False,Clipart,1.3559567774463681,1.2808207871555801,1.1299804886973526,1.035971123535622,0.9735336689637781,1.06101451744561,0.7946907007318276,1.0756781494970604,1.11719417231169,1.2371857975591936
Art,Product_RealWorld,False,True,Product,1.9448482693455045,0.9129315307644401,0.9819653457378293,0.914501776769977,0.9861838232865004,0.7408388177725487,1.0627251855392643,0.9248090154127971,0.9785472741967293,1.4957575616510141
Art,Product_RealWorld,False,True,RealWorld,1.4207211327470153,1.021805659873138,1.1051929710076809,1.0228913599206606,1.1178122156427404,0.8629890676620462,0.8436739448063063,1.0861154245856068,1.1555652765507674,1.001252779961024
Art,Clipart_RealWorld,True,False,Art,1.3005636719841418,1.4532727397448755,0.8640703195596222,1.446831700973693,1.3972063365851013,1.2291989012123197,1.3667755352581528,1.4478261869367672,1.2401877774146746,1.3946945136697566
Art,Clipart_RealWorld,False,True,Clipart,1.3559567774463681,1.2808207871555801,1.1299804886973526,1.1181340301787688,1.084908840685617,1.0413830999490266,1.1512992384696799,1.3050038470051648,1.1834082581167857,1.104771287875657
Art,Clipart_RealWorld,False,False,Product,1.9448482693455045,0.9129315307644401,0.9819653457378293,0.8613988049265721,0.9368650435881547,1.108853839881997,0.8479895133758566,1.0226177369304692,1.2691133780880584,1.210704684204642
Art,Clipart_RealWorld,False,True,RealWorld,1.4207211327470153,1.021805659873138,1.1051929710076809,0.9956518460212916,0.8837501360358437,0.9328400676812926,1.002599832314932,1.0174748734115568,1.135745943187206,1.3220691789661507
Art,Clipart_Product,True,False,Art,1.3005636719841418,1.4532727397448755,0.8640703195596222,1.4600530896264434,1.398897046870244,1.2998889083777092,1.3968184598946802,1.46270992599012,1.243079530007351,1.6156155616266974
Art,Clipart_Product,False,True,Clipart,1.3559567774463681,1.2808207871555801,1.1299804886973526,1.1484655004973228,0.8698051823259202,1.0775740554593471,1.181803431927705,1.218828120346901,1.1482463441831003,1.1839523314799032
Art,Clipart_Product,False,True,Product,1.9448482693455045,0.9129315307644401,0.9819653457378293,0.9670027438029638,0.8692315802134759,0.9035721418435165,1.0430352215347842,1.054191434555179,1.2603604518042968,1.5963022065594505
Art,Clipart_Product,False,False,RealWorld,1.4207211327470153,1.021805659873138,1.1051929710076809,1.0986992253106398,1.1114798349980728,0.9924492329693739,0.8031511621510142,1.1887574641623633,1.120125147724393,1.1053615008891429
Clipart,Product_RealWorld,False,False,Art,1.8062488543496722,1.7160497567475252,1.3982163793894669,1.4924227731896125,1.5456591540638531,1.5889995225154732,1.5620791375333765,1.4835921011391942,1.7428829158765817,1.5028246049969685
Clipart,Product_RealWorld,True,False,Clipart,0.6516078879720488,0.9055116996945828,0.7238268215355923,0.9882119054921923,0.9952747786317605,1.0067274424762955,0.9894898972395276,0.9889282543502367,0.7743293798830463,1.5043847788944296
Clipart,Product_RealWorld,False,True,Product,1.5820215049899111,1.551073411273636,1.0736889843448654,1.216287904399208,1.0740035881327268,1.019452670679353,1.0872535282453903,1.370820218461632,1.6009804799792389,1.2989006475675569
Clipart,Product_RealWorld,False,True,RealWorld,1.320024455746505,1.2741009705716506,0.8423699890584095,0.961461804878601,0.8682777373953297,0.9627601582507084,1.076496693523448,1.1443875904963399,1.308958042520584,0.9838436851570057
Clipart,Art_RealWorld,False,True,Art,1.8062488543496722,1.7160497567475252,1.3982163793894669,1.6302856220556434,1.4411592601313479,1.0671463678674564,1.3587827099416443,1.481526452559156,1.40164556144065,1.7319070644253245
Clipart,Art_RealWorld,True,False,Clipart,0.6516078879720488,0.9055116996945828,0.7238268215355923,0.9885553326473603,0.9853428104875421,0.9241935679608628,0.9420464040779453,0.9892632020524817,0.9841246994725955,1.6652107507737801
Clipart,Art_RealWorld,False,False,Product,1.5820215049899111,1.551073411273636,1.0736889843448654,1.3391809554968546,1.1501806283023746,1.3529318896290268,1.2913586829526826,1.2444055028331855,1.4866578824628067,1.5420868233503096
Clipart,Art_RealWorld,False,True,RealWorld,1.320024455746505,1.2741009705716506,0.8423699890584095,1.252447744431741,0.9880171601385132,1.2104196716016122,0.9109833770408979,1.177808890658042,1.1584126808466053,1.278607056973328
Clipart,Art_Product,False,True,Art,1.8062488543496722,1.7160497567475252,1.3982163793894669,1.5330186377437833,1.3007681634112294,1.1711706306401644,1.3817201242119386,1.465567931541069,1.4194418981924675,1.6233192760760615
Clipart,Art_Product,True,False,Clipart,0.6516078879720488,0.9055116996945828,0.7238268215355923,0.9954570578311226,1.069484595569044,1.0172625361752556,1.033500266293372,0.9877785742932809,0.9730885779641956,1.8016266566539554
Clipart,Art_Product,False,True,Product,1.5820215049899111,1.551073411273636,1.0736889843448654,1.388975218407317,0.8510228768598053,1.1949544311659737,0.9671361308358989,1.1707703845103854,1.5831458097224078,1.1837307513549156
Clipart,Art_Product,False,False,RealWorld,1.320024455746505,1.2741009705716506,0.8423699890584095,1.1940388260865258,0.9645506042038001,0.6374653267925703,1.0579527336163526,0.7073406593408772,1.3190330065943545,1.2703590523995552
Product,Clipart_RealWorld,False,False,Art,1.9070192021804655,1.864294584927866,1.1664419566827666,1.7146293883577366,1.6313085480013463,1.5859344735401784,1.6631205407311054,1.733676775070055,1.6370695002440718,1.5826050877350588
Product,Clipart_RealWorld,False,True,Clipart,1.8105556684009267,1.735880035106988,0.8589888339761897,1.4023219933982776,1.5846609737053547,1.3554681644755626,1.5336914807971442,1.4898986384201371,1.4131189703340123,1.2911181431674055
Product,Clipart_RealWorld,True,False,Product,0.9601171995451583,1.0264101765059628,0.8081886032809508,1.2343885246347623,1.1452262063248757,1.0967847161546413,1.1112810730608316,1.286160179390872,1.2926276075901912,1.2821519337767784
Product,Clipart_RealWorld,False,True,RealWorld,1.6681134948653047,1.5659561201665024,1.298902244742748,1.1851849217176762,1.3461191973223183,1.487633454929693,1.2058899183854943,1.1643377136340718,1.345726261494498,1.5423812612509566
Product,Art_RealWorld,False,True,Art,1.9070192021804655,1.864294584927866,1.1664419566827666,1.6367156352307668,1.7323431639180924,1.7330593319838852,1.743811166799289,1.7151153818711322,1.4952641935933906,1.6194424494655766
Product,Art_RealWorld,False,False,Clipart,1.8105556684009267,1.735880035106988,0.8589888339761897,1.3814305170222232,1.6484421133385292,1.5737223700257468,1.6263553484619928,1.365180709637901,1.182858941295047,1.3286181654715492
Product,Art_RealWorld,True,False,Product,0.9601171995451583,1.0264101765059628,0.8081886032809508,1.2916821240540337,1.2211889181586486,1.135831781663733,1.1538456713465064,1.1965206931443182,1.2739892858464796,1.1548696881800162
Product,Art_RealWorld,False,True,RealWorld,1.6681134948653047,1.5659561201665024,1.298902244742748,1.4062087047501635,1.1098986383580844,1.4275414996824316,1.1583868674674254,1.2207420376112612,1.0721229186466399,1.6446563576488455
Product,Art_Clipart,False,True,Art,1.9070192021804655,1.864294584927866,1.1664419566827666,1.7379345771686796,1.649423095205016,1.6427566271931373,1.688086028339804,1.7501931281008778,1.4302756617613133,1.6096481171311428
