Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,CPCS,TransCal,HB TopLabel,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
Clipart,Product_RealWorld,False,True,RealWorld,4.08051240486526,5.599455409945308,5.066117646691073,19.95900167280348,14.870675552288148,7.696107234849502,4.824756893173483,14.916828616977746,5.124093657036156,6.9068748791042704,5.94278641129684,5.042083077076056,5.746900108042452,5.524281531617361,6.529079453737981,4.901389866151904,3.8562150896059646,4.024254178583053,4.754074693756968,4.791830647954253,4.12121278165677,4.010333067125385,4.352361901884947,3.833950970683968,3.7646935677338655,4.344605882725474,6.102481946898459,4.47757394905418,3.997745537855793,5.59238880780912,9.64019187801053,3.926449425510292,5.284866730805702,4.050124774163305,7.103212732807185,3.910179210353272,5.454791964874156,26.454036336961046,6.198697401289953,11.875803039770624,5.183585241231033,5.368443430320723,9.424417305062459,5.058643754587169,5.280651374904776,8.393523134923125,9.343481663015718,6.711746242655526
Clipart,Art_RealWorld,False,True,Art,6.394026433625189,7.247443124898829,8.0344454321175,7.392111772627058,11.633393670269477,8.350421269984949,10.199093558549453,8.51889178740862,10.522725980855352,5.277158407919267,8.327805014636548,6.162932074737728,13.155816794737431,8.277463448362061,14.956308691176691,6.978815295826394,5.377209186316833,4.744203278290296,4.3379172356941655,7.354403269295403,4.631110594920502,4.846167252038612,5.707897068351017,3.835906977839207,4.846796393163814,5.715712258463691,6.973664577665641,4.659739971817004,7.711636056433047,5.322513934900999,4.233324488056731,6.074924163024438,3.572016325550177,7.121988784107027,5.875700797543537,5.700266252257095,3.848200603676478,4.900490266825937,6.054654882942094,4.628433266780001,5.392260427920063,5.829146929875382,5.506588906414988,6.041555582336692,4.462915718531641,4.9274521203804795,14.122149872008631,7.98901259120447
Clipart,Art_RealWorld,True,False,Clipart,9.210822824908957,21.149533551605508,16.8197096019492,10.895322104667043,8.546227194952715,7.832356046262157,6.6775976210581955,15.636050914130712,7.895509531027641,13.322431067846903,10.431303688487413,6.392493609632186,7.496027335376434,8.235039086504539,10.333341791620636,4.9627864519899045,14.533248212410545,3.054241758420791,5.958661946300505,20.856846056854717,9.556355386966224,3.2085642837684722,4.282100195168428,9.475367733175826,3.2437729207698474,23.203470196719667,2.712949752110504,4.223944069943099,27.076688956682258,8.121093881002338,2.9977787789282053,17.51685014345993,3.557545627381397,5.623844803543983,16.905080987063133,8.134473963369418,3.036357801892441,21.747707627228305,8.675101624266317,2.860610205846995,4.0413441007216235,8.901437217960199,3.2103844205170233,4.47771226851582,4.282904943106506,3.7913266945036987,4.108665738843842,8.354108408419636
Clipart,Art_RealWorld,False,False,Product,5.816688201627385,4.164673524237658,5.6320637000059515,14.323448414427943,8.767004223433302,8.212532953876694,17.22006153674109,18.13929310946734,5.4923439841839965,5.733526476554487,6.884885096056355,4.671830104774809,6.411912394422176,6.5852667835501615,4.2341301881946025,4.786911081680484,6.250223781901921,4.3324417489646345,5.837680382926214,4.0051876347269575,6.378855001701618,4.258304127105553,7.1384688740616316,6.439975622353334,5.058657427724769,4.929145527793595,4.7551823612914905,4.256215175401227,5.360816127226531,4.015441526378395,12.680186669528045,6.2772727221094735,4.284430535468475,7.8522679278576115,5.979894228661289,5.299361021660334,3.679727558399512,6.795858513507899,4.628660052329651,5.279787739411985,8.387827818031974,4.535284094658788,4.684006136833668,6.293968099314629,4.653498326845064,7.772809432180295,4.056849618237248,4.24718138488722
Clipart,Art_RealWorld,False,True,RealWorld,4.08051240486526,5.599455409945308,5.066117646691073,12.947927730833268,7.277297052820762,5.71838200526654,6.884309332763613,15.571761455678827,3.8668084226596577,6.33360634839417,5.831365676473243,5.054858778134408,6.647451859535058,9.248482187228861,7.647966075602936,15.832705355377433,5.760676786008229,5.274492716472748,13.354828399481995,5.639162375186826,6.227580155560829,3.5898097106447557,5.69221948426258,6.783935966549169,5.492104467179555,5.420993461561228,4.226306632829396,4.615549656158537,5.66632491041413,5.3718510547917475,4.760277809760624,4.71286393495728,5.074006318151225,4.321104103675822,5.524794169311605,3.8513632580039108,4.866026683962914,6.786899521468571,5.4591467352802265,6.32757103691175,6.590994501706564,4.350601240414828,6.557004471542504,8.860827461798415,4.623449948425938,8.90922376724057,8.013896076684423,7.5978680337918885
Clipart,Art_Product,False,True,Art,6.394026433625189,7.247443124898829,8.0344454321175,8.18086962411401,8.317037480353758,7.961026400732989,4.934013982651385,22.994167082197283,6.05857948061687,4.631523820312406,4.816669037841971,6.478419127320348,6.058514681799572,8.458279040443403,5.680332319532636,5.759113817789656,5.5369039022375475,6.438233579945975,4.556466566232838,4.017838407361472,6.6297320637646715,4.788321765235785,23.59528680512668,6.038146690538856,8.25598494792169,7.195811183648597,4.758270261258336,4.058113133376308,9.463734288250812,4.107792436107315,6.987457674090795,5.324563061875139,5.769456119678018,5.115222196342725,12.984840692693934,5.481836102327374,6.761617951665497,8.941676235550917,3.671891155158388,4.857070727287378,12.878954230116191,6.003845540882555,5.9231179740868996,9.868123644254355,5.484569640510858,6.523532568925684,10.136513983107815,6.4373415230906454
Clipart,Art_Product,True,False,Clipart,9.210822824908957,21.149533551605508,16.8197096019492,5.621477386374193,9.563680246568836,13.323086359053676,17.21654563303634,9.808582486736954,6.907294781670395,12.906295079859957,8.226139561736227,4.2242701161180625,4.759427133575921,5.9552368408207785,4.731989108184752,4.157633510921742,3.951925167864763,12.403792254142607,3.6596412856698977,7.0884498927526955,11.000710159404465,3.568097588466781,4.575479429636763,8.336477927392743,3.329128151194431,16.426374191631744,7.896777913631311,3.6160896393215345,4.736801286633228,7.735744797045328,2.719229886931576,6.277256018297014,3.4487207020684094,3.691275627149267,4.783220299763728,3.150673359652909,2.894712171702769,3.6894531567515547,2.5000762144427897,3.6495171331243648,7.638297487731491,2.8508525079842957,3.0368096849099855,4.26865881856687,4.317820526334565,3.0884976764398,3.8164300051242503,11.11282108482446
Clipart,Art_Product,False,True,Product,5.816688201627385,4.164673524237658,5.6320637000059515,14.820484033331354,8.25072684766725,8.083476397233031,7.097305093486435,28.721939395861156,6.149904529019245,6.200564489858724,5.845248260946254,6.0871459628892115,6.080580758940894,6.7621800153116185,5.872405633005931,25.278415022469424,27.422037800511212,7.798274273394605,3.9509662391333036,4.854820334401523,4.343656465924029,3.975863994593867,4.891606501761088,4.276311625069028,4.747659379374313,13.550894078251535,5.179689841038367,3.797381444843058,3.3614723040437178,6.122395606700815,4.798431767388993,5.140849837589555,5.537527019732515,4.9382704214950826,5.390345992918017,5.895427608709836,5.3448007293723,8.385494747076894,5.24868510776037,3.7485120525805637,7.756648575508038,5.1206515822319165,3.562587008520236,8.707363758700179,5.028860507763481,6.4507818645081425,6.7560726480995,5.448865730092869
Clipart,Art_Product,False,False,RealWorld,4.08051240486526,5.599455409945308,5.066117646691073,11.315171776331137,10.40348295225727,9.480172001314287,8.36221552746456,26.292733521600276,4.035700750993476,6.652836780515625,5.2427527734551065,6.887872364811242,5.290516507210655,5.919748796817574,5.762718339781226,12.694222088559187,10.033005324405458,5.623561519539063,6.416258434809754,7.206796049002719,4.131382876743248,5.841745135695501,6.110439905068573,3.6392248643746217,5.035004751052158,5.238701744985299,4.400075369748138,4.307597409808768,6.6941549870641675,5.0293292420429765,3.258805761795068,4.98277765945284,5.230352265897863,4.451899257515545,25.672903728495392,4.3597226297174805,4.15196517552287,21.594261319087735,5.213629254947698,3.868814042807982,20.60781829029146,7.0853221365133505,4.281655578604923,7.575238063738701,5.943648470263082,6.366614430950695,6.726549135322207,7.388138079615326
Product,Clipart_RealWorld,False,False,Art,4.587745572966446,6.3853804467742545,13.884269309999835,7.557802442658442,15.39969418616778,13.77555601618988,11.643390014658719,13.699149895859737,16.396153445965272,19.470867974941886,10.630385137911649,21.841216772052277,8.146437056719979,9.091169344061358,6.628734329334349,6.350185913789095,5.190113581942451,7.433149427995103,8.092723211571116,5.625308814170628,6.500302119200292,6.07889563811186,6.305185045880047,10.789344870337036,5.804851517937272,5.659211363972292,5.668799707887098,10.062954522138892,8.592675403880857,12.099520714199638,5.583997372868474,6.137938606119284,13.495036486621496,5.732417524342068,8.358759526329578,13.360437589474536,6.173151574471218,8.366141740362247,12.76249712971842,16.531811105194773,8.110223552240877,16.786720390012043,19.073558818691016,11.667684332048578,16.598651934144947,14.99865230015744,18.376031847207155,18.059907932590377
