Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
Clipart,Art_RealWorld,False,True,Art,1.1695198219553735,1.7644812910913923,1.3698242187499996,1.776690237224102,1.4119858043141575,1.5489054081988516,1.6161095251641473
Clipart,Art_RealWorld,True,False,Clipart,1.1695198219553735,0.7585921298250464,1.3698242187499996,1.776690237224102,1.4119858043141575,1.3356750500564818,1.2373110755127832
Clipart,Art_RealWorld,False,False,Product,1.1695198219553735,1.5922390993826787,1.3698242187499996,1.776690237224102,1.4119858043141575,1.4222304076693812,1.4460000607115453
Clipart,Art_RealWorld,False,True,RealWorld,1.1695198219553735,1.4800124421523193,1.3698242187499996,1.776690237224102,1.4119858043141575,1.4770580134783675,1.5215013389219314
Clipart,Art_Product,False,True,Art,1.1695198219553735,1.7644812910913923,1.3873046874999992,1.9353414814801781,1.4541715632185468,1.5136118308281303,1.5729766374523007
Clipart,Art_Product,True,False,Clipart,1.1695198219553735,0.7585921298250464,1.3873046874999992,1.9353414814801781,1.4541715632185468,1.4134712591558547,1.3492865660591435
Clipart,Art_Product,False,True,Product,1.1695198219553735,1.5922390993826787,1.3873046874999992,1.9353414814801781,1.4541715632185468,1.488318176903698,1.496843228498785
Clipart,Art_Product,False,False,RealWorld,1.1695198219553735,1.4800124421523193,1.3873046874999992,1.9353414814801781,1.4541715632185468,1.511517315450701,1.5461605692748557
Product,Clipart_RealWorld,False,False,Art,1.2897078123431949,2.36521716485525,1.7321289062499996,1.6639973397576582,1.6969903233348833,1.7493440144669008,1.7919021649904348
Product,Clipart_RealWorld,False,True,Clipart,1.2897078123431949,2.0097366394260354,1.7321289062499996,1.6639973397576582,1.6969903233348833,1.7262340553659388,1.7421686629443744
Product,Clipart_RealWorld,True,False,Product,1.2897078123431949,1.113691163056406,1.7321289062499996,1.6639973397576582,1.6969903233348833,1.6498368145115314,1.5927910959786178
Product,Clipart_RealWorld,False,True,RealWorld,1.2897078123431949,1.7749272480213822,1.7321289062499996,1.6639973397576582,1.6969903233348833,1.7201567809262541,1.7257555371217386
Product,Art_RealWorld,False,True,Art,1.2897078123431949,2.36521716485525,1.6824218749999997,1.9224835626548598,1.6658865988393579,1.7811495527491061,1.8549600581816772
Product,Art_RealWorld,False,False,Clipart,1.2897078123431949,2.0097366394260354,1.6824218749999997,1.9224835626548598,1.6658865988393579,1.6761871030679483,1.6502483249342377
Product,Art_RealWorld,True,False,Product,1.2897078123431949,1.113691163056406,1.6824218749999997,1.9224835626548598,1.6658865988393579,1.592384219283741,1.5169959649719993
Product,Art_RealWorld,False,True,RealWorld,1.2897078123431949,1.7749272480213822,1.6824218749999997,1.9224835626548598,1.6658865988393579,1.7144981213250319,1.7300675938616432
Product,Art_Clipart,False,True,Art,1.2897078123431949,2.36521716485525,1.7428710937499996,1.9651966121260789,1.7544593772158446,1.8538953117585308,1.9028549509535773
Product,Art_Clipart,False,True,Clipart,1.2897078123431949,2.0097366394260354,1.7428710937499996,1.9651966121260789,1.7544593772158446,1.787414068346702,1.8150342510656703
Product,Art_Clipart,True,False,Product,1.2897078123431949,1.113691163056406,1.7428710937499996,1.9651966121260789,1.7544593772158446,1.699766038878802,1.6247479889521252
Product,Art_Clipart,False,False,RealWorld,1.2897078123431949,1.7749272480213822,1.7428710937499996,1.9651966121260789,1.7544593772158446,1.797826148127395,1.8035329222254917
RealWorld,Clipart_Product,False,False,Art,1.6523833027777133,2.1469742784559513,1.88076171875,1.773484183729007,1.8405770543220978,1.8547966001377332,1.868316781183283
RealWorld,Clipart_Product,False,True,Clipart,1.6523833027777133,2.1068245111028343,1.88076171875,1.773484183729007,1.8405770543220978,1.8369323647789646,1.8406549176631555
RealWorld,Clipart_Product,False,True,Product,1.6523833027777133,1.769326657411123,1.88076171875,1.773484183729007,1.8405770543220978,1.8246098776240558,1.8165954855310484
RealWorld,Clipart_Product,True,False,RealWorld,1.6523833027777133,1.2835930352731528,1.88076171875,1.773484183729007,1.8405770543220978,1.8299171273193835,1.8248461390634432
RealWorld,Art_Product,False,True,Art,1.6523833027777133,2.1469742784559513,1.7829101562499996,1.6728994731398192,1.7639266205254927,1.7935734530096377,1.825778598242044
RealWorld,Art_Product,False,False,Clipart,1.6523833027777133,2.1068245111028343,1.7829101562499996,1.6728994731398192,1.7639266205254927,1.735069617387527,1.739539591599593
RealWorld,Art_Product,False,True,Product,1.6523833027777133,1.769326657411123,1.7829101562499996,1.6728994731398192,1.7639266205254927,1.735061409958216,1.7248902346059214
RealWorld,Art_Product,True,False,RealWorld,1.6523833027777133,1.2835930352731528,1.7829101562499996,1.6728994731398192,1.7639266205254927,1.751134174205036,1.7497091282893549
RealWorld,Art_Clipart,False,True,Art,1.6523833027777133,2.1469742784559513,1.9435546874999996,1.8442725378783975,1.9433417937915116,1.9558824737775857,1.9731631494568986
RealWorld,Art_Clipart,False,True,Clipart,1.6523833027777133,2.1068245111028343,1.9435546874999996,1.8442725378783975,1.9433417937915116,1.9378748070919862,1.9466359300083247
RealWorld,Art_Clipart,False,False,Product,1.6523833027777133,1.769326657411123,1.9435546874999996,1.8442725378783975,1.9433417937915116,1.9188320634711737,1.9059128055029881
RealWorld,Art_Clipart,True,False,RealWorld,1.6523833027777133,1.2835930352731528,1.9435546874999996,1.8442725378783975,1.9433417937915116,1.9201915620846186,1.9080041848918632
