,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,59.6425606479737,7.899094648698693,24.503354963008647,2.4725860144993397,0.7339955766995748
1,0.1,58.00011028296772,4.856088064538926,23.503480756529537,2.376762887256001,0.7223074833552042
2,0.2,60.14281644319049,7.53375617241315,26.84502620406511,2.434817276172913,0.7405516505241394
3,0.3,58.14271228705431,12.567884483598055,37.343054347568085,2.4340771998895967,0.7451352079709371
4,0.4,58.78618276951166,14.704650492490252,37.291358326162616,2.484280893755494,0.7614993254343668
5,0.5,61.78587949135044,14.96314156461523,37.609880428020354,2.6033939155608024,0.7884499629338583
6,0.6,64.71435179654017,13.639434471182105,42.251575719087555,2.722089889427806,0.8104708989461263
7,0.7,68.4299687837933,11.686105691476476,47.07157966206429,2.810584629911498,0.8300233483314514
8,0.8,70.56991786982321,9.877784243924806,36.462441041968226,2.9407525910017704,0.8467607696851095
9,0.9,73.21379884999372,8.846570363746613,37.034973626335464,3.088950633652562,0.8672234813372294
10,1.0,76.35747611301554,6.514777421888138,31.044830659251193,3.267662213467322,0.8841257294019064
