,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,47.693646649260224,7.259566925654108,21.7705225199461,1.9479581583603354,0.6175766984621683
1,0.1,48.12880765883377,9.85001405219574,23.994719760360056,1.9568104854439612,0.6256407499313354
2,0.2,48.08529155787642,12.942751865020206,32.623173067092665,2.0159015440559576,0.6348781585693359
3,0.3,48.651000870322015,14.265493039135782,30.44271648436374,2.0698465300039808,0.6513294180234274
4,0.4,49.521322889469104,15.41457487476116,29.351504320037503,2.0944541761460345,0.660320520401001
5,0.5,49.82593559617059,16.798236213617994,34.768279901218676,2.143314211893571,0.6706311106681824
6,0.6,50.91383812010444,17.076607443735952,32.55119753455552,2.1941391150300937,0.6862839063008627
7,0.7,53.22019147084421,16.00922933358981,34.06059990751098,2.271090820457647,0.7019506494204203
8,0.8,55.00435161009574,14.73310905710524,32.289994796754634,2.334929492395919,0.713637908299764
9,0.9,57.528285465622275,12.6601628977011,30.78658521768378,2.412237474331721,0.7271351019541422
10,1.0,58.833768494342905,11.528829487933864,29.007844578105818,2.5035800453294894,0.7411557833353678
