,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,59.240647682858736,7.995106659451056,19.764506063379702,2.3617354835066915,0.7394938071568807
1,0.1,59.128978224455615,11.19846581085676,29.326400891238567,2.4236646433922995,0.7533126672108968
2,0.2,60.5248464544947,13.782736240344832,28.42526540621479,2.4662913065372503,0.7687340577443441
3,0.3,61.52987158012284,15.392657187270723,34.2987807489954,2.559264217593329,0.7877864440282186
4,0.4,63.09324399776661,16.408439478532753,42.17399426030391,2.634651602762229,0.8081923723220825
5,0.5,66.66666666666667,14.515420518158237,34.80826441988801,2.7582789702181842,0.8321358561515808
6,0.6,69.23506420993859,13.366364118175623,40.8348743073524,2.8704280492016085,0.8535116712252299
7,0.7,73.53433835845895,9.86427560912488,36.34701711360854,3.0008680681271103,0.8728048404057821
8,0.8,76.3819095477387,7.447271443495765,41.30199166954073,3.1174555194654126,0.8891354004542033
9,0.9,78.72696817420434,5.466663293095355,36.65031890074412,3.2600547073357995,0.9058596690495809
10,1.0,82.18872138470128,3.8936183394241244,37.18459063106113,3.4245555298761707,0.9210909406344095
