,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,55.89705647432654,6.75406820124519,13.564200660016981,2.3861501034746975,0.7057816783587137
1,0.1,56.31971165688873,11.142810180582705,19.5645427427601,2.44625995598379,0.7202781836191813
2,0.2,56.9199380554983,13.885804900129445,23.84287336107657,2.5375428152155393,0.7371379335721334
3,0.30000000000000004,57.92277767135064,16.426677013837843,28.086502632894327,2.647967865187465,0.7575287620226542
4,0.4,59.983493922739775,16.28688341108132,27.58032368752242,2.7679413681497214,0.7761186162630717
5,0.5,62.079212546298436,16.431962110019725,28.49336277408331,2.91082724647886,0.7963761289914449
6,0.6000000000000001,65.2403383890881,14.028767086692293,24.279637136308818,3.0593337363331696,0.8136202295621237
7,0.7000000000000001,68.28888900447267,11.967590765583424,22.873427145598445,3.213609714624703,0.8290850122769674
8,0.8,71.88514707405957,8.86105871420938,19.97947710451842,3.406562643979655,0.8464937210083008
9,0.9,74.8812070780747,6.129509024353557,16.469675660565773,3.617665364567704,0.8606933951377869
10,1.0,77.68969674297809,3.403213819380058,12.790064777177037,3.9307278090358686,0.8780895471572876
