Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
4filter_1,,True,False,original,1.575062527087212,1.5729574247346034,1.7703125,1.7584372779181863,1.7002526717962643,2.8972991275369577,-0.6217047288711367
4filter_1,,True,False,gaussian_noise_1,1.575062527087212,1.828739634577045,1.7703125,1.7584372779181863,1.7002526717962643,2.7246188706316787,-0.5337135685786157
4filter_1,,False,False,gaussian_noise_2,1.575062527087212,2.256403728520655,1.7703125,1.7584372779181863,1.7002526717962643,2.696978428803033,-0.7684042961990996
4filter_1,,False,False,gaussian_noise_3,1.575062527087212,2.9902132850650545,1.7703125,1.7584372779181863,1.7002526717962643,2.671415094667566,-1.1048063977021356
4filter_1,,False,False,gaussian_noise_4,1.575062527087212,4.0207842753169185,1.7703125,1.7584372779181863,1.7002526717962643,2.683198778041107,-1.4319730345312565
4filter_1,,False,False,gaussian_noise_5,1.575062527087212,5.65996617761091,1.7703125,1.7584372779181863,1.7002526717962643,2.71359254416233,-1.589434325877314
4filter_1,,True,False,brightness_1,1.575062527087212,1.5771853397444024,1.7703125,1.7584372779181863,1.7002526717962643,2.8473033378252337,-0.7227763373925199
4filter_1,,False,False,brightness_2,1.575062527087212,1.575752489618146,1.7703125,1.7584372779181863,1.7002526717962643,2.8110805221589805,-0.6341550719209452
4filter_1,,False,False,brightness_3,1.575062527087212,1.5724422550892672,1.7703125,1.7584372779181863,1.7002526717962643,2.7883233384885577,-0.43779051067910846
4filter_1,,False,False,brightness_4,1.575062527087212,1.5980511897444072,1.7703125,1.7584372779181863,1.7002526717962643,2.756090669533264,-0.16721809539660454
4filter_1,,False,False,brightness_5,1.575062527087212,1.692492405695053,1.7703125,1.7584372779181863,1.7002526717962643,2.7456512248803886,0.09548607519254984
4filter_1,,True,False,pixelate_1,1.575062527087212,1.6364345039380883,1.7703125,1.7584372779181863,1.7002526717962643,2.9357334977102125,0.41611138701397143
4filter_1,,False,False,pixelate_2,1.575062527087212,1.6438856861049913,1.7703125,1.7584372779181863,1.7002526717962643,2.9173539058302107,0.8261274898527662
4filter_1,,False,False,pixelate_3,1.575062527087212,1.683868459442078,1.7703125,1.7584372779181863,1.7002526717962643,2.8682108943843128,1.2269781586945454
4filter_1,,False,False,pixelate_4,1.575062527087212,1.8258648304917737,1.7703125,1.7584372779181863,1.7002526717962643,2.8192927196648823,1.2515131851879229
4filter_1,,False,False,pixelate_5,1.575062527087212,1.9048354348515648,1.7703125,1.7584372779181863,1.7002526717962643,2.8141695186523457,1.1986182606639049
4filter_1,,True,False,gaussian_blur_1,1.575062527087212,1.5888671842354505,1.7703125,1.7584372779181863,1.7002526717962643,2.880053255460825,0.9701066135964119
4filter_1,,False,False,gaussian_blur_2,1.575062527087212,1.8837270084778706,1.7703125,1.7584372779181863,1.7002526717962643,2.808212082101875,1.0399144825308335
4filter_1,,False,False,gaussian_blur_3,1.575062527087212,2.2567396288238792,1.7703125,1.7584372779181863,1.7002526717962643,2.7367188726545404,0.7027655066912641
4filter_1,,False,False,gaussian_blur_4,1.575062527087212,2.595203551293016,1.7703125,1.7584372779181863,1.7002526717962643,2.6951878423313236,0.4376378618583643
4filter_1,,False,False,gaussian_blur_5,1.575062527087212,3.195417939810537,1.7703125,1.7584372779181863,1.7002526717962643,2.651965298948858,0.137483654635289
4filter_1,,False,True,fog_1,1.575062527087212,2.166237496074628,1.7703125,1.7584372779181863,1.7002526717962643,2.723684807921783,0.5515224295358407
4filter_1,,False,False,fog_2,1.575062527087212,2.5874002552635202,1.7703125,1.7584372779181863,1.7002526717962643,2.693865829444256,0.6141233546885883
4filter_1,,False,False,fog_3,1.575062527087212,3.048676901443513,1.7703125,1.7584372779181863,1.7002526717962643,2.6637040952091313,0.6031779381360616
4filter_1,,False,False,fog_4,1.575062527087212,3.0445604517228295,1.7703125,1.7584372779181863,1.7002526717962643,2.663896471651614,0.5545882626346454
4filter_1,,False,False,fog_5,1.575062527087212,3.568609334918958,1.7703125,1.7584372779181863,1.7002526717962643,2.6459230916910057,0.5176296013466325
4filter_1,,False,True,contrast_1,1.575062527087212,2.231150284136821,1.7703125,1.7584372779181863,1.7002526717962643,2.739300655982306,0.11659787193412512
4filter_1,,False,False,contrast_2,1.575062527087212,2.9061087620169213,1.7703125,1.7584372779181863,1.7002526717962643,2.6856043546223227,0.09769133038992715
4filter_1,,False,False,contrast_3,1.575062527087212,3.9113156687341375,1.7703125,1.7584372779181863,1.7002526717962643,2.639598637610762,0.005283179529730672
4filter_1,,False,False,contrast_4,1.575062527087212,5.108487082031377,1.7703125,1.7584372779181863,1.7002526717962643,2.6370735425822796,-0.05381209909607171
4filter_1,,False,False,contrast_5,1.575062527087212,5.586313078449725,1.7703125,1.7584372779181863,1.7002526717962643,2.641080298394145,-0.05677356280872116
4filter_1,,False,True,elastic_transform_1,1.575062527087212,1.6115691517181614,1.7703125,1.7584372779181863,1.7002526717962643,2.9167354009988737,0.0008294957509031864
4filter_1,,False,False,elastic_transform_2,1.575062527087212,1.7319128946809912,1.7703125,1.7584372779181863,1.7002526717962643,2.8885885069360464,0.02091262069142027
4filter_1,,False,False,elastic_transform_3,1.575062527087212,1.8755824435912722,1.7703125,1.7584372779181863,1.7002526717962643,2.8684273717176647,0.17253855189859013
4filter_1,,False,False,elastic_transform_4,1.575062527087212,2.0631837605173518,1.7703125,1.7584372779181863,1.7002526717962643,2.8482089605365153,0.1989084150911365
4filter_1,,False,False,elastic_transform_5,1.575062527087212,2.3114404382025864,1.7703125,1.7584372779181863,1.7002526717962643,2.8327760975390452,0.1119495030587568
4filter_1,,False,True,saturate_1,1.575062527087212,1.599716439211053,1.7703125,1.7584372779181863,1.7002526717962643,2.8574115053605373,-0.10370021342214837
4filter_1,,False,False,saturate_2,1.575062527087212,1.6598887376134428,1.7703125,1.7584372779181863,1.7002526717962643,2.8410629283804836,0.04084841641038999
4filter_1,,False,False,saturate_3,1.575062527087212,1.6754212482633535,1.7703125,1.7584372779181863,1.7002526717962643,2.922593102489377,-0.3575982422611318
4filter_1,,False,False,saturate_4,1.575062527087212,2.098043702718285,1.7703125,1.7584372779181863,1.7002526717962643,2.977950202190394,0.6106877713399939
4filter_1,,False,False,saturate_5,1.575062527087212,2.7526791029312108,1.7703125,1.7584372779181863,1.7002526717962643,3.0731350270667916,1.1089492409012593
4filter_1,,False,False,shot_noise_1,1.575062527087212,1.787925566411395,1.7703125,1.7584372779181863,1.7002526717962643,2.7578543931566766,-0.4401519414588114
4filter_1,,False,False,shot_noise_2,1.575062527087212,2.260606036733465,1.7703125,1.7584372779181863,1.7002526717962643,2.7037259199381176,-0.6480385368059116
4filter_1,,False,False,shot_noise_3,1.575062527087212,2.9967801819381994,1.7703125,1.7584372779181863,1.7002526717962643,2.6854597861633844,-0.9877356209783809
4filter_1,,False,False,shot_noise_4,1.575062527087212,4.374394932155252,1.7703125,1.7584372779181863,1.7002526717962643,2.7076149922377595,-1.347241918968813
4filter_1,,False,False,shot_noise_5,1.575062527087212,5.7183755961431455,1.7703125,1.7584372779181863,1.7002526717962643,2.7473700530260174,-1.4231241289471617
4filter_1,,False,False,impulse_noise_1,1.575062527087212,1.6671203069376788,1.7703125,1.7584372779181863,1.7002526717962643,2.789187566720039,-0.4464243567396295
4filter_1,,False,False,impulse_noise_2,1.575062527087212,1.9500788829090847,1.7703125,1.7584372779181863,1.7002526717962643,2.7028272122628563,-0.525815834960171
4filter_1,,False,False,impulse_noise_3,1.575062527087212,2.4487480583821313,1.7703125,1.7584372779181863,1.7002526717962643,2.671692046695306,-0.8150316343583862
4filter_1,,False,False,impulse_noise_4,1.575062527087212,2.925088054176113,1.7703125,1.7584372779181863,1.7002526717962643,2.674731923327428,-1.0557612861725096
