Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,CPCS,TransCal,HB TopLabel,TS,Cluster NN,Cluster LR,Cluster Ensem,CaliGen 0,CaliGen TS 0,CaliGen Ensem 0,CaliGen 0.1,CaliGen TS 0.1,CaliGen Ensem 0.1,CaliGen 0.2,CaliGen TS 0.2,CaliGen Ensem 0.2,CaliGen 0.3,CaliGen TS 0.3,CaliGen Ensem 0.3,CaliGen 0.4,CaliGen TS 0.4,CaliGen Ensem 0.4,CaliGen 0.5,CaliGen TS 0.5,CaliGen Ensem 0.5,CaliGen 0.6,CaliGen TS 0.6,CaliGen Ensem 0.6,CaliGen 0.7,CaliGen TS 0.7,CaliGen Ensem 0.7,CaliGen 0.8,CaliGen TS 0.8,CaliGen Ensem 0.8,CaliGen 0.9,CaliGen TS 0.9,CaliGen Ensem 0.9,CaliGen 1.0,CaliGen TS 1.0,CaliGen Ensem 1.0
4filter_1,,False,False,zoom_blur_1,0.09026925998104379,0.06881511351705481,0.06819362752837453,0.0761383938479729,0.1710650981060725,0.06243772732838145,0.06130120844913341,0.06598820227525058,0.06527129329562298,0.065470195178638,0.14094741041969588,0.0664970653976607,0.04293702900441462,0.38177457591647246,0.18129706304957346,0.062227143800945295,0.0753037254543542,0.06487792630453744,0.057459916943324224,0.06971574657357987,0.06279784935552664,0.06229396189364352,0.07542787053582087,0.06498045543777609,0.05904387236857019,0.07178592745835177,0.063813435030718,0.058992137184006053,0.07127568348321542,0.0638760080622624,0.056992065136650685,0.06749655490348537,0.06314364830661573,0.0605683551980713,0.07057752255150154,0.06475875398847535,0.057776759420544097,0.06671294055086044,0.06355824028983698,0.05626646097490774,0.06442314778211433,0.06297467950290783,0.05750955615857058,0.06429503526435432,0.06339665899888541,0.06095407215008047,0.06571776355553602,0.06522315265741135
4filter_1,,False,False,zoom_blur_2,0.09432597764203997,0.07180903834270028,0.070603750323149,0.09867571039660362,0.17016459130057734,0.06341701526989317,0.062451664031282,0.06777337089352066,0.06804029227688772,0.06824099904039065,0.161041839851356,0.06927290727045528,0.044103374531008856,0.41197696979596404,0.18701852804300778,0.061042667048850106,0.07396378730173396,0.06494453611833509,0.05672404535335806,0.06873136133899839,0.06321796946521709,0.06173357007094364,0.07485227902141904,0.06536752969726609,0.058536626138113,0.07127945899072863,0.06426171475653647,0.058951343777679466,0.07132538827643874,0.0645923411516524,0.05689318039522104,0.06743046845174384,0.06381783698221245,0.06109342683959728,0.0708089940546897,0.06573578623923702,0.05804300063247053,0.06706230171083222,0.0644622489334906,0.05682776707552968,0.06513153396230484,0.0639455241310032,0.05734177730309263,0.06415523024233699,0.06406003743230787,0.06172866900193931,0.06634721178179771,0.06622095805381029
4filter_1,,False,False,zoom_blur_3,0.09639029122508885,0.07537022347366891,0.07385040647665893,0.07283007600334068,0.15022140953667332,0.06386027504990345,0.06294109009103843,0.06770289287773075,0.07103056917674734,0.07133452004122255,0.20128608196710124,0.07273601552286602,0.040079083889160115,0.3622494043318948,0.19707135218228441,0.0634513930415425,0.07716590333537446,0.06730769391789258,0.05965710736918844,0.07274855381453402,0.06589870125810332,0.0649480012626934,0.07868704912237788,0.0680250247099275,0.061257477957430556,0.07491295971836887,0.06666280699411986,0.061685154616198036,0.07473114234058882,0.06703292647161337,0.05955158394689828,0.0708313117854935,0.06628990831064158,0.06382216585809304,0.07387993256114385,0.06823887942665824,0.060415254429383385,0.07005815416435279,0.06673869121558926,0.05947852115720128,0.06831539886898301,0.06640559419822399,0.05993139414746671,0.0671233826908732,0.06646648783977557,0.06453844202779199,0.06967825877889686,0.06891690080234003
4filter_1,,False,False,zoom_blur_4,0.10195188887553283,0.07810591030498289,0.07480016529003526,0.09820554871570984,0.1738674442528718,0.06626030885229463,0.0654819511015188,0.07083224180675038,0.07289614667598118,0.07322277365721794,0.23524969708805177,0.07488865712465195,0.04099908032066047,0.3106431572583189,0.14985976498050485,0.06427528121312329,0.07883992627673216,0.06934793856709283,0.061078414459722154,0.0752213048664859,0.06802095960430869,0.06609030182484725,0.08056228991137357,0.07015976283178506,0.06229721469582961,0.07664943517024397,0.06884231900879911,0.06307552871013433,0.07667549786050397,0.06944648377579932,0.06106712652356058,0.07307014563500287,0.06875845852805011,0.06518622969571526,0.0767533964096827,0.07072568719309162,0.062054812215173054,0.07211059623274776,0.06927779223986716,0.06130079271956321,0.07074512399059583,0.06912517441559961,0.06207094170332542,0.06975653546484349,0.06931347168758745,0.06681251892024873,0.07248216409039222,0.07195639378386687
4filter_1,,False,False,zoom_blur_5,0.10970425514851119,0.07956148136750156,0.07194415673735141,0.10123517823245301,0.17725441095204136,0.0689047540939159,0.06813790479755982,0.07472429098029783,0.07324085818163491,0.07358614071822275,0.1772015208901606,0.0753457759429436,0.04479183077389389,0.28774945776956495,0.16059190415574273,0.061130935057651915,0.07594457778170195,0.06888600055968826,0.05869046424089247,0.07338358363221321,0.06766060052828504,0.063966834887788,0.07901432283959808,0.07032317501392295,0.06017968130488616,0.07487302923581854,0.06882652782125141,0.06167790872323069,0.07580547597624782,0.06985703686729644,0.059927636608270336,0.07267386006572268,0.06914938946836545,0.06346546907283072,0.0762065772459323,0.07124150616337456,0.06141205021582468,0.07196495863011715,0.0700053770977978,0.06084098713722131,0.07107242341916631,0.06991622831778656,0.06274601970170343,0.07099724123855232,0.07075761327547576,0.06695098602356837,0.07304697543938751,0.07258586799481785
4filter_1,,False,False,jpeg_compression_1,0.09176883329692732,0.06738004714130327,0.063490397582432,0.06277687674481312,0.16379214191610594,0.060754243342241804,0.06053446396754154,0.0684393346589796,0.06237095448632878,0.06263430126853174,0.12916232325658422,0.06399558728279933,0.034182687756828506,0.3688763175629114,0.20763865594672098,0.04661197610537767,0.05656951060098926,0.055904295252393925,0.043626430240427845,0.05320036461134089,0.05373662817212911,0.04777515438866962,0.05831911374835523,0.05669850484669414,0.046412890372875076,0.056918228919805275,0.056188604212018274,0.0466433537582512,0.05675055534405467,0.0565634154994194,0.04567747003768909,0.054142884318483506,0.05596985067519275,0.049100766618000086,0.05821819694454622,0.05756416549539806,0.048412792524444734,0.055875327872260364,0.05737943274808742,0.04769410471083231,0.054665467156772445,0.05723757440923584,0.049928838013618415,0.05580678379167388,0.05814237218931346,0.05637488122087325,0.06133895144236222,0.061370203945404295
4filter_1,,False,False,jpeg_compression_2,0.10184224219833374,0.0778080528361124,0.0737339439695411,0.10110418080131706,0.17245656292324865,0.07061141926836575,0.0680365899702738,0.07717323556076759,0.0733179028961602,0.07355605826480198,0.15528873716739383,0.07478268903842145,0.04833848585479714,0.2270332133924347,0.1565842454905439,0.060563481704953646,0.07399414300411487,0.06836756942340474,0.05671830208920335,0.06940173782215922,0.06653695405582653,0.06230807247414751,0.07580054365939977,0.06910482203427507,0.06020653986423559,0.07400654094817224,0.0687497190019684,0.06119711753128923,0.0744853679028462,0.06938146791199544,0.05931640589300834,0.07077478289172097,0.06869363575162024,0.0638976280429764,0.07435967743780908,0.07013338413433386,0.06139138194920779,0.0712109799323961,0.06930078432420224,0.05971281376631792,0.06867596987927366,0.06912194802676166,0.06205310841095771,0.06952785689149041,0.0697163934080731,0.0673233946201087,0.07275517643526408,0.07230996473959289
4filter_1,,False,False,jpeg_compression_3,0.09160056535340086,0.06922080819387746,0.06409462190221103,0.07758123666980042,0.16747697981407675,0.06434362151642778,0.06210105255952511,0.0674526991064582,0.06456539272927608,0.06484259163855488,0.13413019041692778,0.06626737385239923,0.045625507926199224,0.3219104084708188,0.19933444664188463,0.05758303544190361,0.07022436779811356,0.0621043455318524,0.05452042183044801,0.0664617918880775,0.061762048254531285,0.058641549269038,0.06972258974428307,0.06204974200953611,0.056059643403510225,0.06795415230638922,0.06162465453010043,0.056022265577740725,0.06724283481271069,0.06161889822383259,0.05504737308405194,0.06516146070931808,0.06171824863367478,0.05810973323138263,0.06622413556824738,0.06176500685226077,0.056352354170839496,0.06462667209558788,0.061693233705471626,0.053990693285168714,0.06145178293304636,0.06123467594868823,0.057485356779368085,0.06415941604453322,0.062335769669037124,0.05818533603287847,0.06255448532563823,0.06239811784910329
4filter_1,,False,False,jpeg_compression_4,0.1001252214196841,0.08039611175509093,0.07321234515043429,0.0904510150180288,0.13701689053183116,0.06806320674546908,0.06596668904008114,0.07577833125094653,0.07559196478003354,0.07584943516642435,0.1783057218545089,0.07717050483405034,0.043313511596094006,0.23032091888539402,0.16513197490479567,0.04893496580393723,0.05985453465024917,0.06627865554388672,0.04472768067535296,0.0545979417410217,0.0639517141580626,0.04986322976931231,0.060636948014240744,0.0665007533508612,0.04945494414262174,0.060659272356686104,0.06713976778328809,0.05140371593588179,0.06277980599545174,0.06791208708955783,0.04780895321882876,0.05685136116761791,0.0668113590609596,0.05577278518289643,0.06645298957172635,0.06909193621085014,0.05136494140640252,0.05991722709714202,0.06822914573623375,0.0506319177604791,0.05825387795468101,0.06822013277520586,0.05486016569316531,0.06173060915850987,0.07003921692734082,0.06326038039311513,0.06850175259046755,0.07320854721285727
4filter_1,,False,False,jpeg_compression_5,0.09587679542728036,0.06277912891057864,0.04984820808786266,0.08606469644100348,0.16944453168943938,0.06558569189784942,0.06399556447366553,0.06962566165321969,0.05610588187982878,0.056465170864316995,0.20081683225518215,0.05830625961701138,0.03914784558086211,0.3169292034683072,0.1622095024622736,0.053620646724033695,0.06792381084740806,0.05517922699408951,0.05216856917947648,0.06622359750704135,0.05452217194355005,0.053166348494062224,0.06694075442880314,0.055181689249748964,0.05115965766029273,0.064658123168552,0.05433920258601703,0.050768925008401716,0.06359324519803498,0.054102214192338745,0.05098876496337285,0.06236737971742884,0.05429533023536959,0.05199030741585425,0.06334116710204851,0.05488478287796859,0.050966403643267856,0.060359727814708136,0.05438729101059514,0.05077485484913932,0.05932046126562195,0.054243482620886005,0.05517400818825217,0.06301139470310128,0.056432230223536335,0.05665197549523179,0.06200761953024647,0.05719746158406979
