Trainer,Calib,Train,Valid,Domain,TS Source,TS Oracle,CPCS,TransCal,TS,Cluster NN,Cluster LR
4filter_1,,True,False,original,1.575062527087212,1.5729574247346034,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7190878106424603,1.013364507628143
4filter_1,,True,False,gaussian_noise_1,1.575062527087212,1.828739634577045,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.638496392168018,0.6332838877057007
4filter_1,,False,False,gaussian_noise_2,1.575062527087212,2.256403728520655,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.5871341168557698,0.28843731616298507
4filter_1,,False,False,gaussian_noise_3,1.575062527087212,2.9902132850650545,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.533508834536369,-0.08614943243927646
4filter_1,,False,False,gaussian_noise_4,1.575062527087212,4.0207842753169185,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.520374928906723,-0.30692506692201593
4filter_1,,False,False,gaussian_noise_5,1.575062527087212,5.65996617761091,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.5295455967236307,-0.37504134776007525
4filter_1,,True,False,brightness_1,1.575062527087212,1.5771853397444024,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7013019054062077,0.98679743170437
4filter_1,,False,False,brightness_2,1.575062527087212,1.575752489618146,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.70013381260926,1.0091665951819024
4filter_1,,False,False,brightness_3,1.575062527087212,1.5724422550892672,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7148830784020066,1.0620554214493203
4filter_1,,False,False,brightness_4,1.575062527087212,1.5980511897444072,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.74022130924542,1.1606741903360314
4filter_1,,False,False,brightness_5,1.575062527087212,1.692492405695053,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7677565729632883,1.2979508487378086
4filter_1,,True,False,pixelate_1,1.575062527087212,1.6364345039380883,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7567139493684967,1.2391041347565486
4filter_1,,False,False,pixelate_2,1.575062527087212,1.6438856861049913,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.761266175186258,1.1990629766741487
4filter_1,,False,False,pixelate_3,1.575062527087212,1.683868459442078,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.800716992517487,1.157520423926007
4filter_1,,False,False,pixelate_4,1.575062527087212,1.8258648304917737,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7962569496668093,1.1130672101286891
4filter_1,,False,False,pixelate_5,1.575062527087212,1.9048354348515648,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.802313863975235,1.1362841841921012
4filter_1,,True,False,gaussian_blur_1,1.575062527087212,1.5888671842354505,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.7959660211478514,1.2459679567233959
4filter_1,,False,False,gaussian_blur_2,1.575062527087212,1.8837270084778706,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.786704133774842,1.2120902174021535
4filter_1,,False,False,gaussian_blur_3,1.575062527087212,2.2567396288238792,1.8911132812499996,2.1209387090247915,1.8461020806765789,2.746995373696678,1.2831734741862189
