,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,48.46558873140998,4.645618093407391,14.078174789244708,2.0281816986876144,0.6138647596041361
1,0.1,46.739537061304766,4.980114102561781,18.277581618854295,1.957158215271485,0.5945454835891724
2,0.2,46.86739066640681,6.154096033233455,18.732191969626353,1.9547470480536653,0.5993184248606364
3,0.3,47.170251943845216,9.003372622457988,28.376137851636646,1.9719427118145898,0.6088915864626566
4,0.4,47.774518434888186,8.42991445371782,24.265704529521063,1.9932124400754292,0.6136444409688314
5,0.5,48.42285885813234,10.398228920679928,26.049942610991582,2.0238595134526425,0.6252326766649882
6,0.6,48.68271025001736,12.231441811353497,31.360147131009345,2.084364151014787,0.6395318905512491
7,0.7,50.581921511439056,11.470823561063533,30.445489616415795,2.1457485419082674,0.6525843342145284
8,0.8,52.26815543593431,10.224322558410126,25.343603621878458,2.2333262122756974,0.6689495841662089
9,0.9,54.12603688545706,9.339102317596067,26.302563316292233,2.317602128101141,0.6838212410608927
10,1.0,55.032772636752405,9.025986547862388,19.509129385500614,2.412040254970494,0.6993654370307922
