,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,59.024043510724965,7.045520607101234,16.732712235654347,2.706107710232439,0.7223576505978903
1,0.1,59.20838608603203,10.144017359457122,18.823355928166915,2.7587335058580122,0.7329838077227274
2,0.2,59.57708475958714,11.563610990226204,20.629706375320396,2.8303593949775543,0.741907000541687
3,0.30000000000000004,60.42472837281834,12.440051643032865,22.578681230355965,2.9121161365612735,0.7514844139417013
4,0.4,61.38262442568706,13.20151067711735,23.739880132150915,3.0169372276970727,0.7630431453386942
5,0.5,63.26948292534484,12.330569922576403,22.46547352353215,3.131053526940684,0.7728633085886637
6,0.6000000000000001,65.54672413438372,10.93275238644162,23.181844357704517,3.258135822105512,0.7829907735188802
7,0.7000000000000001,68.31737982992365,8.206175753456915,21.61303977891572,3.3929667177866123,0.7904862960179647
8,0.8,70.28736982518157,7.387894059953356,20.994793519284226,3.538779482782047,0.7995825807253519
9,0.9,71.54347063629972,6.776950780623753,19.633329831039386,3.692867839866308,0.8080604275067648
10,1.0,72.74715682224199,6.255239568977128,17.56391466857953,3.849625140948308,0.8166215221087137
