,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,51.8791063800237,0.04773743088410561,0.23983456440681214,2.0833728182722733,0.6584182580312093
1,0.1,50.712631241753634,0.08097430760957441,0.18212481851379078,2.1051566736173233,0.670702338218689
2,0.2,52.70027037985346,0.09419678713626406,0.26063989855515646,2.1367087275002037,0.6840888857841492
3,0.3,52.87202990979125,0.12640397536457224,0.28057951067696885,2.2088843286864344,0.6984734336535136
4,0.4,54.125868878091616,0.1470045406177742,0.3061085999664655,2.2642264223177464,0.7201500137646993
5,0.5,56.63001866001806,0.13936599014894155,0.28283670952527357,2.3509234868741387,0.7388886014620463
6,0.6,59.13500847877171,0.14381057883373918,0.2516284593533309,2.4701361854395696,0.7682272791862488
7,0.7,62.02999939517349,0.12486136407932132,0.2538991283211443,2.5840579586484176,0.7873919407526652
8,0.8,66.13402731575752,0.09789671961278824,0.23499217583898188,2.705386421958851,0.8125539422035217
9,0.9,68.72565293262456,0.07947052032450493,0.2514785336123573,2.8228007444010115,0.8265645901362101
10,1.0,71.40363433532927,0.06157637447760749,0.3072755781461371,2.9703182773589236,0.8429190317789713
