,Rho,Error,ECE,MCE,Loss,Brier
0,0.0,58.109187658130445,5.885127487005094,12.30234666591492,2.7032229344511225,0.7103895743687948
1,0.1,58.20055958834712,7.331209556281485,13.923538035838542,2.704542688941313,0.712292492389679
2,0.2,57.94517580758016,8.750352934975618,15.976744093611861,2.7141963616770233,0.7148285110791525
3,0.30000000000000004,58.2825606550952,9.257472744263856,17.354843607575148,2.742326126168295,0.7197025020917257
4,0.4,58.334104686264105,10.120973589491951,17.674926922113322,2.7658024562355563,0.7225159605344137
5,0.5,59.17759142707862,9.967605827123919,16.884953972424153,2.805544639475856,0.7294818758964539
6,0.6000000000000001,59.632145830596706,10.527347718760604,18.379653893136506,2.8524455766655366,0.7353493968645731
7,0.7000000000000001,60.96298713811521,9.348608429036158,16.528626749968108,2.908852891257304,0.7435333927472433
8,0.8,61.73619355578609,8.896842312557515,16.500305179765565,2.962204204768183,0.7485882043838501
9,0.9,62.72958413745662,8.00115253738464,16.434909262454614,3.0383526068924938,0.7566825747489929
10,1.0,64.23852900033224,6.363396662667193,12.725300894671813,3.1341438569941853,0.7664963603019714
