Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,SCaliGen,SCaliGen TS,SCaliGen TSA,SCaliGen Ensem
Art,Product_RealWorld,True,False,Art,0.6778642932032928,0.6778642932032928,0.6778642932032928,1.1226753760548964,1.59031443431794,0.6508456038109195,0.648382603097893,0.6866585760041172,0.6778642932032928,0.6778642932032928,0.6778642932032928,0.6778642932032928,1.6249307677559701,1.6249307677559701,1.6249307677559701,0.6843975452907466
Art,Product_RealWorld,False,False,Clipart,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.1347246362003431,1.628833938742683,1.6322989922192555,1.6509391266791125,1.5300653580811492,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.3694889557787586,2.195449840010015,2.195449840010015,2.195449840010015,2.1108292209461186
Art,Product_RealWorld,False,True,Product,1.8771254619763698,1.8771254619763698,1.8771254619763698,1.5625619987699684,2.133986879059944,2.3510848559760666,2.101999048524999,1.8477012745571182,1.8771254619763698,1.8771254619763698,1.8771254619763698,1.8771254619763698,2.1641626556245748,2.1641626556245748,2.1641626556245748,2.598768939324924
Art,Product_RealWorld,False,True,RealWorld,1.5615377036754523,1.5615377036754523,1.5615377036754523,1.7589485495602188,1.9296631830451656,1.8826576959181922,1.6964374435858232,1.5723867208800772,1.5615377036754523,1.5615377036754523,1.5615377036754523,1.5615377036754523,1.8054085410233345,1.8054085410233345,1.8054085410233345,1.7497428382479527
Art,Clipart_RealWorld,True,False,Art,0.6778642932032928,0.6778642932032928,0.6778642932032928,1.3027279071241251,1.5197368193210312,0.6913031173081741,0.7547184905645292,0.6257795138864811,0.6778642932032928,0.6778642932032928,0.6778642932032928,0.6778642932032928,1.3661625086350462,1.3661625086350462,1.3661625086350462,0.8031811750782002
Art,Clipart_RealWorld,False,True,Clipart,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.3573503600765748,1.8226080214900824,1.9482299658921176,1.826773111253832,1.7039953051578516,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.9448393249829146,1.9448393249829146,1.9448393249829146,1.8713364208500833
Art,Clipart_RealWorld,False,False,Product,1.8771254619763698,1.8771254619763698,1.8771254619763698,1.8193130571729537,2.2502444311674235,1.9553772014626736,1.9217439996003636,1.9410306540598476,1.8771254619763698,1.8771254619763698,1.8771254619763698,1.8771254619763698,2.303388807822075,2.303388807822075,2.303388807822075,2.2406249128312385
Art,Clipart_RealWorld,False,True,RealWorld,1.5615377036754523,1.5615377036754523,1.5615377036754523,1.8826576959181935,1.929766825292633,1.8798670165732485,1.9179155351578983,1.6466936569987758,1.5615377036754523,1.5615377036754523,1.5615377036754523,1.5615377036754523,1.7246448909848096,1.7246448909848096,1.7246448909848096,1.8025260053602563
Art,Clipart_Product,True,False,Art,0.6778642932032928,0.6778642932032928,0.6778642932032928,1.5160474926597758,1.539447953001335,0.6523802572120039,0.7388504584826366,0.7196526940128845,0.6778642932032928,0.6778642932032928,0.6778642932032928,0.6778642932032928,1.3122499761859416,1.3122499761859416,1.3122499761859416,0.8458723307922966
Art,Clipart_Product,False,True,Clipart,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.8282231811242307,1.7353673962593612,1.819780206508468,1.5407465722824123,1.5144636014114032,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.3694889557787586,1.7219465729226353,1.7219465729226353,1.7219465729226353,2.257875107263464
