Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,SCaliGen,SCaliGen TS,SCaliGen TSA,SCaliGen Ensem
Art,Product_RealWorld,True,False,Art,0.13906241111691703,0.25135442127445573,0.1376798489844196,4.549859946575555,12.476411722385649,0.2677760007102735,0.25025628930045946,0.2360989597977345,0.3296947504466689,0.18248052601095036,0.18588097521666863,0.20774538359606445,0.9224444711724296,0.9229372764121508,0.8411441822818005,0.4367929857224418
Art,Product_RealWorld,False,False,Clipart,3.5466039253740234,2.8259415638818832,2.766644977654621,7.605122980902924,5.441810277205635,2.7781846895136297,2.759126079232664,2.948924345213624,2.778228245466637,2.9882710482268076,2.920113194442239,2.869399488030686,2.6726708876634477,2.6719466943142707,3.336454794279825,2.485823880744007
Art,Product_RealWorld,False,True,Product,3.2419860811585117,2.5814042334066243,2.542014455203879,6.936000343466145,3.980471639068834,2.3706631911428615,2.3730748597225757,2.4896361910820164,2.5456234250787375,2.7363739060912518,2.6640092346938564,2.62193636800065,1.3860795028469526,1.386148987040599,1.5394180804309883,1.6559408220264054
Art,Product_RealWorld,False,True,RealWorld,2.4182967136328086,1.992517447014717,1.9893605229929556,7.24994933591334,3.6642223674686605,1.8638618766530857,1.8633122966145517,1.9284170851776523,1.9955662758426462,2.0692730432661164,2.022240946989207,2.0018968925148397,1.4557803074356868,1.455826980516873,1.630344399726285,1.4943598616459077
Art,Clipart_RealWorld,True,False,Art,0.13906241111691703,0.25135442127445573,0.1376798489844196,3.920558964639203,11.948665317202813,0.29331651876077797,0.2732452083639051,0.24199332277203264,0.36991280452033276,0.17847740573346832,0.17276362474104007,0.19939211584852728,0.9012143653789535,0.9151290872341022,0.7634327425838888,0.4658928292573409
Art,Clipart_RealWorld,False,True,Clipart,3.5466039253740234,2.8259415638818832,2.766644977654621,7.051379199026988,4.029299702290979,2.583330353793847,2.590273518367522,2.744741556115218,2.76966775688694,3.014063037301038,2.9529435772973462,2.872751902681084,1.839060297956411,1.842229529573396,2.001180434997732,2.0545614900309763
Art,Clipart_RealWorld,False,False,Product,3.2419860811585117,2.5814042334066243,2.542014455203879,7.302234340361568,4.154546238313465,2.474040322987671,2.462756887156386,2.579118641168968,2.5420512019792416,2.7719135761105393,2.705936243394361,2.630364526268709,2.1442232278106497,2.1386463609154105,2.5458329800064043,2.115047208288723
Art,Clipart_RealWorld,False,True,RealWorld,2.4182967136328086,1.992517447014717,1.9893605229929556,7.2092472785083,3.5830024463204895,1.9180439520284125,1.909749971516365,1.9812573791021653,2.0068297008367133,2.086622665024549,2.0550398262549128,2.005674861361939,1.5526060216535815,1.5552401946692263,1.7180198077431612,1.5744918076833017
Art,Clipart_Product,True,False,Art,0.13906241111691703,0.25135442127445573,0.1376798489844196,6.127835816295211,16.893045827432655,0.3219581007687332,0.299233564440735,0.28127954970361213,0.4094262793329623,0.19194751062882004,0.19612664719241155,0.23072396705523154,1.0938659136572386,1.097246832263586,0.9828674259684245,0.5490679515881101
Art,Clipart_Product,False,True,Clipart,3.5466039253740234,2.8259415638818832,2.766644977654621,6.954681753470858,4.261533287655795,2.569451678585886,2.575343430866874,2.7421723588681823,2.766726840224792,2.921540261699584,2.8770862063011675,2.825296402858855,1.8608188132366048,1.861191798054427,2.0658551921035055,2.029750955110026
