Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,SCaliGen,SCaliGen TS,SCaliGen TSA,SCaliGen Ensem
Art,Product_RealWorld,True,False,Art,0.008291339542171603,0.0068515589575603286,0.00858227153703996,0.011380295593877501,0.01676342850040745,0.006487113616245616,0.006565708466960533,0.006560493101669451,0.006818770196056236,0.007415455758202861,0.00684301136113939,0.006957857033167337,0.01004631,0.010207009,0.012872732,0.007828524999765671
Art,Product_RealWorld,False,False,Clipart,0.023791699754047945,0.014766981068043696,0.011010685022417494,0.01200771384642569,0.012303322239021143,0.012923832856286096,0.013167684336586305,0.019629316306234434,0.013100144280372941,0.018203026582051623,0.017004766951011257,0.016193324571436973,0.01767735,0.018092278,0.024193972,0.015101453423721153
Art,Product_RealWorld,False,True,Product,0.03185672958440951,0.02249383193893404,0.018917921471729382,0.020638651624956667,0.019593867857863424,0.019364657014651673,0.019333384167470772,0.026332868131023073,0.02049689368073611,0.026235327836538487,0.024958371737955433,0.024125273221135234,0.020976664,0.0213772,0.027851716,0.0214057277346543
Art,Product_RealWorld,False,True,RealWorld,0.026083555597611552,0.018421931929797342,0.01765267771715999,0.02016323433677456,0.014763181711460184,0.014968847223929754,0.014818753965682682,0.019339987673839452,0.016790066702034482,0.020953661169003254,0.021049500838337766,0.01984872944983479,0.016209127,0.016399791,0.01916872,0.017092909905867242
Art,Clipart_RealWorld,True,False,Art,0.008291339542171603,0.0068515589575603286,0.00858227153703996,0.01116595562638841,0.018524980625438454,0.00760525503419311,0.006794758674246999,0.0075501430599302,0.006846835540137073,0.007389317501287199,0.007139423601731667,0.007020762715041473,0.01149907,0.011564223,0.014577963,0.008245979761902826
Art,Clipart_RealWorld,False,True,Clipart,0.023791699754047945,0.014766981068043696,0.011010685022417494,0.017659164809568,0.012472216945502932,0.01178605462786447,0.012555682905938954,0.0177240814940098,0.012475021328823803,0.018272736663724445,0.017693981009558764,0.01626073950201706,0.014294886,0.014493264,0.021803265,0.012863192585890545
Art,Clipart_RealWorld,False,False,Product,0.03185672958440951,0.02249383193893404,0.018917921471729382,0.02317207987340272,0.02079419716670238,0.020047939751102164,0.02006204150982607,0.02640772606578686,0.019729567156904403,0.027489001000507975,0.0258126937188675,0.0247480571576022,0.018215278,0.01835848,0.023639439,0.020424146566733345
Art,Clipart_RealWorld,False,True,RealWorld,0.026083555597611552,0.018421931929797342,0.01765267771715999,0.021229686253862234,0.01559687663379077,0.01549269721826821,0.01584396365430113,0.01954753054997509,0.016151171392159783,0.020750056542285743,0.021438751723579712,0.019733801734949406,0.019755082,0.019935513,0.026059292,0.017118739045857437
Art,Clipart_Product,True,False,Art,0.008291339542171603,0.0068515589575603286,0.00858227153703996,0.012676915940864992,0.01569510317334021,0.008546816793544047,0.007556568434098892,0.00789123106294738,0.006887936025226566,0.0073790992665917375,0.007016067568476885,0.007000875067038371,0.011294016,0.011273331,0.01454614,0.007731011306811036
Art,Clipart_Product,False,True,Clipart,0.023791699754047945,0.014766981068043696,0.011010685022417494,0.01729062941316682,0.014462104335617973,0.011980963018898722,0.012661609391924126,0.01793076497610503,0.01195810104940628,0.01692708218047271,0.01628842829879652,0.015134534134472332,0.015217859,0.015177744,0.021910327,0.013864621924296494
Art,Clipart_Product,False,True,Product,0.03185672958440951,0.02249383193893404,0.018917921471729382,0.02215423437233102,0.018506037975183742,0.01836987313651868,0.01888283906946044,0.025663841122620615,0.019086662070450455,0.025649724574616048,0.02496761477383995,0.023498263309757565,0.020108055,0.020072373,0.026137292,0.01983516182885863
Art,Clipart_Product,False,False,RealWorld,0.026083555597611552,0.018421931929797342,0.01765267771715999,0.018497774469003428,0.012752570955045988,0.014808897075344933,0.015126615662798864,0.01966020437124448,0.015609026311207794,0.02051768726224916,0.020704426403106553,0.01923048238694029,0.013365982,0.013355346,0.015610217,0.01330772845605976
Clipart,Product_RealWorld,False,False,Art,0.013844289841216708,0.011838834197823247,0.008310704804468346,0.012427324559889484,0.01073588858383387,0.009642243469334393,0.01005540177043001,0.012310620515605147,0.009795592474855362,0.00579291436368425,0.005766425241599838,0.0071859639826498695,0.011821136,0.011857386,0.016442452,0.009609004046672167
Clipart,Product_RealWorld,True,False,Clipart,0.011606804137791306,0.011279836483975252,0.012135446522594963,0.013230454030870009,0.013805129287415924,0.00927133694497397,0.009366990572700124,0.010977446789989305,0.010928782026691876,0.009633763122409005,0.009187021631909553,0.010197344684073625,0.012532822,0.012549961,0.014879553,0.010535801390709948
Clipart,Product_RealWorld,False,True,Product,0.019376136922622716,0.01623728997109611,0.011388046717683639,0.019519776884214565,0.01295869946849964,0.011743524934412022,0.011544470497400027,0.017441100415755178,0.012914188810520649,0.0077032286366889345,0.0073899031116075806,0.009131338130968588,0.014484557,0.0145275025,0.019403955,0.011628722228210535
Clipart,Product_RealWorld,False,True,RealWorld,0.028074179969080217,0.024723902781062096,0.020204508372169035,0.026297524346127088,0.020851960538058045,0.021299310895068275,0.021292770990604445,0.025630508454865933,0.020885808532733887,0.01307416374225336,0.01267670318633933,0.01572175685959468,0.017821377,0.017859899,0.021853637,0.019236716734898657
Clipart,Art_RealWorld,False,True,Art,0.013844289841216708,0.011838834197823247,0.008310704804468346,0.012398246593530301,0.009532318475760372,0.010264865149911288,0.01034357244861385,0.012621609799820068,0.009825434025358685,0.005396286104148402,0.005711562941684336,0.007038987160339402,0.013900771,0.013771324,0.021419546,0.011475744459049381
Clipart,Art_RealWorld,True,False,Clipart,0.011606804137791306,0.011279836483975252,0.012135446522594963,0.016458169543996055,0.012795521900571196,0.009892030358721453,0.009881811861002435,0.010981364862436517,0.010934469797800996,0.009224609539179147,0.009532429111939923,0.010242614382695027,0.014322594,0.014247722,0.018166013,0.011248179540549354
Clipart,Art_RealWorld,False,False,Product,0.019376136922622716,0.01623728997109611,0.011388046717683639,0.019307636004663672,0.014762569962704853,0.012445305585304624,0.012337779415768297,0.017970161223836573,0.01296208364536524,0.007193419441772892,0.007182704704559899,0.008937915037638649,0.0138967745,0.01382086,0.018746095,0.012096309544791801
Clipart,Art_RealWorld,False,True,RealWorld,0.028074179969080217,0.024723902781062096,0.020204508372169035,0.025243352047240136,0.022494290348819435,0.021016661517381022,0.02092139115938648,0.025962570173013663,0.0209437289165256,0.012366250293602447,0.012738409359593698,0.01560065486639811,0.019027581,0.018913325,0.025661303,0.01975780920980139
Clipart,Art_Product,False,True,Art,0.013844289841216708,0.011838834197823247,0.008310704804468346,0.011737004082473882,0.011453552412118852,0.010390310721970884,0.010369665901845706,0.01243471911972394,0.009540431246914723,0.005300033026506461,0.005164741838150834,0.006777952053851431,0.01236898,0.012425552,0.019045787,0.010298106105494212
Clipart,Art_Product,True,False,Clipart,0.011606804137791306,0.011279836483975252,0.012135446522594963,0.015203238793881836,0.01231559967693721,0.009701347388942539,0.009688540982853508,0.0114237748417854,0.010878751555181318,0.009283126804986205,0.008699710778347195,0.009983454794586543,0.013036749,0.013051512,0.014279261,0.010697985463789302
Clipart,Art_Product,False,True,Product,0.019376136922622716,0.01623728997109611,0.011388046717683639,0.01720023092685145,0.012213764515698613,0.012180849617366383,0.011874506577244927,0.017805962280081723,0.012506830542574301,0.007117575507634222,0.0071512636876487085,0.008794101181424742,0.011834731,0.011868245,0.015072167,0.01169083369402132
Clipart,Art_Product,False,False,RealWorld,0.028074179969080217,0.024723902781062096,0.020204508372169035,0.023525499798223302,0.021298063509171086,0.021279730913037996,0.02161776752872371,0.02632047297845193,0.020389262508138578,0.012544486554382568,0.011999313644071944,0.015174006014428422,0.018501122,0.018567104,0.024395095,0.019231657280680978
Product,Clipart_RealWorld,False,False,Art,0.021615676752486383,0.02045474310911459,0.010271993234128283,0.016596052964734712,0.016927403137485083,0.01567974396405536,0.015097874808424703,0.016909139131064597,0.015817579152667172,0.01222941267676798,0.011848149643247973,0.0132853847372855,0.010743127,0.011236983,0.013911606,0.012888838889902011
Product,Clipart_RealWorld,False,True,Clipart,0.023336097784537737,0.02106058368361592,0.011915172156357068,0.018856231542429647,0.013348280753497952,0.015234537086491617,0.01537739742176622,0.01983782041427816,0.014700245321187997,0.010778430870204166,0.010534856623369794,0.012022757860273412,0.016706798,0.01743195,0.021563966,0.016694718193645028
Product,Clipart_RealWorld,True,False,Product,0.014552155498291922,0.013317073744648788,0.01575332329754294,0.016514582344034495,0.011769425390170219,0.01087405623832281,0.010593743205515102,0.012884674074380455,0.01074254710417043,0.010764541065130176,0.010235934213244362,0.0104613040865468,0.014718926,0.014905465,0.016517492,0.011377910097872972
Product,Clipart_RealWorld,False,True,RealWorld,0.02193114331171447,0.020372615956425033,0.016118099325763906,0.021808838591391582,0.018308909057041297,0.017096831373342017,0.01693786845623105,0.019462740236897053,0.01606173027462854,0.015073666513686192,0.014628304725154816,0.015031220793592042,0.014161267,0.0147902025,0.018897647,0.012672208496437699
Product,Art_RealWorld,False,True,Art,0.021615676752486383,0.02045474310911459,0.010271993234128283,0.018616014383126153,0.017475629409884293,0.017794866466819548,0.01677272446012815,0.016983559579859257,0.015888241477382013,0.012801866559334171,0.012247098989590931,0.013652221533459834,0.00964664,0.010279407,0.0150728235,0.01201993900109391
Product,Art_RealWorld,False,False,Clipart,0.023336097784537737,0.02106058368361592,0.011915172156357068,0.017425163914066948,0.01549812906973227,0.017695038949041876,0.017340909292509348,0.019941134078557937,0.014779838416296077,0.012268572957512467,0.011938589505027535,0.013014767808544304,0.015061992,0.01601541,0.021834252,0.015235108101234941
