Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,SCaliGen,SCaliGen TS,SCaliGen TSA,SCaliGen Ensem
Art,Product_RealWorld,True,False,Art,52.838674577027554,61.846206034953774,51.521515376810136,67.39447886523595,60.33407275817696,67.61810789815365,65.9090697413106,91.36371319010951,56.69375917669457,60.970986337720944,61.186967114481305,61.809511913877635,29.32608694093288,29.682736659202146,25.63802055943313,61.29004640774556
Art,Product_RealWorld,False,False,Clipart,56.34977538899085,32.18764879177963,19.1240954652583,47.00691950709691,38.39329580080614,25.94943241639687,24.847976276650698,56.81947266565207,25.24867779580845,41.54429813963377,39.865056403678295,36.47052795750611,22.565009260067526,22.706686310058558,49.73480067314017,21.568674711445954
Art,Product_RealWorld,False,True,Product,56.34336208592519,24.625328437180993,19.439435704057612,40.90041878853728,32.16065931293603,18.55018693294899,20.67028385232586,36.32287760216551,20.095411843380877,39.812583227234654,38.86682564252192,32.599165004554166,18.499454860819274,18.695272003945018,30.485376852443494,23.38611253306989
Art,Product_RealWorld,False,True,RealWorld,55.148609120482675,26.947562739363615,25.652955721423194,36.73286874111978,25.564144187046796,20.635526926999578,16.083156593627926,66.54123690253974,21.62109295510555,34.3260693669258,31.39130939772671,27.70584403123284,25.018703881011522,24.60945887433849,36.93864714332354,24.901419932224297
Art,Clipart_RealWorld,True,False,Art,52.838674577027554,61.846206034953774,51.521515376810136,75.027986608786,64.83299562152824,67.93076635863751,67.14294566866481,80.544131782931,57.69112224263358,61.926964566390765,60.56492767384101,59.99279750341983,34.24374784783093,34.87186162242901,24.98950666748293,59.635852280002
Art,Clipart_RealWorld,False,True,Clipart,56.34977538899085,32.18764879177963,19.1240954652583,43.75474027173526,36.07510287706197,24.583722709820897,19.485927292307483,43.175593337901354,20.43799146861917,43.967112894230425,42.65731865650564,39.03383997193517,19.39558555143899,19.758227635337494,30.553286605918526,21.02229541552688
Art,Clipart_RealWorld,False,False,Product,56.34336208592519,24.625328437180993,19.439435704057612,42.56940179343762,36.941534046757205,21.163845800450073,18.517341086386566,37.384294027951384,18.630062112772723,39.76264150908899,39.84239337928822,34.37888336236599,25.281544405491616,24.883758310749265,47.18492531965545,23.522726799250147
Art,Clipart_RealWorld,False,True,RealWorld,55.148609120482675,26.947562739363615,25.652955721423194,37.44740749167974,29.396486336121086,19.05703415386673,20.366894493944596,60.62257475702246,28.336805662087652,36.87826859227066,36.32188889121358,27.44174119443067,15.94836999426135,24.593097589713075,31.921539649008235,26.380735777585397
Art,Clipart_Product,True,False,Art,52.838674577027554,61.846206034953774,51.521515376810136,74.1991295389135,68.76224978289902,78.77400277502663,68.63084856453473,84.44026731671018,60.894142207526045,57.48149196541539,57.271913585555275,57.35159627039671,33.093578403592105,33.01398224355223,31.94607578512413,59.1087766704935
Art,Clipart_Product,False,True,Clipart,56.34977538899085,32.18764879177963,19.1240954652583,45.16734647530541,36.135596775672965,24.675691608141733,24.483697093275318,60.28472921996903,19.67443826625381,38.6837429145949,40.18612107310871,31.183469970846886,22.700394424418292,22.975374337574856,30.364393424786318,20.42875805855179
