Trainer,Calib,Train,Valid,Domain,Uncalibrated,TS Source,TS Oracle,HB,Isotonic,Beta abm,Beta am,Beta ab,TS,Cluster NN,Cluster LR,Cluster Ensem,SCaliGen,SCaliGen TS,SCaliGen TSA,SCaliGen Ensem
Art,Product_RealWorld,True,False,Art,52.838674577027554,61.846206034953774,51.521515376810136,67.31404824336411,62.81540122725251,67.16465579264734,62.29137618857045,82.07800019783585,55.173583777524684,64.47697485090643,61.79198184166929,55.42279042008572,32.35064245764955,30.757571503662753,24.346613916536988,62.246574311509505
Art,Product_RealWorld,False,False,Clipart,56.34977538899085,32.18764879177963,19.1240954652583,43.95914180740999,38.16364011395335,29.335284268877587,27.431662253049275,42.333922207139516,27.616288053710168,42.90377261554704,39.66833020810169,37.115097243253196,20.264539137926732,21.93533420038555,50.6859283388784,23.671907654389038
Art,Product_RealWorld,False,True,Product,56.34336208592519,24.625328437180993,19.439435704057612,35.71104492762451,32.03917000791266,24.5057572124515,23.392745219737428,34.681524435105985,19.75791783128267,38.75361368711748,34.496232791937004,31.292514735127373,18.445585119983484,17.531886575951255,29.06627357372155,19.725152352682187
Art,Product_RealWorld,False,True,RealWorld,55.148609120482675,26.947562739363615,25.652955721423194,31.7458736199351,24.73470623769748,17.166571492057383,15.826787802172095,45.623559248002756,21.89951389693467,38.30107687487573,31.396786396097685,25.2908036715312,18.099522608951112,18.028311192450367,28.699932931665966,27.8791751050647
Art,Clipart_RealWorld,True,False,Art,52.838674577027554,61.846206034953774,51.521515376810136,64.22822068975574,60.840840533094294,70.05325459677479,61.80592301187714,79.58005062641139,56.697021355981974,52.83201623435086,55.373383473916284,59.56711748213331,42.10940203352929,40.575851556278074,30.83319431063793,61.16907762877469
Art,Clipart_RealWorld,False,True,Clipart,56.34977538899085,32.18764879177963,19.1240954652583,36.865856636179686,35.112453779073874,30.99239132983709,19.054334876580906,35.04918412761434,31.377978239493643,41.73744118143443,41.64645023094921,35.303608120586084,22.6589476422627,21.9497668922956,29.72706662035759,23.513107808656585
Art,Clipart_RealWorld,False,False,Product,56.34336208592519,24.625328437180993,19.439435704057612,35.82300287826122,32.58508009709111,24.056593333407413,22.592392853819355,36.1630768676759,19.91461793995112,39.89448553487554,37.32042683674157,32.40478791228075,18.345155727681988,17.715583303389607,38.67189187159039,18.147344284603527
Art,Clipart_RealWorld,False,True,RealWorld,55.148609120482675,26.947562739363615,25.652955721423194,30.75040248806174,29.920982421026743,15.909100324434192,17.976112604638246,31.32233385503607,21.135019376940015,37.812094483977695,33.738123923483684,31.97672664886708,17.23927956206349,17.041650861672075,34.90488220533634,27.528299756861095
Art,Clipart_Product,True,False,Art,52.838674577027554,61.846206034953774,51.521515376810136,69.57120898709373,61.095283799281574,69.7182888444653,69.87660082506795,84.57762425199789,57.32464644270633,61.169776924453174,64.90405975133645,57.05518977296413,39.57977521786054,39.82633906324955,22.922096262183846,61.89717691332063
Art,Clipart_Product,False,True,Clipart,56.34977538899085,32.18764879177963,19.1240954652583,44.431050677369164,37.15255296386065,27.95392793991082,30.012230523281744,35.48284796236818,19.53109532106216,37.08401675549461,38.05448786585251,32.21833013138245,16.88652656959268,17.143596103266404,31.98857601085092,18.71689724370384
Art,Clipart_Product,False,True,Product,56.34336208592519,24.625328437180993,19.439435704057612,56.25102662765985,35.24614209347902,16.857986147554158,19.676996568634184,32.70470403000607,20.80532981584948,38.1665893940195,34.71697724249403,29.423730513979752,17.311358523883356,17.560952320241597,28.91479997968913,21.14483406810175
Art,Clipart_Product,False,False,RealWorld,55.148609120482675,26.947562739363615,25.652955721423194,48.84368379306802,30.353020496814434,19.050756857659604,19.7650674440849,51.7451446870871,28.204339792588108,32.027558605126146,28.731503178941274,27.651793293236985,26.16507173355012,26.501704911023182,38.85526320153172,20.715445122857624
Clipart,Product_RealWorld,False,False,Art,48.11976928468191,36.00624416059868,20.45078051293344,52.850056631504934,39.629361152455715,22.755372343553738,40.1919345163092,37.253442582992946,25.924015235445694,37.18066651695915,45.89159641674789,30.168132541124283,22.535000264203262,22.624334244550518,46.379997190333256,19.133070737956217
Clipart,Product_RealWorld,True,False,Clipart,46.72168452854086,57.08814308733537,48.799355915504066,47.990379658240904,50.00141726859381,50.65640303942877,50.948735205743006,43.54140460656085,55.56547844671464,62.822238298593064,61.438550358285376,58.017254042993,33.31084244624738,33.91358713829904,27.613846645452263,43.62357800363608
Clipart,Product_RealWorld,False,True,Product,39.892060747319015,31.46833957618919,15.82684163117195,46.69424500844487,31.17151782248838,33.085852631634225,17.781845579188847,35.95005561658743,19.209215876811164,38.81722843562387,38.81316834493993,25.880911306920787,17.91709391756941,18.514499019273426,28.55651802756505,19.775389593822506
Clipart,Product_RealWorld,False,True,RealWorld,41.30629198972623,29.8310221362433,24.826372690654008,40.26871135181761,27.10938386890008,21.569750204483626,21.625530075602523,34.60566436658432,25.512195162290546,41.10658304883645,41.23660785867131,29.074947273440067,14.886674332135641,14.772645777049153,29.009268865024758,15.880193090911291
Clipart,Art_RealWorld,False,True,Art,48.11976928468191,36.00624416059868,20.45078051293344,55.97219973628004,35.06025353786196,20.8183768944004,21.041029209454372,39.257295180599954,30.050877057136553,44.90071439865043,44.80776392094633,28.722060275888104,16.775630914453508,16.786771038764208,39.89373065040428,19.44799178258993
Clipart,Art_RealWorld,True,False,Clipart,46.72168452854086,57.08814308733537,48.799355915504066,47.657741068455344,49.81146845650162,48.9375845888739,50.58643527717303,41.009816180154544,55.84780716228825,59.76202863689592,59.64710489651087,57.66272135738486,33.16783677849067,34.20389963559591,32.864105430228115,50.218759993663944
Clipart,Art_RealWorld,False,False,Product,39.892060747319015,31.46833957618919,15.82684163117195,60.006328766267906,36.99573893296991,23.15135169297852,20.91596050357455,35.400029935602575,19.594914387643236,41.37043425220274,41.679889835548295,26.672699809159052,17.076557426782664,16.33070672780525,38.662335766718556,18.414673452643786
Clipart,Art_RealWorld,False,True,RealWorld,41.30629198972623,29.8310221362433,24.826372690654008,54.04125517452045,28.868352061617607,19.330579026003107,16.43899478870289,34.23230594769904,25.41257887498181,41.917585184804125,39.80891806536322,29.499262111492335,17.260530615742546,18.367957654200048,29.759938799174385,14.888646236488956
Clipart,Art_Product,False,True,Art,48.11976928468191,36.00624416059868,20.45078051293344,49.25808491561888,34.17057811975559,25.355022376274285,26.165660949357857,40.3351093010736,25.622974037678194,43.08936472549217,43.45424398359478,31.535268185470642,26.081520651749003,25.87069521045887,38.34930572602555,15.447798821102486
Clipart,Art_Product,True,False,Clipart,46.72168452854086,57.08814308733537,48.799355915504066,55.38641205488092,52.94431284078517,52.468735936089125,47.56795475407041,49.544669446128864,54.76077888818416,62.5823113685981,60.90213412401742,59.18705381501171,30.875394456946147,30.480789349554065,23.89133198392372,48.76815239823817
Clipart,Art_Product,False,True,Product,39.892060747319015,31.46833957618919,15.82684163117195,43.437120867322335,31.11683561231256,25.034384334469728,20.08429470912439,34.486796271965936,18.545475778653447,43.863215351069,41.91252861847131,30.57029867080346,18.122809875058444,17.201824158364264,28.436897577988322,16.581328309357836
Clipart,Art_Product,False,False,RealWorld,41.30629198972623,29.8310221362433,24.826372690654008,37.49134066332458,36.14290748768627,22.619228337510926,15.193406583129264,35.5858402458649,23.91769009652537,43.45518978637231,42.727570400749755,34.35917456322076,15.677298983019444,15.48076439585291,36.04467196086566,15.512891693337389
Product,Clipart_RealWorld,False,False,Art,61.94491821165489,58.51912639850265,68.56402940356085,51.90419718786491,44.943004891311034,41.69488254089507,32.04931585367525,47.652525138421105,77.64034508218663,35.91594957299667,38.33287535769277,34.65202657207544,25.866771957686513,29.56760182483207,51.73164433791045,29.264923352323358
